[Main]
Experiment = "IvsV"
Header length = 46    
Date = "20201102 16:51:47"
Comments = ""

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Measure Voltage Configuration1]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::7::INSTR"
Range (V) = 1.000000E+1
Speed = 1.000000

[Measure Voltage Configuration2]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::8::INSTR"
Range (V) = 1.000000E+1
Speed = 1.000000

[Dynamic Voltage]
Voltage source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial Voltage (V) = -10.000000E+0
Final Voltage (V) = 10.000000E+0
Voltage step (V) = 100.000000E-3
Number of measurement sequences = 1.000000E+0
Samples/sequence = 30.000000E+0
Pre-measuement delay (s) = 1.000000E+0
Current limit (A) = 100.000000E-9
Auto-range = 1
Manual range (V) = 10.000000E+0
Measurement Type = "Static"
Pattern = "Linear"
Check compliance = 0
Measurement Speed = 1.000000
Time (s)	Voltage 1 (V)	Current (A)	STD_Current (A)	Resistance 1 (Ohms)	STD_Resistance 1 (Ohms)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)
322.883788109E+0	-4.900000095E+0	-662.520233333E-12	12.799237916E-12	7.396000679E+9	142.883443479E+6	-3.906665279E+0	-2.263160925E+0	268.762058328E-3	212.566077404E-3	5.896673162E+9	3.415987635E+9	405.666189205E+6	320.844657580E+6
329.211800575E+0	-4.800000191E+0	-642.139060000E-12	15.904466494E-12	7.475016690E+9	185.140820563E+6	-3.876062149E+0	-2.245104825E+0	268.506249318E-3	209.792392885E-3	6.036172522E+9	3.496290702E+9	418.143461509E+6	326.708661650E+6
335.541342258E+0	-4.699999809E+0	-626.674363333E-12	17.786793241E-12	7.499907582E+9	212.868617741E+6	-3.842787586E+0	-2.232574388E+0	266.138314106E-3	211.948462109E-3	6.132032536E+9	3.562574948E+9	424.683583177E+6	338.211477140E+6
341.869642258E+0	-4.599999905E+0	-605.897290000E-12	15.792001980E-12	7.592045683E+9	197.877763162E+6	-3.567704891E+0	-2.421630012E+0	277.662121087E-3	197.500722400E-3	5.888299800E+9	3.996766534E+9	458.265989417E+6	325.964029976E+6
348.203784466E+0	-4.500000000E+0	-584.346650000E-12	11.991805596E-12	7.700908356E+9	158.035980730E+6	-3.633570390E+0	-2.281244520E+0	274.464258536E-3	201.323309358E-3	6.218176129E+9	3.903923330E+9	469.694244908E+6	344.527190082E+6
354.536366940E+0	-4.400000095E+0	-566.403983333E-12	15.126765034E-12	7.768307118E+9	207.465625142E+6	-3.925467833E+0	-2.058556410E+0	261.080739309E-3	219.617209831E-3	6.930508874E+9	3.634431379E+9	460.944391268E+6	387.739522132E+6
360.867566109E+0	-4.300000191E+0	-548.681056667E-12	20.165481127E-12	7.836975851E+9	288.029606059E+6	-3.814239869E+0	-2.102457523E+0	262.150809801E-3	211.551629675E-3	6.951652190E+9	3.831839094E+9	477.783598715E+6	385.563939387E+6
367.201340675E+0	-4.199999809E+0	-535.677250000E-12	18.190395732E-12	7.840541687E+9	266.247177820E+6	-3.739051543E+0	-2.123219140E+0	264.251609025E-3	212.307622472E-3	6.980045433E+9	3.963616412E+9	493.303773915E+6	396.334961905E+6
373.530116081E+0	-4.099999905E+0	-515.000940000E-12	19.490864193E-12	7.961150332E+9	301.299838301E+6	-3.686360121E+0	-2.122891730E+0	266.549326343E-3	211.545990622E-3	7.157967752E+9	4.122112340E+9	517.570562770E+6	410.768164078E+6
379.852467060E+0	-4.000000000E+0	-500.585346667E-12	17.682865965E-12	7.990645405E+9	282.264578073E+6	-3.387695419E+0	-2.318863854E+0	274.411957528E-3	194.981165686E-3	6.767468207E+9	4.632304700E+9	548.182161855E+6	389.506338897E+6
386.177857399E+0	-3.900000095E+0	-475.903400000E-12	16.863399141E-12	8.194940602E+9	290.383624730E+6	-3.703520906E+0	-2.008166169E+0	261.075790597E-3	212.956630810E-3	7.782085411E+9	4.219692839E+9	548.589883152E+6	447.478691704E+6
