[Main]
Experiment = "IvsV"
Header length = 32    
Date = "20190903 11:14:43"
Comments = "SD: 1Vb to 2V-, BG: 2Va to 2V-"

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Dynamic Voltage]
Voltage source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial Voltage (V) = 0.000000E+0
Final Voltage (V) = 10.000000E+0
Voltage step (V) = 100.000000E-3
Number of measurement sequences = 1.000000E+0
Samples/sequence = 30.000000E+0
Pre-measuement delay (s) = 1.000000E+0
Current limit (A) = 100.000000E-6
Auto-range = TRUE
Manual range (V) = 10.000000E+0
Measurement Type = "Static"
Pattern = "Linear"
Check compliance = TRUE
Measurement Speed = 1.000000
Time (s)	Voltage 1 (V)	Current (A)	STD_Current (A)	Resistance 1 (Ohms)	STD_Resistance 1 (Ohms)	di/dv (A/V)	Voltage 2 (V)	STD_Voltage 2 (V)	Resistance 2 (Ohms)	STD_Resistance 2 (Ohms)
221.515810013E+0	4.800000191E+0	58.115119000E-9	305.635953860E-12	82.594689185E+6	434.377612007E+3	5.701521584E-9	99.000000000E+36	19.212386177E+21	1.703515397E+45	330.591875352E+27
224.936141491E+0	4.900000095E+0	58.286261667E-9	269.158520349E-12	84.067839578E+6	388.214557987E+3	1.711428299E-9	99.000000000E+36	19.212386177E+21	1.698513460E+45	329.621177052E+27
228.360139847E+0	5.000000000E+0	59.156132333E-9	518.755740167E-12	84.522090995E+6	741.196527650E+3	8.698714962E-9	99.000000000E+36	19.212386177E+21	1.673537402E+45	324.774210529E+27
231.793544769E+0	5.099999905E+0	58.744166667E-9	452.698639748E-12	86.817129156E+6	669.036578535E+3	-4.119660595E-9	99.000000000E+36	19.212386177E+21	1.685273715E+45	327.051812405E+27
235.215686798E+0	5.199999809E+0	59.166672000E-9	374.035521892E-12	87.887312798E+6	555.599559664E+3	4.225057363E-9	99.000000000E+36	19.212386177E+21	1.673239286E+45	324.716356812E+27
238.647202969E+0	5.300000191E+0	59.959898333E-9	380.540546248E-12	88.392414565E+6	560.989905880E+3	7.932233074E-9	99.000000000E+36	19.212386177E+21	1.651103533E+45	320.420592939E+27
242.074519634E+0	5.400000095E+0	60.141060667E-9	397.316542266E-12	89.788906872E+6	593.182388482E+3	1.811625061E-9	99.000000000E+36	19.212386177E+21	1.646129930E+45	319.455393097E+27
245.500662327E+0	5.500000000E+0	60.877509333E-9	469.429510738E-12	90.345351842E+6	696.657514034E+3	7.364493690E-9	99.000000000E+36	19.212386177E+21	1.626216333E+45	315.590870700E+27
248.919643879E+0	5.599999905E+0	61.524598000E-9	366.185800968E-12	91.020503777E+6	541.741306136E+3	6.470892838E-9	99.000000000E+36	19.212386177E+21	1.609112505E+45	312.271624701E+27
252.372158051E+0	5.699999809E+0	61.647525000E-9	516.697772402E-12	92.461129774E+6	774.961521780E+3	1.229271172E-9	99.000000000E+36	19.212386177E+21	1.605903887E+45	311.648945786E+27
