[Main]
Experiment = "VvsI_300.0K"
Header length = 61    
Date = "20201130 12:08:48"
Comments = ""

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Static Temperature]
Set initial temperature = TRUE
Initial temperature (K) = 3.000000E+2
Delay after setting initial temperature (s) = 1.000000E+1
Initial temperature stabilization (K) = 2.000000E-1
Initial temperature ramp rate (K/min) = 1.000000E+1
Wait for initial temperature to stabilize = TRUE
Set final temperature = FALSE

[Measure Voltage Configuration1]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::7::INSTR"
Range (V) = 1.000000E+1
Speed = 1.000000

[Measure Voltage Configuration2]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::8::INSTR"
Range (V) = 1.000000E+1
Speed = 1.000000

[Measure Voltage Configuration3]
Voltage meter = "Keithley 6430"
Auto-range = "Manual"
GPIB = "GPIB0::9::INSTR"
Range (V) = 1.000000E+1
Speed = 1.000000

[Dynamic Current]
Operating mode = "Linear"
Current source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial current (A) = -1.000000E-9
Final current (A) = 1.000000E-9
Current step (A) = 1.000000E-11
Number of measurement sequences = 1.000000E+0
Samples/sequence = 3.000000E+1
Pre-measuement delay (s) = 1.000000E+0
Output limit (V) = 10.000000
Auto-range = 1
Manual range (A) = 0.000010
Check output compliance = "Abort"
Inital delay (s) = 1.000000
Time (s)	Current (A)	Voltage 1 (V)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 1 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 1 (Ohms)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 1 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)	dI/dV 1 (A/V)	dI/dV 2 (A/V)	dI/dV 3 (A/V)	Temperature (K)
2.522807222E+3	480.000000000E-12	-284.318479714E-3	-337.648148854E-3	2.569213933E+0	305.565142983E-3	230.790016605E-3	74.919475023E-3	-592.330166070E+6	-703.433643446E+6	5.352529028E+9	636.594047881E+6	480.812534594E+6	156.082239630E+6	967.254000038E-12	2.266833491E-9	162.774634720E-12	299.999000000E+0
2.539601906E+3	490.000000000E-12	-265.137106690E-3	-330.330539317E-3	2.631495067E+0	303.052519872E-3	231.880250659E-3	75.170945933E-3	-541.096136102E+6	-674.143957790E+6	5.370398095E+9	618.474530350E+6	473.225001345E+6	153.410093741E+6	521.339113090E-12	1.366566493E-9	160.562267653E-12	299.999000000E+0
2.556403697E+3	500.000000000E-12	-248.130861284E-3	-324.187835763E-3	2.693916600E+0	304.429774261E-3	233.245406948E-3	74.564872790E-3	-496.261722567E+6	-648.375671527E+6	5.387833200E+9	608.859548523E+6	466.490813896E+6	149.129745580E+6	588.019269455E-12	1.627947680E-9	160.201127175E-12	300.005300000E+0
2.573356989E+3	510.000000000E-12	-229.127403875E-3	-312.810512918E-3	2.759522067E+0	304.553439976E-3	233.130283685E-3	74.345486673E-3	-449.269419362E+6	-613.353946899E+6	5.410827582E+9	597.163607796E+6	457.118203304E+6	145.775464064E+6	526.220033796E-12	878.941393879E-12	152.426322197E-12	300.005300000E+0
2.590156283E+3	520.000000000E-12	-215.089117322E-3	-302.012115359E-3	2.821164800E+0	303.983113041E-3	230.540637199E-3	74.917254118E-3	-413.632917928E+6	-580.792529537E+6	5.425316923E+9	584.582909694E+6	443.347379229E+6	144.071642535E+6	712.337646245E-12	926.063329772E-12	162.225123048E-12	300.005300000E+0
2.606956238E+3	530.000000000E-12	-195.733908440E-3	-293.049770007E-3	2.884200833E+0	303.639267557E-3	229.500926331E-3	74.455687166E-3	-369.309261207E+6	-552.924094352E+6	5.441888365E+9	572.904278409E+6	433.020615718E+6	140.482428615E+6	516.656785293E-12	1.115779364E-9	158.639423695E-12	300.005300000E+0
2.623747046E+3	540.000000000E-12	-184.305795680E-3	-286.299034715E-3	2.948404933E+0	305.975900062E-3	231.673298347E-3	74.458072449E-3	-341.307029038E+6	-530.183397621E+6	5.460009136E+9	566.622037152E+6	429.024626569E+6	137.885319350E+6	875.035118273E-12	1.481320118E-9	155.753293014E-12	299.999800000E+0
2.640843268E+3	550.000000000E-12	-160.322167758E-3	-274.033032711E-3	3.016352567E+0	306.384059288E-3	231.704045517E-3	74.223903431E-3	-291.494850470E+6	-498.241877657E+6	5.484277394E+9	557.061925978E+6	421.280082759E+6	134.952551692E+6	416.951098163E-12	815.261565809E-12	147.172160522E-12	299.999800000E+0
2.657645450E+3	560.000000000E-12	-150.487263243E-3	-267.108639392E-3	3.076716233E+0	305.947602881E-3	229.159776854E-3	74.944453037E-3	-268.727255790E+6	-476.979713201E+6	5.494136131E+9	546.335005144E+6	409.213887240E+6	133.829380422E+6	1.016786689E-9	1.444169841E-9	165.662567438E-12	299.999800000E+0
2.674430931E+3	570.000000000E-12	-133.428665380E-3	-263.726652327E-3	3.140856533E+0	303.679633506E-3	233.090987241E-3	74.737168025E-3	-234.085377860E+6	-462.678337415E+6	5.510274620E+9	532.771286852E+6	408.931556563E+6	131.117838640E+6	586.214651433E-12	2.956841586E-9	155.908219949E-12	299.999800000E+0
2.691222666E+3	580.000000000E-12	-116.526800092E-3	-256.799474897E-3	3.204457900E+0	304.617260374E-3	233.456674422E-3	74.792747411E-3	-200.908276020E+6	-442.757715340E+6	5.524927414E+9	525.202173059E+6	402.511507625E+6	128.953012778E+6	591.650674605E-12	1.443589413E-9	157.229325785E-12	299.991600000E+0
2.708171518E+3	590.000000000E-12	-92.785403730E-3	-242.460485733E-3	3.270596500E+0	304.128481145E-3	231.497115940E-3	74.043668532E-3	-157.263396153E+6	-410.949975819E+6	5.543383898E+9	515.472001941E+6	392.367993119E+6	125.497743275E+6	421.205216733E-12	697.399229880E-12	151.197636479E-12	299.991600000E+0
2.724965066E+3	600.000000000E-12	-79.350871965E-3	-231.753013894E-3	3.330454000E+0	304.355014672E-3	229.344354560E-3	73.935483314E-3	-132.251453275E+6	-386.255023157E+6	5.550756667E+9	507.258357787E+6	382.240590933E+6	123.225805524E+6	744.350467497E-12	933.927275305E-12	167.063442342E-12	299.991600000E+0
2.741763850E+3	610.000000000E-12	-66.100908333E-3	-225.694987405E-3	3.393707267E+0	305.628032850E-3	231.262483593E-3	74.309544602E-3	-108.362144809E+6	-369.991782631E+6	5.563454536E+9	501.029562050E+6	379.118825562E+6	121.818925576E+6	754.719052679E-12	1.650702587E-9	158.094601702E-12	299.991600000E+0
2.758560540E+3	620.000000000E-12	-48.892867443E-3	-220.788980047E-3	3.457623200E+0	304.001799425E-3	232.448771782E-3	74.209195803E-3	-78.859463618E+6	-356.111258140E+6	5.576811613E+9	490.325482944E+6	374.917373842E+6	119.692251295E+6	581.123677223E-12	2.038317367E-9	156.455510832E-12	300.001400000E+0
2.775520165E+3	630.000000000E-12	-27.412648647E-3	-211.331123020E-3	3.522803567E+0	304.905029180E-3	232.138980180E-3	73.677475238E-3	-43.512140709E+6	-335.446227016E+6	5.591751693E+9	483.976236793E+6	368.474571714E+6	116.948373393E+6	465.544606171E-12	1.057321967E-9	153.420431817E-12	300.001400000E+0
2.792323019E+3	640.000000000E-12	-17.225760919E-3	-202.908166033E-3	3.584221100E+0	305.037768253E-3	230.884525923E-3	74.388794196E-3	-26.915251436E+6	-317.044009426E+6	5.600345469E+9	476.621512896E+6	360.757071755E+6	116.232490931E+6	981.654089781E-12	1.187231517E-9	162.819954779E-12	300.001400000E+0
2.809113079E+3	650.000000000E-12	-714.454923667E-6	-193.990501139E-3	3.649895033E+0	305.755711329E-3	230.579309763E-3	74.856717153E-3	-1.099161421E+6	-298.446924829E+6	5.615223128E+9	470.393402045E+6	354.737399635E+6	115.164180235E+6	605.645610518E-12	1.121369789E-9	152.267414063E-12	300.001400000E+0
2.825907364E+3	660.000000000E-12	17.672839551E-3	-186.759756837E-3	3.715015367E+0	303.620107019E-3	231.202579392E-3	74.626072856E-3	26.777029623E+6	-282.969328541E+6	5.628811162E+9	460.030465181E+6	350.306938473E+6	113.069807358E+6	543.853801526E-12	1.382983491E-9	153.561867517E-12	299.995600000E+0
2.842906478E+3	670.000000000E-12	43.465056587E-3	-171.592495784E-3	3.787715167E+0	303.876896283E-3	230.081165012E-3	74.632810312E-3	64.873218786E+6	-256.108202663E+6	5.653306219E+9	453.547606392E+6	343.404723899E+6	111.392254197E+6	387.713859041E-12	659.314820604E-12	137.551960253E-12	299.995600000E+0
2.859707900E+3	680.000000000E-12	52.910614078E-3	-171.028165877E-3	3.853726533E+0	304.970063101E-3	232.599490181E-3	74.187023578E-3	77.809726586E+6	-251.512008642E+6	5.667244902E+9	448.485386913E+6	342.058073795E+6	109.098564086E+6	1.058698760E-9	17.720131193E-9	151.489061732E-12	299.995600000E+0
2.876502131E+3	690.000000000E-12	65.390237870E-3	-162.414807188E-3	3.916848533E+0	306.025220030E-3	232.301993076E-3	74.225640790E-3	94.768460681E+6	-235.383778533E+6	5.676592077E+9	443.514811638E+6	336.669555183E+6	107.573392449E+6	801.306206598E-12	1.160987294E-9	158.423370616E-12	299.995600000E+0
2.893303855E+3	700.000000000E-12	87.581099930E-3	-147.534222353E-3	3.981363567E+0	305.022468936E-3	229.697576199E-3	74.142325922E-3	125.115857042E+6	-210.763174790E+6	5.687662238E+9	435.746384195E+6	328.139394570E+6	105.917608460E+6	450.635940729E-12	672.016598197E-12	155.002632461E-12	300.004700000E+0
2.910261946E+3	710.000000000E-12	108.091336947E-3	-139.284201162E-3	4.050133033E+0	303.547315927E-3	231.036307437E-3	73.668196894E-3	152.241319643E+6	-196.174931215E+6	5.704412723E+9	427.531430883E+6	325.403249911E+6	103.758023794E+6	487.561406127E-12	1.212118099E-9	145.413371438E-12	300.004700000E+0
2.927061744E+3	720.000000000E-12	119.908184272E-3	-134.601040628E-3	4.113804833E+0	303.902096195E-3	232.466896607E-3	74.054264467E-3	166.539144823E+6	-186.945889761E+6	5.713617824E+9	422.086244715E+6	322.870689732E+6	102.853145093E+6	846.249403450E-12	2.135310102E-9	157.055399722E-12	300.004700000E+0
2.944025105E+3	730.000000000E-12	142.173687200E-3	-125.412661980E-3	4.183546100E+0	305.409584830E-3	231.500586886E-3	73.747053303E-3	194.758475616E+6	-171.798167096E+6	5.730885068E+9	418.369294288E+6	317.124091625E+6	101.023360689E+6	449.125269368E-12	1.088331291E-9	143.387128998E-12	300.004700000E+0
2.960819167E+3	740.000000000E-12	150.144430717E-3	-117.516458403E-3	4.248785400E+0	306.219011369E-3	231.462277135E-3	73.977463543E-3	202.897879347E+6	-158.806024869E+6	5.741601892E+9	413.809474823E+6	312.786860993E+6	99.969545329E+6	1.254588104E-9	1.266431381E-9	153.281840854E-12	300.000200000E+0
2.977816574E+3	750.000000000E-12	171.633108661E-3	-105.369681789E-3	4.317749467E+0	306.300979366E-3	229.988337240E-3	73.630879171E-3	228.844144881E+6	-140.492909052E+6	5.756999289E+9	408.401305821E+6	306.651116321E+6	98.174505561E+6	465.361341722E-12	823.263678756E-12	145.003049897E-12	300.000200000E+0
2.994604899E+3	760.000000000E-12	226.135190193E-3	-125.069438980E-3	4.383129033E+0	308.578296085E-3	227.278730497E-3	73.993032107E-3	297.546302886E+6	-164.565051289E+6	5.767275044E+9	406.024073796E+6	299.050961180E+6	97.359252773E+6	183.479230863E-12	-507.620469796E-12	152.952986840E-12	300.000200000E+0
3.011402314E+3	770.000000000E-12	161.177894911E-3	-76.210728350E-3	4.446075900E+0	304.021447681E-3	232.805038764E-3	73.567813974E-3	209.321941443E+6	-98.974971883E+6	5.774124545E+9	394.833048937E+6	302.344206186E+6	95.542615551E+6	-153.947296552E-12	204.671794877E-12	158.864142563E-12	300.000200000E+0
3.028205414E+3	780.000000000E-12	206.161064283E-3	-81.297494335E-3	4.515907500E+0	305.232754646E-3	230.842904421E-3	74.850310773E-3	264.309056774E+6	-104.227556840E+6	5.789625000E+9	391.324044418E+6	295.952441565E+6	95.961936888E+6	222.305367532E-12	-1.965885600E-9	143.201645100E-12	300.002100000E+0
3.045164328E+3	790.000000000E-12	239.402802877E-3	-73.410475827E-3	4.589934000E+0	302.433541995E-3	231.642025394E-3	74.023199099E-3	303.041522629E+6	-92.924652945E+6	5.810043038E+9	382.827268348E+6	293.217753664E+6	93.700252024E+6	300.826624093E-12	1.267906242E-9	135.086759471E-12	300.002100000E+0
3.061951826E+3	800.000000000E-12	250.812391481E-3	-67.612180819E-3	4.658727067E+0	304.832949428E-3	232.804954317E-3	74.241842686E-3	313.515489351E+6	-84.515226024E+6	5.823408833E+9	381.041186786E+6	291.006192896E+6	92.802303357E+6	876.455790545E-12	1.724644915E-9	145.363486243E-12	300.002100000E+0
3.078748917E+3	810.000000000E-12	265.795136209E-3	-60.866451266E-3	4.730002533E+0	304.537204787E-3	231.695423824E-3	75.072194483E-3	328.142143467E+6	-75.143766995E+6	5.839509300E+9	375.971857761E+6	286.043733116E+6	92.681721584E+6	667.434450881E-12	1.482419347E-9	140.300729938E-12	300.002100000E+0
3.095556766E+3	820.000000000E-12	282.954704703E-3	-49.906915684E-3	4.803664967E+0	304.756072192E-3	231.302409887E-3	74.622868638E-3	345.066713053E+6	-60.862092298E+6	5.858128008E+9	371.653746576E+6	282.076109619E+6	91.003498339E+6	582.765236964E-12	912.447423112E-12	135.754407606E-12	300.002300000E+0
3.112498070E+3	830.000000000E-12	301.111806525E-3	-43.224781587E-3	4.877081767E+0	306.231539210E-3	233.621703939E-3	74.162488820E-3	362.785309066E+6	-52.078050104E+6	5.876002129E+9	368.953661699E+6	281.471932457E+6	89.352396168E+6	550.748687660E-12	1.496527884E-9	136.208606205E-12	300.002300000E+0
3.129287015E+3	840.000000000E-12	356.352762964E-3	-58.192230838E-3	4.947174767E+0	309.206106111E-3	225.677656513E-3	74.410193614E-3	424.229479719E+6	-69.276465284E+6	5.889493770E+9	368.102507275E+6	268.663876801E+6	88.583563826E+6	181.025106093E-12	-668.116512831E-12	142.667598762E-12	300.002300000E+0
3.146076861E+3	850.000000000E-12	290.999888367E-3	-9.691619636E-3	5.011914100E+0	304.479208597E-3	232.787641380E-3	73.562615475E-3	342.352809843E+6	-11.401905455E+6	5.896369529E+9	358.210833643E+6	273.867813389E+6	86.544253500E+6	-153.015457417E-12	206.182968671E-12	154.465600511E-12	300.002300000E+0
3.162868742E+3	860.000000000E-12	343.175975620E-3	-19.239067523E-3	5.086078767E+0	303.791368237E-3	233.162591123E-3	75.612738966E-3	399.041832116E+6	-22.371008748E+6	5.914045078E+9	353.245777020E+6	271.119292003E+6	87.921789495E+6	191.658679798E-12	-1.047400323E-9	134.835096677E-12	299.999500000E+0
3.179846459E+3	870.000000000E-12	374.149834460E-3	-8.141570724E-3	5.167336633E+0	301.813067016E-3	232.557534673E-3	74.144887812E-3	430.057280989E+6	-9.358127269E+6	5.939467395E+9	346.911571283E+6	267.307511119E+6	85.224008980E+6	322.852895135E-12	901.104112109E-12	123.065007860E-12	299.999500000E+0
3.196643082E+3	880.000000000E-12	384.451384978E-3	-1.464626033E-3	5.241880300E+0	305.453160220E-3	231.408299792E-3	74.937432186E-3	436.876573838E+6	-1.664347765E+6	5.956682159E+9	347.105863886E+6	262.963977037E+6	85.156172938E+6	970.727657244E-12	1.497691004E-9	134.149558872E-12	299.999500000E+0
3.213430344E+3	890.000000000E-12	438.986171120E-3	-15.613934885E-3	5.318452067E+0	308.167723694E-3	226.977580908E-3	74.757840658E-3	493.242888899E+6	-17.543747062E+6	5.975788839E+9	346.255869320E+6	255.030989784E+6	83.997573773E+6	183.369198036E-12	-706.748301602E-12	130.596438287E-12	299.999500000E+0
3.230218944E+3	900.000000000E-12	377.873325237E-3	31.789168670E-3	5.388446833E+0	301.804083120E-3	233.714863383E-3	73.504019232E-3	419.859250263E+6	35.321298522E+6	5.987163148E+9	335.337870133E+6	259.683181537E+6	81.671132480E+6	-163.631718593E-12	210.956651570E-12	142.867823928E-12	300.010700000E+0
3.247264093E+3	910.000000000E-12	435.650931043E-3	31.918922827E-3	5.473697333E+0	302.675502781E-3	230.573155491E-3	74.706674992E-3	478.737286861E+6	35.075739370E+6	6.015052015E+9	332.610442616E+6	253.377093946E+6	82.095247244E+6	173.077438229E-12	77.068821970E-9	117.301364801E-12	300.010700000E+0
3.264069540E+3	920.000000000E-12	447.562257453E-3	36.994754907E-3	5.555272067E+0	305.885196817E-3	231.071133815E-3	75.224653988E-3	486.480714623E+6	40.211690116E+6	6.038339203E+9	332.483909583E+6	251.164275886E+6	81.765928248E+6	839.537063782E-12	1.970120335E-9	122.586977504E-12	300.010700000E+0
3.280857637E+3	930.000000000E-12	462.978028387E-3	40.203850823E-3	5.636785000E+0	304.953211095E-3	232.037970276E-3	74.903569414E-3	497.825836975E+6	43.229947121E+6	6.061059140E+9	327.906678596E+6	249.503193845E+6	80.541472488E+6	648.686338377E-12	3.116142447E-9	122.679918279E-12	300.010700000E+0
3.297659120E+3	940.000000000E-12	479.399801400E-3	47.683295633E-3	5.717047600E+0	304.881457501E-3	232.878778017E-3	74.916274164E-3	509.999788723E+6	50.726910248E+6	6.081965532E+9	324.341976065E+6	247.743380869E+6	79.698164005E+6	608.947644806E-12	1.336997632E-9	124.591029944E-12	299.995500000E+0
3.314667108E+3	950.000000000E-12	505.978727543E-3	65.196219002E-3	5.800445267E+0	303.055208925E-3	229.839663002E-3	73.574477721E-3	532.609186888E+6	68.627598950E+6	6.105731860E+9	319.005483079E+6	241.936487370E+6	77.446818653E+6	376.237924214E-12	571.006895255E-12	119.907431463E-12	299.995500000E+0
3.331463319E+3	960.000000000E-12	518.632029497E-3	65.873490463E-3	5.876258067E+0	303.644203843E-3	233.441365496E-3	73.293837608E-3	540.241697392E+6	68.618219232E+6	6.121102153E+9	316.296045670E+6	243.168089059E+6	76.347747509E+6	790.307544772E-12	14.765128284E-9	131.903847371E-12	299.995500000E+0
3.348257575E+3	970.000000000E-12	529.734086657E-3	75.805227604E-3	5.959067100E+0	304.747489631E-3	232.518802127E-3	75.574842448E-3	546.117615110E+6	78.149719179E+6	6.143368144E+9	314.172669723E+6	239.710105286E+6	77.912208709E+6	900.733968118E-12	1.006873204E-9	120.759772183E-12	299.995500000E+0
3.365047515E+3	980.000000000E-12	547.447323000E-3	83.803766620E-3	6.047375667E+0	304.241647893E-3	231.276170088E-3	75.899772029E-3	558.619717347E+6	85.514047571E+6	6.170791497E+9	310.450661115E+6	235.996091926E+6	77.448746968E+6	564.549572205E-12	1.250228320E-9	113.239296905E-12	300.000700000E+0
3.382029017E+3	990.000000000E-12	603.222716900E-3	73.975782469E-3	6.142137700E+0	310.203554738E-3	227.568156206E-3	75.300856947E-3	609.315875657E+6	74.723012595E+6	6.204179495E+9	313.336923978E+6	229.866824450E+6	76.061471663E+6	179.290531196E-12	-1.017502658E-9	105.527495013E-12	300.000700000E+0
3.398814035E+3	1.000000000E-9	538.186019413E-3	121.537782256E-3	6.224892800E+0	302.284084720E-3	231.480471153E-3	75.547005587E-3	538.186019413E+6	121.537782256E+6	6.224892800E+9	302.284084720E+6	231.480471153E+6	75.547005587E+6	-153.759344900E-12	210.251882694E-12	120.838474003E-12	300.000700000E+0
