[Main]
Experiment = "VvsI"
Header length = 74    
Date = "20181215 10:23:59"
Comments = "SD: 3I+ to 1I-; voltage1: 2I- to 2I+; voltage2h: 2I- to 3I-"

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Static Temperature]
Set initial temperature = TRUE
Initial temperature (K) = 2.000000E+2
Delay after setting initial temperature (s) = 1.000000E+1
Initial temperature stabilization (K) = 2.000000E-1
Initial temperature ramp rate (K/min) = 1.000000E+1
Wait for initial temperature to stabilize = TRUE
Set final temperature = FALSE

[Dynamic magnetic field]
Initial field (T) = 9.000000E+0
Final field (T) = -9.000000E+0
Measurement interval (T) = 1.000000E-1
Ramp rate (G/s) = 1.000000E+2
Delay after field step (s) = 1.000000E+0
Measurement Pattern = "Linear"
Go to other field at finish = TRUE
Finish field (T) = 0.000000
Finish ramp rate (G/s) = 100.000000
Delay before setting finish field (s) = 0.000000
Stabilize finish field = TRUE

[Static Voltage 0]
Voltage meter = "Keithley 2182A"
Auto-range = TRUE
GPIB = "7"
Range (V) = 1.000000E-3
Speed = 1.000000

[Static Voltage 1]
Voltage meter = "Keithley 2182A"
Auto-range = TRUE
GPIB = "8"
Range (V) = 1.000000E-3
Speed = 1.000000

[Static Voltage 2]
Voltage meter = "Keithley 6430"
Auto-range = TRUE
GPIB = "21"
Range (V) = 5.000000E+0
Speed = 1.000000

[Dynamic Current]
Operating mode = "Linear"
Current source = "Keithley 6430"
GPIB = "21"
Initial current (A) = 1.000000E-6
Final current (A) = 1.000000E-6
Current step (A) = 1.000000E-12
Number of measurement sequences = 1.000000E+0
Samples/sequence = 3.000000E+1
Pre-measuement delay (s) = 1.000000E+0
Output limit (V) = 5.000000
Auto-range = TRUE
Manual range (A) = 0.000001
Check output compliance = TRUE
Inital delay (s) = 0.000000
Time (s)	Magnetic Field (T)	Current (A)	Voltage 1 (V)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 1 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 1 (Ohms)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 1 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)	Temperature (K)
8.086099148E+3	-7.599986719E+0	1.000000000E-6	481.463643817E-6	-83.175481592E-6	3.967912533E-3	68.201562710E-6	529.406843346E-9	6.369001456E-6	481.463643787E+0	-83.175481586E+0	3.967912533E+3	68.201562705E+0	529.406843313E-3	6.369001455E+0	200.002900000E+0
8.129207882E+3	-7.699991406E+0	1.000000000E-6	471.273101600E-6	-83.500813670E-6	3.967858450E-3	38.751062419E-6	645.337443029E-9	5.861797388E-6	471.273101571E+0	-83.500813665E+0	3.967858450E+3	38.751062417E+0	645.337442989E-3	5.861797388E+0	200.002100000E+0
8.172364730E+3	-7.799978125E+0	1.000000000E-6	470.996799167E-6	-83.552248882E-6	3.971486617E-3	42.509196834E-6	511.351185042E-9	6.953883068E-6	470.996799137E+0	-83.552248876E+0	3.971486616E+3	42.509196831E+0	511.351185010E-3	6.953883068E+0	200.000600000E+0
8.215499272E+3	-7.899979688E+0	1.000000000E-6	470.258302200E-6	-83.613480020E-6	3.973946033E-3	47.839888308E-6	526.982519443E-9	8.292434133E-6	470.258302171E+0	-83.613480015E+0	3.973946033E+3	47.839888305E+0	526.982519410E-3	8.292434133E+0	200.002100000E+0
8.258618609E+3	-7.999989844E+0	1.000000000E-6	464.769392233E-6	-83.747659467E-6	3.974214200E-3	50.933580268E-6	497.075383038E-9	5.929299875E-6	464.769392204E+0	-83.747659461E+0	3.974214200E+3	50.933580265E+0	497.075383007E-3	5.929299875E+0	200.007100000E+0
8.301728182E+3	-8.099985937E+0	1.000000000E-6	469.982929417E-6	-84.064889467E-6	3.976438267E-3	80.796277677E-6	619.549072070E-9	6.683166278E-6	469.982929387E+0	-84.064889461E+0	3.976438266E+3	80.796277672E+0	619.549072031E-3	6.683166278E+0	200.001500000E+0
8.344909990E+3	-8.199982031E+0	1.000000000E-6	464.704302233E-6	-84.015359440E-6	3.980064467E-3	93.487582202E-6	549.543722601E-9	6.970788420E-6	464.704302204E+0	-84.015359435E+0	3.980064466E+3	93.487582196E+0	549.543722567E-3	6.970788419E+0	200.003900000E+0
8.388043423E+3	-8.299989062E+0	1.000000000E-6	473.167880017E-6	-84.364481167E-6	3.979875817E-3	49.384101832E-6	605.801350055E-9	6.588703983E-6	473.167879987E+0	-84.364481161E+0	3.979875816E+3	49.384101829E+0	605.801350017E-3	6.588703982E+0	199.999500000E+0
8.431138663E+3	-8.399984375E+0	1.000000000E-6	461.749760133E-6	-84.080501927E-6	3.983592033E-3	92.079821206E-6	572.651653649E-9	5.691072658E-6	461.749760105E+0	-84.080501921E+0	3.983592033E+3	92.079821200E+0	572.651653614E-3	5.691072657E+0	200.000300000E+0
8.474361495E+3	-8.499975000E+0	1.000000000E-6	477.870424117E-6	-84.392881075E-6	3.985275250E-3	54.930229673E-6	688.867003181E-9	4.909083232E-6	477.870424087E+0	-84.392881070E+0	3.985275250E+3	54.930229669E+0	688.867003138E-3	4.909083232E+0	200.001600000E+0
8.517564915E+3	-8.599985937E+0	1.000000000E-6	475.858506500E-6	-84.344172853E-6	3.988359667E-3	40.675340394E-6	457.662726922E-9	7.575694870E-6	475.858506470E+0	-84.344172848E+0	3.988359666E+3	40.675340391E+0	457.662726894E-3	7.575694870E+0	200.001600000E+0
8.560727206E+3	-8.699975781E+0	1.000000000E-6	471.162273100E-6	-84.356542428E-6	3.990711100E-3	35.467433791E-6	535.240726268E-9	8.848891980E-6	471.162273071E+0	-84.356542423E+0	3.990711100E+3	35.467433789E+0	535.240726235E-3	8.848891980E+0	200.005300000E+0
8.603844743E+3	-8.800002344E+0	1.000000000E-6	471.086065883E-6	-84.658321537E-6	3.992967433E-3	33.567312246E-6	716.996740164E-9	5.846683538E-6	471.086065854E+0	-84.658321531E+0	3.992967433E+3	33.567312244E+0	716.996740119E-3	5.846683538E+0	200.002200000E+0
8.646954477E+3	-8.899978125E+0	1.000000000E-6	475.825037717E-6	-84.649487868E-6	3.997401267E-3	37.329336945E-6	513.901906788E-9	4.979550601E-6	475.825037687E+0	-84.649487863E+0	3.997401266E+3	37.329336943E+0	513.901906756E-3	4.979550600E+0	200.001200000E+0
8.690134006E+3	-8.999975000E+0	1.000000000E-6	474.488513067E-6	-84.718506528E-6	3.999051850E-3	32.847201541E-6	552.944146229E-9	16.935106342E-6	474.488513037E+0	-84.718506523E+0	3.999051850E+3	32.847201539E+0	552.944146194E-3	16.935106341E+0	200.001500000E+0
