[Main]
Experiment = "RvsB_75.00Vg_1.8K"
Header length = 71    
Date = "20200225 04:12:16"
Comments = ""

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Static Gate Voltage]
Set initial gate voltage = TRUE
Initial gate voltage (V) = 7.500000E+1
Initial gate volt. ramp step (V) = 1.000000E-1
Initial voltage ramp delay (s) = 5.000000E-2
Delay after inital voltage set = 1.000000
Leak current threshold for initial set = 1.000000
Set final gate voltage = FALSE
Gate voltage source type = "Keithley 2400"
GPIB = "GPIB0::16::INSTR"
Gate leak limit (A) = 1.000000E-6
Auto-range = TRUE
Manual range (V) = 5.000000
Check Compliance = TRUE
Measuement speed = 1.000000
Number of measurements = 0

[Static Temperature]
Set initial temperature = TRUE
Initial temperature (K) = 1.800000E+0
Delay after setting initial temperature (s) = 1.000000E+1
Initial temperature stabilization (K) = 2.000000E-1
Initial temperature ramp rate (K/min) = 1.000000E+1
Wait for initial temperature to stabilize = TRUE
Set final temperature = FALSE

[Dynamic magnetic field]
Initial field (T) = -9.000000E+0
Final field (T) = 9.000000E+0
Measurement interval (T) = 5.000000E-2
Ramp rate (G/s) = 1.000000E+2
Delay after field step (s) = 1.000000E+0
Measurement Pattern = "Linear+Reveresed"
Go to other field at finish = TRUE
Finish field (T) = 0.000000
Finish ramp rate (G/s) = 100.000000
Delay before setting finish field (s) = 0.000000
Stabilize finish field = TRUE

[Dynamic Voltage]
Voltage source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial Voltage (V) = 50.000000E-3
Final Voltage (V) = 50.000000E-3
Voltage step (V) = 1.000000E-12
Number of measurement sequences = 1.000000E+0
Samples/sequence = 30.000000E+0
Pre-measuement delay (s) = 1.000000E+0
Current limit (A) = 100.000000E-6
Auto-range = 0
Manual range (V) = 10.000000E+0
Measurement Type = "Subtract bias"
Pattern = "Linear"
Check compliance = 0
Measurement Speed = 1.000000
Time (s)	Magnetic Field (T)	Voltage 1 (V)	Current (A)	STD_Current (A)	Resistance 1 (Ohms)	STD_Resistance 1 (Ohms)	Gate Voltage (V)	Gate Leak Current (A)	Temperature (K)
15.519152057E+3	8.400014844E+0	50.000000745E-3	737.276376026E-9	675.545631705E-12	67.817174632E+3	62.138971988E+0	75.000000000E+0	80.031853367E-12	1.799900000E+0
15.557725781E+3	8.350011719E+0	50.000000745E-3	738.666290267E-9	1.171455941E-9	67.689566187E+3	107.349347733E+0	75.000000000E+0	81.067661611E-12	1.799900000E+0
15.596221373E+3	8.300014844E+0	50.000000745E-3	737.939928063E-9	549.841889336E-12	67.756193755E+3	50.485401550E+0	75.000000000E+0	78.347309196E-12	1.800300000E+0
15.634767630E+3	8.250022656E+0	50.000000745E-3	737.844524241E-9	545.809146418E-12	67.764954679E+3	50.128083702E+0	75.000000000E+0	85.291675805E-12	1.800300000E+0
15.673206423E+3	8.200028125E+0	50.000000745E-3	737.872177725E-9	668.720678809E-12	67.762415029E+3	61.411894287E+0	75.000000000E+0	81.299106336E-12	1.799900000E+0
15.711734803E+3	8.150019531E+0	50.000000745E-3	738.381021696E-9	888.888408925E-12	67.715717598E+3	81.518504277E+0	75.000000000E+0	83.385957167E-12	1.799900000E+0
15.750259813E+3	8.100016406E+0	50.000000745E-3	738.646770152E-9	841.713344305E-12	67.691355010E+3	77.136622142E+0	75.000000000E+0	87.031599288E-12	1.800100000E+0
15.788859021E+3	8.050013281E+0	50.000000745E-3	739.282931054E-9	1.003287142E-9	67.633105872E+3	91.785462156E+0	75.000000000E+0	86.061143628E-12	1.800100000E+0
15.827381766E+3	8.000008594E+0	50.000000745E-3	738.325592311E-9	897.752083219E-12	67.720801318E+3	82.343739800E+0	75.000000000E+0	83.028969811E-12	1.800500000E+0
15.866008439E+3	7.950014844E+0	50.000000745E-3	738.811878613E-9	521.449911476E-12	67.676227457E+3	47.765559594E+0	75.000000000E+0	85.337104744E-12	1.800500000E+0
15.904516369E+3	7.900011719E+0	50.000000745E-3	739.513176496E-9	897.635344872E-12	67.612048486E+3	82.068807411E+0	75.000000000E+0	81.359576021E-12	1.800200000E+0
15.943124232E+3	7.850017969E+0	50.000000745E-3	738.903513211E-9	497.784222731E-12	67.667834638E+3	45.586439727E+0	75.000000000E+0	88.917478935E-12	1.800200000E+0
15.981631708E+3	7.800010937E+0	50.000000745E-3	739.292412133E-9	761.614004223E-12	67.632238509E+3	69.674271154E+0	75.000000000E+0	89.289585448E-12	1.799500000E+0
16.020234140E+3	7.750015625E+0	50.000000745E-3	738.830807384E-9	851.977743168E-12	67.674493599E+3	78.038384093E+0	75.000000000E+0	91.185355100E-12	1.799500000E+0
16.058736822E+3	7.700022656E+0	50.000000745E-3	738.573677715E-9	651.149476041E-12	67.698054038E+3	59.684705461E+0	75.000000000E+0	86.388143167E-12	1.800600000E+0
16.097335020E+3	7.650008594E+0	50.000000745E-3	738.357448561E-9	833.521731099E-12	67.717879521E+3	76.445797729E+0	75.000000000E+0	81.902778309E-12	1.800600000E+0
16.135879230E+3	7.600007813E+0	50.000000745E-3	738.240332759E-9	788.711887186E-12	67.728622410E+3	72.359050606E+0	75.000000000E+0	89.712042656E-12	1.799900000E+0
16.174392875E+3	7.550014062E+0	50.000000745E-3	738.255310962E-9	731.046856713E-12	67.727248287E+3	67.065947565E+0	75.000000000E+0	90.561834420E-12	1.799900000E+0
16.212854722E+3	7.500010156E+0	50.000000745E-3	738.829913365E-9	683.238803676E-12	67.674575488E+3	62.582598727E+0	75.000000000E+0	85.226613267E-12	1.799700000E+0
16.251490762E+3	7.450018750E+0	50.000000745E-3	738.912070674E-9	945.034946948E-12	67.667050965E+3	86.543081994E+0	75.000000000E+0	95.127765387E-12	1.799700000E+0
16.289943008E+3	7.400010156E+0	50.000000745E-3	738.667946308E-9	982.683733741E-12	67.689414432E+3	90.050322125E+0	75.000000000E+0	87.781085178E-12	1.800200000E+0
16.328567101E+3	7.350016406E+0	50.000000745E-3	738.544896878E-9	1.011711827E-9	67.700692208E+3	92.741269072E+0	75.000000000E+0	90.461276664E-12	1.800200000E+0
16.366812636E+3	7.300015625E+0	50.000000745E-3	738.307594358E-9	986.776628777E-12	67.722452169E+3	90.513674185E+0	75.000000000E+0	89.857847552E-12	1.799900000E+0
16.405338559E+3	7.250018750E+0	50.000000745E-3	738.791790749E-9	743.532795503E-12	67.678067584E+3	68.112374035E+0	75.000000000E+0	90.597016000E-12	1.799900000E+0
16.443787677E+3	7.200022656E+0	50.000000745E-3	738.681296350E-9	1.169523475E-9	67.688191094E+3	107.167907022E+0	75.000000000E+0	91.150133968E-12	1.799900000E+0
16.482411402E+3	7.150022656E+0	50.000000745E-3	738.153689958E-9	596.564595533E-12	67.736572241E+3	54.743668387E+0	75.000000000E+0	88.786759889E-12	1.799900000E+0
16.520861275E+3	7.100023437E+0	50.000000745E-3	737.641893300E-9	471.213367928E-12	67.783569777E+3	43.300854378E+0	75.000000000E+0	89.314675794E-12	1.800600000E+0
16.559339102E+3	7.050010937E+0	50.000000745E-3	738.416553719E-9	702.296048220E-12	67.712459171E+3	64.400225390E+0	75.000000000E+0	90.717620221E-12	1.800600000E+0
16.597866226E+3	7.000021875E+0	50.000000745E-3	738.352752743E-9	603.245983144E-12	67.718310197E+3	55.326940219E+0	75.000000000E+0	99.879560178E-12	1.799800000E+0
16.636475131E+3	6.950018750E+0	50.000000745E-3	739.067926305E-9	719.976634975E-12	67.652781247E+3	65.905203101E+0	75.000000000E+0	97.098799834E-12	1.799800000E+0
16.675565993E+3	6.900019531E+0	50.000000745E-3	732.724242652E-9	450.317911564E-12	68.238496606E+3	41.938038202E+0	75.000000000E+0	95.112498433E-12	1.799900000E+0
16.714305098E+3	6.850014844E+0	50.000000745E-3	736.459288383E-9	526.587085871E-12	67.892416504E+3	48.544801218E+0	75.000000000E+0	98.572102564E-12	1.799900000E+0
16.752745646E+3	6.800020313E+0	50.000000745E-3	737.200074900E-9	743.670504350E-12	67.824193794E+3	68.419488987E+0	75.000000000E+0	88.062510756E-12	1.799800000E+0
16.791273109E+3	6.750015625E+0	50.000000745E-3	737.671493122E-9	962.071541930E-12	67.780849892E+3	88.399819401E+0	75.000000000E+0	83.823446795E-12	1.799800000E+0
16.829514128E+3	6.700012500E+0	50.000000745E-3	736.811755580E-9	651.210214753E-12	67.859938942E+3	59.976086262E+0	75.000000000E+0	78.779878454E-12	1.799700000E+0
16.868048042E+3	6.650015625E+0	50.000000745E-3	737.597991479E-9	851.284399301E-12	67.787604254E+3	78.235747161E+0	75.000000000E+0	74.359821078E-12	1.799700000E+0
16.906498121E+3	6.600021094E+0	50.000000745E-3	736.362756049E-9	506.661226077E-12	67.901316755E+3	46.720130964E+0	75.000000000E+0	77.492590123E-12	1.799700000E+0
16.945081718E+3	6.550015234E+0	50.000000745E-3	736.875992380E-9	451.361238299E-12	67.854023285E+3	41.562863074E+0	75.000000000E+0	74.163716141E-12	1.799700000E+0
16.983591212E+3	6.500014453E+0	50.000000745E-3	736.217197800E-9	777.883846510E-12	67.914741593E+3	71.758416651E+0	75.000000000E+0	70.427558924E-12	1.800400000E+0
17.022243159E+3	6.450004297E+0	50.000000745E-3	736.960468671E-9	569.161082850E-12	67.846245315E+3	52.398254849E+0	75.000000000E+0	66.983033703E-12	1.800400000E+0
17.060765729E+3	6.400012891E+0	50.000000745E-3	736.966847243E-9	660.400211134E-12	67.845658095E+3	60.796882652E+0	75.000000000E+0	66.284052552E-12	1.799900000E+0
17.099257211E+3	6.350025781E+0	50.000000745E-3	736.945811422E-9	724.180113546E-12	67.847594721E+3	66.672308992E+0	75.000000000E+0	64.408457040E-12	1.799900000E+0
17.137789625E+3	6.300028125E+0	50.000000745E-3	736.459948702E-9	529.172495261E-12	67.892355631E+3	48.783056433E+0	75.000000000E+0	63.302190573E-12	1.799900000E+0
17.176395342E+3	6.250019922E+0	50.000000745E-3	736.172295712E-9	624.854557210E-12	67.918883985E+3	57.648765684E+0	75.000000000E+0	61.843874813E-12	1.799900000E+0
17.214826416E+3	6.200022266E+0	50.000000745E-3	736.277004106E-9	605.355679107E-12	67.909225015E+3	55.833925000E+0	75.000000000E+0	66.374587770E-12	1.800100000E+0
17.253330849E+3	6.150010156E+0	50.000000745E-3	736.701956991E-9	799.787580055E-12	67.870052836E+3	73.681934466E+0	75.000000000E+0	59.324556725E-12	1.800100000E+0
17.291839549E+3	6.100021875E+0	50.000000745E-3	736.025417108E-9	707.231069751E-12	67.932437634E+3	65.274825328E+0	75.000000000E+0	62.532728995E-12	1.800400000E+0
17.330290637E+3	6.050018359E+0	50.000000745E-3	736.238206434E-9	734.490313211E-12	67.912803639E+3	67.751572765E+0	75.000000000E+0	69.874336178E-12	1.800400000E+0
17.368720343E+3	6.000016406E+0	50.000000745E-3	736.344778850E-9	570.862188467E-12	67.902974505E+3	52.642786019E+0	75.000000000E+0	66.062740001E-12	1.799800000E+0
17.407300590E+3	5.950025781E+0	50.000000745E-3	736.225901761E-9	601.640459930E-12	67.913938678E+3	55.498961941E+0	75.000000000E+0	64.891104642E-12	1.799800000E+0
17.445622241E+3	5.900022266E+0	50.000000745E-3	736.234254132E-9	676.045896034E-12	67.913168213E+3	62.361155297E+0	75.000000000E+0	75.149268058E-12	1.800100000E+0
17.484174958E+3	5.850023437E+0	50.000000745E-3	736.595985793E-9	523.088144166E-12	67.879817036E+3	48.204345672E+0	75.000000000E+0	73.670879119E-12	1.800100000E+0
17.522695197E+3	5.800012109E+0	50.000000745E-3	736.247179400E-9	402.892116451E-12	67.911975956E+3	37.163062204E+0	75.000000000E+0	75.360461621E-12	1.799900000E+0
17.560973168E+3	5.750014453E+0	50.000000745E-3	736.248869927E-9	798.602872170E-12	67.911820021E+3	73.663372181E+0	75.000000000E+0	73.213317006E-12	1.799900000E+0
17.599465297E+3	5.700002344E+0	50.000000745E-3	736.708152615E-9	515.171229069E-12	67.869482057E+3	47.460319753E+0	75.000000000E+0	77.909965979E-12	1.800500000E+0
17.638035411E+3	5.650025781E+0	50.000000745E-3	736.814181611E-9	513.052382964E-12	67.859715506E+3	47.251518248E+0	75.000000000E+0	75.642117570E-12	1.800500000E+0
17.676557809E+3	5.600010547E+0	50.000000745E-3	736.581529827E-9	690.694477463E-12	67.881149228E+3	63.652335821E+0	75.000000000E+0	81.560701942E-12	1.800300000E+0
17.715075771E+3	5.550020313E+0	50.000000745E-3	736.389293943E-9	862.988896186E-12	67.898869737E+3	79.572002375E+0	75.000000000E+0	83.260370126E-12	1.800300000E+0
17.753694170E+3	5.500020313E+0	50.000000745E-3	735.918004083E-9	624.827373379E-12	67.942352908E+3	57.686103171E+0	75.000000000E+0	78.714644525E-12	1.800200000E+0
17.792301806E+3	5.450013281E+0	50.000000745E-3	736.085021123E-9	556.432242557E-12	67.926936849E+3	51.348331668E+0	75.000000000E+0	78.553698268E-12	1.800200000E+0
17.830837221E+3	5.400018750E+0	50.000000745E-3	736.367423220E-9	637.897929972E-12	67.900886390E+3	58.820954737E+0	75.000000000E+0	82.566524451E-12	1.800000000E+0
17.869441948E+3	5.350008984E+0	50.000000745E-3	735.722514362E-9	538.487890650E-12	67.960405953E+3	49.741383382E+0	75.000000000E+0	84.814311824E-12	1.800000000E+0
17.907966697E+3	5.300017187E+0	50.000000745E-3	735.555688018E-9	535.033787406E-12	67.975819587E+3	49.444740620E+0	75.000000000E+0	84.633259428E-12	1.800500000E+0
17.946452617E+3	5.250016406E+0	50.000000745E-3	735.128468195E-9	487.343077637E-12	68.015323727E+3	45.089802158E+0	75.000000000E+0	87.072043325E-12	1.800500000E+0
17.984944786E+3	5.200023047E+0	50.000000745E-3	735.464498410E-9	496.167581582E-12	67.984247850E+3	45.864321003E+0	75.000000000E+0	87.097215551E-12	1.800200000E+0
18.023483907E+3	5.150017969E+0	50.000000745E-3	736.231216384E-9	642.950383659E-12	67.913448428E+3	59.308783370E+0	75.000000000E+0	80.399191471E-12	1.800200000E+0
18.062004272E+3	5.100022266E+0	50.000000745E-3	735.402008816E-9	453.443054080E-12	67.990024702E+3	41.922110734E+0	75.000000000E+0	85.774760905E-12	1.800100000E+0
18.100506944E+3	5.050014844E+0	50.000000745E-3	736.251432309E-9	783.558601774E-12	67.911583667E+3	72.275181014E+0	75.000000000E+0	86.634676516E-12	1.800100000E+0
18.138979888E+3	5.000020703E+0	50.000000745E-3	736.049462291E-9	550.412744557E-12	67.930218425E+3	50.797751887E+0	75.000000000E+0	89.048381863E-12	1.800000000E+0
18.177504487E+3	4.950016406E+0	50.000000745E-3	735.358232928E-9	553.144290200E-12	67.994072149E+3	51.145864821E+0	75.000000000E+0	89.189207408E-12	1.800000000E+0
18.216078000E+3	4.900023047E+0	50.000000745E-3	736.283720317E-9	695.155204663E-12	67.908605562E+3	64.115257876E+0	75.000000000E+0	93.694688119E-12	1.800100000E+0
18.254621822E+3	4.850016016E+0	50.000000745E-3	736.299197750E-9	621.723045292E-12	67.907178084E+3	57.340083603E+0	75.000000000E+0	93.885819258E-12	1.800100000E+0
18.293163280E+3	4.800011719E+0	50.000000745E-3	736.030316683E-9	650.934872356E-12	67.931985425E+3	60.078093604E+0	75.000000000E+0	88.304046714E-12	1.800400000E+0
18.331672594E+3	4.750012891E+0	50.000000745E-3	736.376232864E-9	480.641630813E-12	67.900074057E+3	44.319195637E+0	75.000000000E+0	88.942692100E-12	1.800400000E+0
18.370218521E+3	4.700025391E+0	50.000000745E-3	736.001975499E-9	522.268935294E-12	67.934601278E+3	48.206571531E+0	75.000000000E+0	94.951764507E-12	1.800100000E+0
18.408728886E+3	4.650002734E+0	50.000000745E-3	734.896359520E-9	652.836394402E-12	68.036805595E+3	60.439682788E+0	75.000000000E+0	94.197463718E-12	1.800100000E+0
18.447244092E+3	4.600023437E+0	50.000000745E-3	735.141682582E-9	656.001284426E-12	68.014101131E+3	60.692161468E+0	75.000000000E+0	89.118640245E-12	1.800200000E+0
18.485719883E+3	4.550015625E+0	50.000000745E-3	735.894406596E-9	880.181716382E-12	67.944531575E+3	81.266461444E+0	75.000000000E+0	96.862513843E-12	1.800200000E+0
18.524223787E+3	4.500013281E+0	50.000000745E-3	736.056959688E-9	453.247695749E-12	67.929526495E+3	41.829509187E+0	75.000000000E+0	91.657932633E-12	1.800000000E+0
18.563359450E+3	4.450021875E+0	50.000000745E-3	733.455111128E-9	882.007483395E-12	68.170498762E+3	81.977600459E+0	75.000000000E+0	95.258347738E-12	1.800000000E+0
18.601968233E+3	4.400014063E+0	50.000000745E-3	737.300292813E-9	627.517692155E-12	67.814974757E+3	57.717454974E+0	75.000000000E+0	88.635777884E-12	1.800200000E+0
18.640450432E+3	4.350001953E+0	50.000000745E-3	737.112288089E-9	532.073170592E-12	67.832271355E+3	48.963682022E+0	75.000000000E+0	90.752797638E-12	1.800200000E+0
18.679005066E+3	4.300012500E+0	50.000000745E-3	737.233370089E-9	862.796778693E-12	67.821130694E+3	79.372225220E+0	75.000000000E+0	90.415858134E-12	1.800000000E+0
18.717507576E+3	4.250012500E+0	50.000000745E-3	738.332651273E-9	498.732479797E-12	67.720153861E+3	45.743934268E+0	75.000000000E+0	91.527103258E-12	1.800000000E+0
18.755947706E+3	4.200011328E+0	50.000000745E-3	738.228147414E-9	510.235423120E-12	67.729740352E+3	46.812239343E+0	75.000000000E+0	88.268625742E-12	1.800100000E+0
18.794435282E+3	4.150018750E+0	50.000000745E-3	738.092705319E-9	525.591914723E-12	67.742168951E+3	48.238840500E+0	75.000000000E+0	91.134838565E-12	1.800100000E+0
18.832979598E+3	4.100016406E+0	50.000000745E-3	738.330550315E-9	650.645325733E-12	67.720346563E+3	59.677778373E+0	75.000000000E+0	80.474364672E-12	1.799700000E+0
18.871531131E+3	4.050017578E+0	50.000000745E-3	738.128507278E-9	656.417136338E-12	67.738883205E+3	60.240138802E+0	75.000000000E+0	80.514613726E-12	1.799700000E+0
18.910041207E+3	4.000028125E+0	50.000000745E-3	738.197461128E-9	621.460567511E-12	67.732555824E+3	57.021481105E+0	75.000000000E+0	75.119038767E-12	1.800200000E+0
18.948567541E+3	3.950007422E+0	50.000000745E-3	736.957202476E-9	628.000502407E-12	67.846546010E+3	57.815657188E+0	75.000000000E+0	68.245096727E-12	1.800200000E+0
18.987186073E+3	3.900024609E+0	50.000000745E-3	738.017213785E-9	622.892731850E-12	67.749098275E+3	57.180808410E+0	75.000000000E+0	70.804669766E-12	1.799900000E+0
19.025750287E+3	3.850015625E+0	50.000000745E-3	738.261723833E-9	718.244094577E-12	67.726659978E+3	65.890282544E+0	75.000000000E+0	63.784855522E-12	1.799900000E+0
19.064300745E+3	3.800020313E+0	50.000000745E-3	736.290935273E-9	745.210494034E-12	67.907940122E+3	68.730588933E+0	75.000000000E+0	67.727219666E-12	1.800000000E+0
19.102833490E+3	3.750026562E+0	50.000000745E-3	736.617072436E-9	577.436108064E-12	67.877873886E+3	53.209648252E+0	75.000000000E+0	66.480111693E-12	1.800000000E+0
19.141381570E+3	3.700024219E+0	50.000000745E-3	736.969156164E-9	561.422070457E-12	67.845445534E+3	51.684565337E+0	75.000000000E+0	62.070154572E-12	1.800200000E+0
19.179856133E+3	3.650025000E+0	50.000000745E-3	736.360435836E-9	539.792568354E-12	67.901530707E+3	49.775544518E+0	75.000000000E+0	70.125913409E-12	1.800200000E+0
19.218379896E+3	3.600023828E+0	50.000000745E-3	736.226097007E-9	600.440260399E-12	67.913920667E+3	55.388218885E+0	75.000000000E+0	62.653531668E-12	1.800200000E+0
19.256846249E+3	3.550010938E+0	50.000000745E-3	735.628810311E-9	476.113418691E-12	67.969062718E+3	43.990912757E+0	75.000000000E+0	63.935783751E-12	1.800200000E+0
19.295357327E+3	3.500000781E+0	50.000000745E-3	737.063351114E-9	699.260164956E-12	67.836775047E+3	64.357499851E+0	75.000000000E+0	70.513085648E-12	1.800200000E+0
19.333920551E+3	3.450015625E+0	50.000000745E-3	736.223094987E-9	877.982165295E-12	67.914197592E+3	80.991012999E+0	75.000000000E+0	58.836857608E-12	1.800200000E+0
19.372473430E+3	3.400011328E+0	50.000000745E-3	736.798809964E-9	597.521323431E-12	67.861131246E+3	55.033304076E+0	75.000000000E+0	69.341375697E-12	1.800100000E+0
19.411111281E+3	3.350010156E+0	50.000000745E-3	736.295937638E-9	428.428001458E-12	67.907478758E+3	39.513277096E+0	75.000000000E+0	71.498608423E-12	1.800100000E+0
19.449599070E+3	3.300020703E+0	50.000000745E-3	735.833363740E-9	690.676826865E-12	67.950168080E+3	63.780210014E+0	75.000000000E+0	77.733943588E-12	1.800200000E+0
19.488125244E+3	3.250004492E+0	50.000000745E-3	736.859211730E-9	428.075600354E-12	67.855568539E+3	39.420438501E+0	75.000000000E+0	66.455027592E-12	1.800200000E+0
19.526659648E+3	3.200016211E+0	50.000000745E-3	736.762534392E-9	380.377336552E-12	67.864472487E+3	35.037214959E+0	75.000000000E+0	75.466112526E-12	1.800000000E+0
19.565213546E+3	3.150014844E+0	50.000000745E-3	736.144985735E-9	476.407142644E-12	67.921403683E+3	43.956343492E+0	75.000000000E+0	76.778558858E-12	1.800000000E+0
19.603745332E+3	3.099998438E+0	50.000000745E-3	736.429727034E-9	760.748398561E-12	67.895141803E+3	70.137201828E+0	75.000000000E+0	84.240928816E-12	1.800200000E+0
19.642418773E+3	3.049995313E+0	50.000000745E-3	736.652071356E-9	742.202505078E-12	67.874648955E+3	68.386062355E+0	75.000000000E+0	77.633434403E-12	1.800200000E+0
19.680930697E+3	3.000009180E+0	50.000000745E-3	735.820520523E-9	588.414525922E-12	67.951354101E+3	54.338745243E+0	75.000000000E+0	80.042140277E-12	1.799800000E+0
19.719502709E+3	2.949972070E+0	50.000000745E-3	736.388221494E-9	676.232265771E-12	67.898968622E+3	62.352264817E+0	75.000000000E+0	79.111803913E-12	1.799800000E+0
19.758007139E+3	2.899991602E+0	50.000000745E-3	736.215210648E-9	536.047286421E-12	67.914924905E+3	49.449686282E+0	75.000000000E+0	79.106821441E-12	1.800200000E+0
19.796369044E+3	2.849983594E+0	50.000000745E-3	736.050146461E-9	721.438678545E-12	67.930155283E+3	66.581661177E+0	75.000000000E+0	80.821563331E-12	1.800200000E+0
19.834875570E+3	2.799980469E+0	50.000000745E-3	735.751020098E-9	668.812804078E-12	67.957772914E+3	61.775012769E+0	75.000000000E+0	79.544363457E-12	1.799900000E+0
19.873432466E+3	2.749985547E+0	50.000000745E-3	735.002623079E-9	585.168970600E-12	68.026969122E+3	54.159359769E+0	75.000000000E+0	76.808834293E-12	1.799900000E+0
19.912018011E+3	2.699979883E+0	50.000000745E-3	736.012401660E-9	880.651088605E-12	67.933638934E+3	81.283729656E+0	75.000000000E+0	83.723080552E-12	1.800400000E+0
19.950591991E+3	2.649976758E+0	50.000000745E-3	735.751062284E-9	581.056562110E-12	67.957769017E+3	53.669385826E+0	75.000000000E+0	84.261143896E-12	1.800400000E+0
19.989099233E+3	2.599976367E+0	50.000000745E-3	735.540366563E-9	788.282650631E-12	67.977235537E+3	72.851576675E+0	75.000000000E+0	87.142467547E-12	1.800200000E+0
20.027707050E+3	2.549998047E+0	50.000000745E-3	735.574484851E-9	932.423683388E-12	67.974082537E+3	86.164821808E+0	75.000000000E+0	84.185684812E-12	1.800200000E+0
20.066212636E+3	2.499993750E+0	50.000000745E-3	736.085251281E-9	471.602612750E-12	67.926915609E+3	43.520109691E+0	75.000000000E+0	80.876944031E-12	1.799900000E+0
20.104838959E+3	2.449972656E+0	50.000000745E-3	735.694119504E-9	685.971016101E-12	67.963028954E+3	63.369635278E+0	75.000000000E+0	87.941996046E-12	1.799900000E+0
20.143374315E+3	2.399975977E+0	50.000000745E-3	734.076025836E-9	449.813224388E-12	68.112837070E+3	41.736896161E+0	75.000000000E+0	83.622513081E-12	1.800400000E+0
20.181836631E+3	2.349988867E+0	50.000000745E-3	734.680303581E-9	479.530879039E-12	68.056813966E+3	44.421149807E+0	75.000000000E+0	90.038870804E-12	1.800400000E+0
20.220444918E+3	2.299988672E+0	50.000000745E-3	735.733254413E-9	660.012221705E-12	67.959413884E+3	60.965089555E+0	75.000000000E+0	90.602036290E-12	1.800300000E+0
20.259021745E+3	2.249975586E+0	50.000000745E-3	735.598624760E-9	534.928723915E-12	67.971851852E+3	49.429260400E+0	75.000000000E+0	85.050530507E-12	1.800300000E+0
20.297559060E+3	2.199976562E+0	50.000000745E-3	735.005026823E-9	449.275336568E-12	68.026746648E+3	41.581674112E+0	75.000000000E+0	82.782654343E-12	1.799700000E+0
20.336100778E+3	2.149981836E+0	50.000000745E-3	735.699176699E-9	472.917935711E-12	67.962561776E+3	43.687305136E+0	75.000000000E+0	90.415931686E-12	1.799700000E+0
20.374608896E+3	2.099983984E+0	50.000000745E-3	735.192149305E-9	447.034329608E-12	68.009432354E+3	41.353204095E+0	75.000000000E+0	84.653224708E-12	1.800100000E+0
20.413237753E+3	2.049976172E+0	50.000000745E-3	735.192055868E-9	598.036058571E-12	68.009440997E+3	55.321732213E+0	75.000000000E+0	89.379997154E-12	1.800100000E+0
20.451744325E+3	1.999996680E+0	50.000000745E-3	734.853791861E-9	549.259833553E-12	68.040746743E+3	50.856441982E+0	75.000000000E+0	89.540821285E-12	1.800200000E+0
20.490318306E+3	1.949981250E+0	50.000000745E-3	735.235231613E-9	565.698571071E-12	68.005447230E+3	52.324185062E+0	75.000000000E+0	84.270968675E-12	1.800200000E+0
20.528916074E+3	1.900002930E+0	50.000000745E-3	735.104920190E-9	821.651590721E-12	68.017502498E+3	76.025459209E+0	75.000000000E+0	79.820684090E-12	1.800300000E+0
20.567439560E+3	1.849986523E+0	50.000000745E-3	734.020533208E-9	451.629637955E-12	68.117986464E+3	41.911772455E+0	75.000000000E+0	82.536032869E-12	1.800300000E+0
20.605935023E+3	1.799979688E+0	50.000000745E-3	735.253654351E-9	547.012658253E-12	68.003743265E+3	50.593299543E+0	75.000000000E+0	85.060320593E-12	1.799600000E+0
20.644479908E+3	1.749988477E+0	50.000000745E-3	734.446692486E-9	381.777964710E-12	68.078461319E+3	35.388349718E+0	75.000000000E+0	90.807809189E-12	1.799600000E+0
20.683025278E+3	1.699984961E+0	50.000000745E-3	733.808985295E-9	457.788866682E-12	68.137624023E+3	42.507854639E+0	75.000000000E+0	86.588861081E-12	1.800000000E+0
20.721646119E+3	1.649982617E+0	50.000000745E-3	733.631544339E-9	718.635253813E-12	68.154104238E+3	66.760954290E+0	75.000000000E+0	81.389420897E-12	1.800000000E+0
20.760203754E+3	1.599978125E+0	50.000000745E-3	733.448805544E-9	550.667107909E-12	68.171084835E+3	51.182269090E+0	75.000000000E+0	89.208674475E-12	1.800200000E+0
20.798827307E+3	1.549974805E+0	50.000000745E-3	733.113364325E-9	653.899339044E-12	68.202276999E+3	60.832916191E+0	75.000000000E+0	79.533792052E-12	1.800200000E+0
20.837382798E+3	1.499985449E+0	50.000000745E-3	733.416906605E-9	456.167937637E-12	68.174049841E+3	42.402643621E+0	75.000000000E+0	79.056049207E-12	1.799900000E+0
20.875958319E+3	1.449980957E+0	50.000000745E-3	734.442594471E-9	646.052008346E-12	68.078841180E+3	59.885513724E+0	75.000000000E+0	74.213583889E-12	1.799900000E+0
20.914481773E+3	1.399990723E+0	50.000000745E-3	733.404740192E-9	509.863505014E-12	68.175180777E+3	47.395434909E+0	75.000000000E+0	73.801253997E-12	1.800400000E+0
20.953094714E+3	1.349981934E+0	50.000000745E-3	734.324382551E-9	530.558548645E-12	68.089800547E+3	49.195732315E+0	75.000000000E+0	71.714505862E-12	1.800400000E+0
