[Main]
Experiment = "VvsI_400.0K"
Header length = 61    
Date = "20201117 14:38:06"
Comments = "SD: 1I- to 2I-; Volt1: 1V- to 1Va; Volt2: 2I+ to 2V-"

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Static Temperature]
Set initial temperature = TRUE
Initial temperature (K) = 4.000000E+2
Delay after setting initial temperature (s) = 1.000000E+1
Initial temperature stabilization (K) = 2.000000E-1
Initial temperature ramp rate (K/min) = 1.000000E+1
Wait for initial temperature to stabilize = TRUE
Set final temperature = FALSE

[Measure Voltage Configuration1]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::7::INSTR"
Range (V) = 1.000000E+1
Speed = 1.000000

[Measure Voltage Configuration2]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::8::INSTR"
Range (V) = 1.000000E+1
Speed = 1.000000

[Measure Voltage Configuration3]
Voltage meter = "Keithley 6430"
Auto-range = "Automatic"
GPIB = "GPIB0::9::INSTR"
Range (V) = 2.000000E+1
Speed = 1.000000

[Dynamic Current]
Operating mode = "Linear"
Current source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial current (A) = -1.000000E-9
Final current (A) = 1.000000E-9
Current step (A) = 1.000000E-11
Number of measurement sequences = 1.000000E+0
Samples/sequence = 3.000000E+1
Pre-measuement delay (s) = 1.000000E+0
Output limit (V) = 20.000000
Auto-range = 0
Manual range (A) = 0.000010
Check output compliance = "Abort"
Inital delay (s) = 1.000000
Time (s)	Current (A)	Voltage 1 (V)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 1 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 1 (Ohms)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 1 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)	dI/dV 1 (A/V)	dI/dV 2 (A/V)	dI/dV 3 (A/V)	Temperature (K)
26.659239482E+3	480.000000000E-12	-1.696190508E-3	-1.579169921E-3	2.014526567E-3	155.567286560E-6	211.411766440E-6	16.150831264E-6	-3.533730225E+6	-3.289937336E+6	4.196930347E+6	324.098513666E+3	440.441180084E+3	33.647565134E+3	557.322246435E-9	-42.432634657E-6	283.075483021E-9	399.997800000E+0
26.695891929E+3	490.000000000E-12	-1.703101145E-3	-1.558535278E-3	2.043747867E-3	187.481746110E-6	201.147030399E-6	49.667582227E-6	-3.475716623E+6	-3.180684241E+6	4.170914014E+6	382.615808388E+3	410.504143671E+3	101.362412708E+3	-1.447044537E-6	484.621905017E-9	342.216123170E-9	399.997800000E+0
26.732211389E+3	500.000000000E-12	-1.677242622E-3	-1.568353691E-3	2.065373033E-3	145.649443334E-6	260.255521917E-6	83.650248606E-6	-3.354485245E+6	-3.136707381E+6	4.130746067E+6	291.298886668E+3	520.511043833E+3	167.300497212E+3	386.719690061E-9	-1.018494606E-6	462.424181702E-9	399.997900000E+0
26.767606260E+3	510.000000000E-12	-1.695915865E-3	-1.551511293E-3	2.109756333E-3	118.465562952E-6	216.501819493E-6	66.360047719E-6	-3.325325225E+6	-3.042179006E+6	4.136777124E+6	232.285417553E+3	424.513371555E+3	130.117740626E+3	-535.525637246E-9	593.739691813E-9	225.309970191E-9	399.997900000E+0
26.806223094E+3	520.000000000E-12	-1.676039530E-3	-1.551656708E-3	2.147335767E-3	140.202026009E-6	215.629855531E-6	65.534690557E-6	-3.223152943E+6	-2.983955208E+6	4.129491859E+6	269.619280786E+3	414.672799098E+3	126.028251071E+3	503.110877101E-9	-68.768538852E-6	266.103001376E-9	400.008000000E+0
26.842767528E+3	530.000000000E-12	-1.693491360E-3	-1.498570737E-3	2.180865467E-3	144.411734928E-6	187.618212358E-6	87.247380941E-6	-3.195266718E+6	-2.827491957E+6	4.114840503E+6	272.474971562E+3	353.996627091E+3	164.617699889E+3	-573.005810852E-9	188.373685394E-9	298.243050191E-9	400.008000000E+0
26.880621844E+3	540.000000000E-12	-1.689406936E-3	-1.472109716E-3	2.205454067E-3	174.869894986E-6	221.231245274E-6	93.948848258E-6	-3.128531362E+6	-2.726129104E+6	4.084174198E+6	323.833138862E+3	409.687491247E+3	173.979348625E+3	2.448325239E-6	377.914362187E-9	406.692532312E-9	399.991500000E+0
26.917180878E+3	550.000000000E-12	-1.670296216E-3	-1.508479595E-3	2.233658767E-3	159.066200861E-6	235.838771025E-6	113.420916099E-6	-3.036902211E+6	-2.742690173E+6	4.061197758E+6	289.211274292E+3	428.797765499E+3	206.219847453E+3	523.266531791E-9	-274.952795646E-9	354.550837272E-9	399.991500000E+0
26.954280812E+3	560.000000000E-12	-1.656310516E-3	-1.489732692E-3	2.271686400E-3	165.725309144E-6	196.930652642E-6	96.380443255E-6	-2.957697350E+6	-2.660236950E+6	4.056582857E+6	295.938052043E+3	351.661879718E+3	172.107934384E+3	715.016052110E-9	533.421430846E-9	262.966667222E-9	400.013100000E+0
26.991996138E+3	570.000000000E-12	-1.665172242E-3	-1.493724894E-3	2.302183200E-3	151.542173751E-6	247.373492103E-6	43.503125148E-6	-2.921354811E+6	-2.620569989E+6	4.038917895E+6	265.863462721E+3	433.988582637E+3	76.321272189E+3	-1.128448341E-6	-2.504883479E-6	327.903255424E-9	400.013100000E+0
27.028511063E+3	580.000000000E-12	-1.688842209E-3	-1.464958438E-3	2.335313567E-3	164.532316690E-6	262.057456323E-6	30.734194787E-6	-2.911796913E+6	-2.525790410E+6	4.026402701E+6	283.676408086E+3	451.823200558E+3	52.989991012E+3	-422.476290701E-9	347.627115272E-9	301.837890918E-9	400.004100000E+0
27.065411510E+3	590.000000000E-12	-1.685960198E-3	-1.454268590E-3	2.375061133E-3	141.137590131E-6	229.931179208E-6	34.692304132E-6	-2.857559658E+6	-2.464862018E+6	4.025527345E+6	239.216254459E+3	389.713863064E+3	58.800515478E+3	3.469799387E-6	935.467025520E-9	251.587728222E-9	400.004100000E+0
27.105179771E+3	600.000000000E-12	-1.639935132E-3	-1.484995107E-3	2.402183367E-3	181.909931880E-6	226.903121984E-6	57.217502902E-6	-2.733225221E+6	-2.474991846E+6	4.003638944E+6	303.183219801E+3	378.171869973E+3	95.362504836E+3	217.272909505E-9	-325.451791363E-9	368.701200860E-9	399.997300000E+0
27.144817866E+3	610.000000000E-12	-1.639989037E-3	-1.468007642E-3	2.434541767E-3	177.938578078E-6	219.520616893E-6	32.086607350E-6	-2.688506618E+6	-2.406569905E+6	3.991052077E+6	291.702587013E+3	359.869863759E+3	52.600995655E+3	-185.512695254E-6	588.669351195E-9	309.038765823E-9	399.997300000E+0
27.186876452E+3	620.000000000E-12	-1.622866312E-3	-1.465720782E-3	2.463108867E-3	145.028720407E-6	236.835661425E-6	50.780347706E-6	-2.617526309E+6	-2.364065777E+6	3.972756237E+6	233.917290980E+3	381.993002299E+3	81.903786623E+3	584.019179501E-9	4.372807493E-6	350.053033035E-9	400.003900000E+0
27.225758085E+3	630.000000000E-12	-1.635794956E-3	-1.424522464E-3	2.493030333E-3	136.948534584E-6	220.575134355E-6	50.540282285E-6	-2.596499930E+6	-2.261146768E+6	3.957191005E+6	217.378626323E+3	350.119260881E+3	80.222670294E+3	-773.476321260E-9	242.728354082E-9	334.208216175E-9	400.003900000E+0
27.263220109E+3	640.000000000E-12	-1.621553564E-3	-1.418333170E-3	2.519320000E-3	148.796770292E-6	192.419789600E-6	45.899184179E-6	-2.533677443E+6	-2.216145578E+6	3.936437500E+6	232.494953582E+3	300.655921250E+3	71.717475279E+3	702.178551085E-9	1.615693250E-6	380.377588153E-9	399.996700000E+0
27.298607222E+3	650.000000000E-12	-1.614715176E-3	-1.430420864E-3	2.555851100E-3	157.734448196E-6	209.069741093E-6	61.390527084E-6	-2.484177194E+6	-2.200647483E+6	3.932078615E+6	242.668381840E+3	321.645755527E+3	94.446964744E+3	1.462333007E-6	-827.287653046E-9	273.739361804E-9	399.996700000E+0
27.337411753E+3	660.000000000E-12	-1.626021571E-3	-1.392162850E-3	2.593125600E-3	161.483287667E-6	228.726704738E-6	69.392070280E-6	-2.463669047E+6	-2.109337652E+6	3.928978182E+6	244.671647980E+3	346.555613240E+3	105.139500424E+3	-884.455213178E-9	261.383146734E-9	268.279923272E-9	400.001700000E+0
27.375114727E+3	670.000000000E-12	-1.660229414E-3	-1.371164402E-3	2.621451667E-3	141.111473970E-6	206.688815656E-6	50.437736752E-6	-2.477954350E+6	-2.046514032E+6	3.912614428E+6	210.614140254E+3	308.490769635E+3	75.280204108E+3	-292.330618524E-9	476.225656416E-9	353.031718723E-9	400.001700000E+0
27.412965205E+3	680.000000000E-12	-1.616740135E-3	-1.385919564E-3	2.653461300E-3	151.500592843E-6	226.912761137E-6	38.619604164E-6	-2.377559022E+6	-2.038117006E+6	3.902148971E+6	222.794989475E+3	333.695236966E+3	56.793535536E+3	229.941727094E-9	-677.728888926E-9	312.405952791E-9	400.003900000E+0
27.449092945E+3	690.000000000E-12	-1.606509648E-3	-1.381890791E-3	2.690220800E-3	179.122037733E-6	228.344258755E-6	51.969079356E-6	-2.328274853E+6	-2.002740277E+6	3.898870725E+6	259.597156135E+3	330.933708340E+3	75.317506312E+3	977.470605830E-9	2.482145103E-6	272.038520655E-9	400.003900000E+0
27.488849544E+3	700.000000000E-12	-1.579831864E-3	-1.365357518E-3	2.725983100E-3	158.434782693E-6	244.523242719E-6	67.342451164E-6	-2.256902663E+6	-1.950510740E+6	3.894261571E+6	226.335403847E+3	349.318918170E+3	96.203501662E+3	374.843727650E-9	604.840904665E-9	279.624073396E-9	399.996900000E+0
27.527744388E+3	710.000000000E-12	-1.600619732E-3	-1.358678286E-3	2.796808967E-3	178.099479970E-6	197.075691291E-6	115.750171721E-6	-2.254393988E+6	-1.913631388E+6	3.939167559E+6	250.844337987E+3	277.571396185E+3	163.028410874E+3	-481.049827750E-9	1.497178119E-6	141.191353818E-9	399.996900000E+0
27.580132193E+3	720.000000000E-12	-1.593818588E-3	-1.337951902E-3	2.828119967E-3	181.676681729E-6	196.937044145E-6	123.549717712E-6	-2.213636928E+6	-1.858266530E+6	3.927944398E+6	252.328724623E+3	273.523672424E+3	171.596830156E+3	1.470341016E-6	482.476827603E-9	319.376576922E-9	400.000100000E+0
27.631622075E+3	730.000000000E-12	-1.578044049E-3	-1.352343952E-3	2.829569800E-3	157.775635549E-6	245.958388125E-6	94.531867688E-6	-2.161704176E+6	-1.852525961E+6	3.876123014E+6	216.131007602E+3	336.929298802E+3	129.495709162E+3	633.932920473E-9	-694.828047429E-9	6.897344522E-6	400.000100000E+0
27.675054314E+3	740.000000000E-12	-1.619164896E-3	-1.332053435E-3	2.857789667E-3	146.178848023E-6	270.632472266E-6	72.172944128E-6	-2.188060670E+6	-1.800072209E+6	3.861877928E+6	197.538983814E+3	365.719557116E+3	97.531005579E+3	-243.185650309E-9	492.841064621E-9	354.360285189E-9	400.005300000E+0
27.717726580E+3	750.000000000E-12	-1.577242536E-3	-1.316536421E-3	2.879954233E-3	141.773662061E-6	212.485182197E-6	58.729121046E-6	-2.102990048E+6	-1.755381895E+6	3.839938978E+6	189.031549415E+3	283.313576263E+3	78.305494728E+3	238.536189279E-9	644.453915530E-9	451.170562023E-9	400.005300000E+0
27.757101995E+3	760.000000000E-12	-1.604722065E-3	-1.288442268E-3	2.914168633E-3	138.892313521E-6	206.407044415E-6	71.409682466E-6	-2.111476401E+6	-1.695318774E+6	3.834432412E+6	182.753044107E+3	271.588216335E+3	93.960108509E+3	-363.907256198E-9	355.945950746E-9	292.274597830E-9	400.005600000E+0
27.797493530E+3	770.000000000E-12	-1.576949601E-3	-1.312289682E-3	2.946077667E-3	130.586186067E-6	195.268996892E-6	51.313227517E-6	-2.047986495E+6	-1.704272314E+6	3.826074892E+6	169.592449438E+3	253.596099859E+3	66.640555216E+3	360.068879736E-9	-419.332684868E-9	313.390878863E-9	400.005600000E+0
27.835721369E+3	780.000000000E-12	-1.561759992E-3	-1.284049722E-3	2.991788000E-3	163.983598626E-6	184.285948036E-6	66.430852629E-6	-2.002256400E+6	-1.646217592E+6	3.835625641E+6	210.235382854E+3	236.264035943E+3	85.167759780E+3	658.344793470E-9	354.108146115E-9	218.768914396E-9	399.999500000E+0
27.878007941E+3	790.000000000E-12	-1.602096438E-3	-1.255029194E-3	3.022605200E-3	182.027750252E-6	227.597107088E-6	50.812717067E-6	-2.027970175E+6	-1.588644549E+6	3.826082532E+6	230.414873737E+3	288.097603909E+3	64.319895022E+3	-247.914749786E-9	344.583672456E-9	324.494113677E-9	399.999500000E+0
27.920447985E+3	800.000000000E-12	-1.552862096E-3	-1.270147221E-3	3.028536167E-3	136.116149696E-6	241.515523662E-6	67.837612159E-6	-1.941077620E+6	-1.587684027E+6	3.785670208E+6	170.145187120E+3	301.894404577E+3	84.797015198E+3	203.110257157E-9	-661.461960579E-9	1.686065790E-6	400.003200000E+0
27.955417728E+3	810.000000000E-12	-1.563803055E-3	-1.260655210E-3	3.081546667E-3	140.537630545E-6	220.954400746E-6	46.985722380E-6	-1.930621056E+6	-1.556364456E+6	3.804378601E+6	173.503247586E+3	272.783210797E+3	58.007064667E+3	-913.996633689E-9	1.053517458E-6	188.641872837E-9	400.003200000E+0
27.996518168E+3	820.000000000E-12	-1.591647486E-3	-1.247878142E-3	3.113875567E-3	156.000291625E-6	201.336575257E-6	55.828799101E-6	-1.941033519E+6	-1.521802612E+6	3.797409228E+6	190.244258079E+3	245.532408850E+3	68.083901342E+3	-359.138246341E-9	782.652170279E-9	309.320762538E-9	399.992700000E+0
28.039204983E+3	830.000000000E-12	-1.536248292E-3	-1.235010887E-3	3.144232000E-3	166.579548134E-6	235.979268110E-6	59.087351442E-6	-1.850901557E+6	-1.487964924E+6	3.788231325E+6	200.698250763E+3	284.312371217E+3	71.189580051E+3	180.508042412E-9	777.166556430E-9	329.419464078E-9	399.992700000E+0
28.079729498E+3	840.000000000E-12	-1.535738783E-3	-1.209166376E-3	3.191275000E-3	174.162826031E-6	243.318113767E-6	35.699144579E-6	-1.828260456E+6	-1.439483781E+6	3.799136905E+6	207.336697655E+3	289.664421151E+3	42.498981641E+3	19.626725843E-6	386.929356102E-9	212.571477159E-9	399.994500000E+0
28.124311892E+3	850.000000000E-12	-1.550162869E-3	-1.219893002E-3	3.222838900E-3	175.826711425E-6	207.359554697E-6	69.392961887E-6	-1.823721023E+6	-1.435168238E+6	3.791575176E+6	206.854954618E+3	243.952417291E+3	81.638778690E+3	-693.284797235E-9	-932.259565053E-9	316.817630267E-9	399.994500000E+0
28.167517387E+3	860.000000000E-12	-1.581289654E-3	-1.200763237E-3	3.259133400E-3	168.298444954E-6	214.262806627E-6	56.357762226E-6	-1.838708900E+6	-1.396236322E+6	3.789690000E+6	195.695866225E+3	249.142798403E+3	65.532281658E+3	-321.266719550E-9	522.745565654E-9	275.523839700E-9	400.000000000E+0
28.213618162E+3	870.000000000E-12	-1.574688690E-3	-1.197587639E-3	3.303913800E-3	166.110198230E-6	181.655752451E-6	94.563472387E-6	-1.809987000E+6	-1.376537516E+6	3.797602069E+6	190.931262333E+3	208.799715461E+3	108.693646421E+3	1.514930244E-6	3.149012863E-6	223.311984708E-9	400.000000000E+0
28.262576390E+3	880.000000000E-12	-1.551458446E-3	-1.176298595E-3	3.315326467E-3	139.111990177E-6	222.307529350E-6	73.462425914E-6	-1.763020961E+6	-1.336702949E+6	3.767416439E+6	158.081807019E+3	252.622192443E+3	83.480029448E+3	430.473302670E-9	469.725196480E-9	876.219405339E-9	400.000200000E+0
28.306055511E+3	890.000000000E-12	-1.516756524E-3	-1.188222729E-3	3.350978267E-3	158.555036788E-6	233.522605705E-6	79.183740502E-6	-1.704220814E+6	-1.335081718E+6	3.765144120E+6	178.151726728E+3	262.384950230E+3	88.970494946E+3	288.168482199E-9	-838.635327979E-9	280.490746610E-9	400.000200000E+0
28.351162226E+3	900.000000000E-12	-1.556436304E-3	-1.184574951E-3	3.393908300E-3	135.202712727E-6	253.583825769E-6	52.309647449E-6	-1.729373671E+6	-1.316194390E+6	3.771009222E+6	150.225236364E+3	281.759806411E+3	58.121830499E+3	-252.017530541E-9	2.741394473E-6	232.937158990E-9	399.999600000E+0
28.394982131E+3	910.000000000E-12	-1.501238686E-3	-1.142723486E-3	3.437920767E-3	174.467017463E-6	244.709572073E-6	56.659850396E-6	-1.649712842E+6	-1.255740094E+6	3.777934908E+6	191.721997212E+3	268.911617662E+3	62.263571864E+3	181.167239144E-9	238.940261138E-9	227.208351573E-9	399.999600000E+0
28.441260346E+3	920.000000000E-12	-1.491555066E-3	-1.153086055E-3	3.456582767E-3	166.637786452E-6	214.721275519E-6	48.072734221E-6	-1.621255507E+6	-1.253354407E+6	3.757155181E+6	181.128028752E+3	233.392690781E+3	52.252971979E+3	1.032671666E-6	-965.011683959E-9	535.848247776E-9	400.008600000E+0
28.485868098E+3	930.000000000E-12	-1.510866574E-3	-1.133158626E-3	3.479568600E-3	153.878895890E-6	210.279775693E-6	64.003460334E-6	-1.624587714E+6	-1.218450135E+6	3.741471613E+6	165.461178377E+3	226.107285691E+3	68.820925090E+3	-517.825942303E-9	501.820883841E-9	435.050574629E-9	400.008600000E+0
28.527936111E+3	940.000000000E-12	-1.504758009E-3	-1.110962209E-3	3.500251400E-3	149.735944745E-6	272.881863634E-6	65.738471767E-6	-1.600806393E+6	-1.181874690E+6	3.723671702E+6	159.293558239E+3	290.299854930E+3	69.934544433E+3	1.637045689E-6	450.523170708E-9	483.493530857E-9	400.003200000E+0
28.567965338E+3	950.000000000E-12	-1.518872097E-3	-1.096352552E-3	3.542840733E-3	141.987300695E-6	224.825968746E-6	62.762379064E-6	-1.598812733E+6	-1.154055318E+6	3.729306035E+6	149.460316521E+3	236.658914469E+3	66.065662172E+3	-708.511982662E-9	684.478761654E-9	234.800576044E-9	400.003200000E+0
28.609474895E+3	960.000000000E-12	-1.478280672E-3	-1.090200018E-3	3.596243333E-3	165.586188572E-6	276.101361373E-6	34.792384472E-6	-1.539875700E+6	-1.135625019E+6	3.746086806E+6	172.485613095E+3	287.605584764E+3	36.242067159E+3	246.357455158E-9	1.625346670E-6	187.256800231E-9	400.007300000E+0
28.652506689E+3	970.000000000E-12	-1.494163657E-3	-1.102867665E-3	3.640654300E-3	149.828280641E-6	270.857430875E-6	64.648885574E-6	-1.540374904E+6	-1.136976974E+6	3.753251856E+6	154.462144991E+3	279.234464820E+3	66.648335644E+3	-629.604600126E-9	-789.412629376E-9	225.169609008E-9	400.007300000E+0
28.696873538E+3	980.000000000E-12	-1.483332707E-3	-1.084991208E-3	3.687806933E-3	161.877396678E-6	245.776612143E-6	77.783416214E-6	-1.513604803E+6	-1.107133885E+6	3.763068299E+6	165.181017019E+3	250.792461371E+3	79.370832871E+3	923.280101516E-9	559.394960797E-9	212.077232873E-9	399.997700000E+0
28.746035981E+3	990.000000000E-12	-1.521497486E-3	-1.040671321E-3	3.701440067E-3	199.641476385E-6	215.203904300E-6	46.978775670E-6	-1.536866147E+6	-1.051183153E+6	3.738828350E+6	201.658056954E+3	217.377681111E+3	47.453308757E+3	-262.021695117E-9	225.632347289E-9	733.507093014E-9	399.997700000E+0
28.786179562E+3	1.000000000E-9	-1.512252177E-3	-1.086896476E-3	3.728327167E-3	158.280588573E-6	271.443904937E-6	85.549364303E-6	-1.512252177E+6	-1.086896476E+6	3.728327167E+6	158.280588573E+3	271.443904937E+3	85.549364303E+3	1.081629652E-6	-216.332429998E-9	371.925570255E-9	399.996500000E+0
