[Main]
Experiment = "RvsT_75.00Vg"
Header length = 73    
Date = "20191105 00:57:05"
Comments = "SD: 2V- to 1Vb; Volt1: 2Va to 2I+; Volt2: 2Vb to 2I-; Gate: 1I+ to 1Vb"

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Static Gate Voltage]
Set initial gate voltage = TRUE
Initial gate voltage (V) = 7.500000E+1
Initial gate volt. ramp step (V) = 1.000000E-1
Initial voltage ramp delay (s) = 1.000000E-1
Delay after inital voltage set = 10.000000
Leak current threshold for initial set = 1.000000
Set final gate voltage = FALSE
Gate voltage source type = "Keithley 2400"
GPIB = "GPIB0::16::INSTR"
Gate leak limit (A) = 1.000000E-6
Auto-range = FALSE
Manual range (V) = 5.000000
Check Compliance = TRUE
Measuement speed = 1.000000
Number of measurements = 1

[Dynamic Temperature]
Initial temperature (K) = 3.000000E+2
Final temperature (K) = 4.000000E+0
Ramp rate (K/min) = 1.000000E+1
Step control = "Step Control"
Temperature interval (K) = 1.000000
Stability Temperature (K) = 0.200000
Stability time (s) = FALSE
Go to other temperature at finish = FALSE

[Measure Voltage Configuration1]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::7::INSTR"
Range (V) = 1.000000E+0
Speed = 1.000000

[Measure Voltage Configuration2]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::8::INSTR"
Range (V) = 1.000000E+0
Speed = 1.000000

[Dynamic Voltage]
Voltage source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial Voltage (V) = 100.000000E-3
Final Voltage (V) = 100.000000E-3
Voltage step (V) = 1.000000E-12
Number of measurement sequences = 1.000000E+0
Samples/sequence = 30.000000E+0
Pre-measuement delay (s) = 1.000000E+0
Current limit (A) = 100.000000E-6
Auto-range = 0
Manual range (V) = 10.000000E+0
Measurement Type = "Subtract bias"
Pattern = "Linear"
Check compliance = 0
Measurement Speed = 1.000000
Time (s)	Temperature (K)	Voltage 1 (V)	Current (A)	STD_Current (A)	Resistance 1 (Ohms)	STD_Resistance 1 (Ohms)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)	Gate Voltage (V)	Gate Leak Current (A)
13.832724762E+3	26.072700000E+0	100.000001490E-3	2.997221667E-12	2.205938902E-12	33.364232817E+9	24.555894522E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	61.358265691E-12
13.883392463E+3	25.046700000E+0	100.000001490E-3	3.701286667E-12	2.759090797E-12	27.017632109E+9	20.140050428E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	40.993534955E-12
13.934050550E+3	24.038300000E+0	100.000001490E-3	3.253402000E-12	2.171589960E-12	30.737056623E+9	20.516457405E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	65.984336051E-12
13.984673917E+3	23.062700000E+0	100.000001490E-3	3.473140000E-12	1.448273077E-12	28.792390025E+9	12.006208591E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	57.285301502E-12
14.035281842E+3	22.071100000E+0	100.000001490E-3	3.809707333E-12	1.662669703E-12	26.248735858E+9	11.455729807E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	106.713915482E-12
14.085966703E+3	21.047500000E+0	100.000001490E-3	3.287028667E-12	1.987528898E-12	30.422613135E+9	18.395283065E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	76.946164718E-12
14.136604140E+3	20.054400000E+0	100.000001490E-3	3.081630667E-12	2.722074027E-12	32.450352527E+9	28.664129913E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	125.670834850E-12
14.187052418E+3	19.066900000E+0	100.000001490E-3	3.121811667E-12	2.053618925E-12	32.032682355E+9	21.072034362E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	63.872448997E-12
14.237406240E+3	18.061300000E+0	100.000001490E-3	2.832559333E-12	2.638471202E-12	35.303762330E+9	32.884734001E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	88.813088828E-12
14.287933404E+3	17.043000000E+0	100.000001490E-3	3.799003667E-12	2.046307281E-12	26.322691491E+9	14.178537317E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	57.235070849E-12
14.338383804E+3	16.055000000E+0	100.000001490E-3	3.259507000E-12	1.948778016E-12	30.679486649E+9	18.342500611E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	75.990852499E-12
14.388833053E+3	15.069800000E+0	100.000001490E-3	3.767375000E-12	2.272013632E-12	26.543681340E+9	16.007858484E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	118.580784081E-12
14.439381317E+3	14.041000000E+0	100.000001490E-3	3.780191333E-12	1.519413753E-12	26.453687835E+9	10.632820823E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	89.818666393E-12
14.489940988E+3	13.039600000E+0	100.000001490E-3	3.888089000E-12	1.815249632E-12	25.719576247E+9	12.007814460E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	112.949052888E-12
14.540367406E+3	12.058100000E+0	100.000001490E-3	3.440209333E-12	1.998250755E-12	29.067999008E+9	16.884190856E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	16.153516025E-12
14.590860904E+3	11.052900000E+0	100.000001490E-3	2.915637333E-12	2.749206710E-12	34.297818987E+9	32.340028374E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	46.926976194E-12
14.641325927E+3	10.051200000E+0	100.000001490E-3	3.680020667E-12	1.911821771E-12	27.173760842E+9	14.117145601E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	76.594126874E-12
14.691757234E+3	9.074300000E+0	100.000001490E-3	3.499429333E-12	2.167588248E-12	28.576088260E+9	17.700369746E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	116.066808942E-12
14.743088887E+3	8.056500000E+0	100.000001490E-3	3.988290667E-12	1.963161210E-12	25.073398568E+9	12.341909751E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	18.215182834E-12
14.794544848E+3	7.055600000E+0	100.000001490E-3	3.618688000E-12	2.166469957E-12	27.634325338E+9	16.544376199E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	106.613454176E-12
14.883196789E+3	6.055600000E+0	100.000001490E-3	3.944235333E-12	4.137074234E-12	25.353457144E+9	26.593021314E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	75.035408442E-12
14.947335306E+3	5.152800000E+0	100.000001490E-3	3.356599000E-12	2.029187327E-12	29.792060800E+9	18.010394514E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	89.617542554E-12
15.013578440E+3	4.141400000E+0	100.000001490E-3	2.917801333E-12	2.619826435E-12	34.272381861E+9	30.772380207E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	92.282591291E-12
