[Main]
Experiment = "RvsT_75.00Vg"
Header length = 73    
Date = "20191106 04:21:10"
Comments = "SD: 2V- to 1Vb; Volt1: 2Va to 2I+; Volt2: 2Vb to 2I-; Gate: 1I+ to 1Vb"

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Static Gate Voltage]
Set initial gate voltage = TRUE
Initial gate voltage (V) = 7.500000E+1
Initial gate volt. ramp step (V) = 1.000000E-1
Initial voltage ramp delay (s) = 1.000000E-1
Delay after inital voltage set = 10.000000
Leak current threshold for initial set = 1.000000
Set final gate voltage = FALSE
Gate voltage source type = "Keithley 2400"
GPIB = "GPIB0::16::INSTR"
Gate leak limit (A) = 1.000000E-6
Auto-range = FALSE
Manual range (V) = 5.000000
Check Compliance = TRUE
Measuement speed = 1.000000
Number of measurements = 1

[Dynamic Temperature]
Initial temperature (K) = 4.000000E+0
Final temperature (K) = 3.000000E+2
Ramp rate (K/min) = 1.000000E+1
Step control = "Step Control"
Temperature interval (K) = 1.000000
Stability Temperature (K) = 0.200000
Stability time (s) = FALSE
Go to other temperature at finish = FALSE

[Measure Voltage Configuration1]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::7::INSTR"
Range (V) = 1.000000E+0
Speed = 1.000000

[Measure Voltage Configuration2]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::8::INSTR"
Range (V) = 1.000000E+0
Speed = 1.000000

[Dynamic Voltage]
Voltage source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial Voltage (V) = 1.000000E+0
Final Voltage (V) = 1.000000E+0
Voltage step (V) = 1.000000E-12
Number of measurement sequences = 1.000000E+0
Samples/sequence = 30.000000E+0
Pre-measuement delay (s) = 1.000000E+0
Current limit (A) = 100.000000E-6
Auto-range = 0
Manual range (V) = 10.000000E+0
Measurement Type = "Subtract bias"
Pattern = "Linear"
Check compliance = 0
Measurement Speed = 1.000000
Time (s)	Temperature (K)	Voltage 1 (V)	Current (A)	STD_Current (A)	Resistance 1 (Ohms)	STD_Resistance 1 (Ohms)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)	Gate Voltage (V)	Gate Leak Current (A)
2.153669357E+0	4.001600000E+0	1.000000000E+0	702.925708974E-9	725.684036933E-12	1.422625446E+6	1.468685187E+3	667.959254957E-3	563.860620827E-3	39.294492606E-3	5.565142241E-3	950.255832770E+3	802.162466997E+3	55.901345056E+3	7.917112961E+3	75.000000000E+0	132.208188841E-12
48.448269367E+0	4.880900000E+0	1.000000000E+0	693.391250434E-9	898.981311414E-12	1.442187220E+6	1.869794806E+3	663.476401290E-3	552.563185037E-3	36.791554387E-3	4.439695057E-3	956.857186869E+3	796.899563833E+3	53.060309550E+3	6.402871472E+3	75.000000000E+0	106.814945777E-12
94.694523811E+0	5.874500000E+0	1.000000000E+0	686.867898946E-9	573.898038067E-12	1.455884023E+6	1.216433299E+3	662.006241320E-3	549.921348660E-3	31.973539123E-3	3.692742736E-3	963.804309877E+3	800.621705431E+3	46.549764768E+3	5.376205151E+3	75.000000000E+0	109.027453732E-12
140.837494373E+0	6.879700000E+0	1.000000000E+0	682.440018349E-9	737.747062758E-12	1.465330246E+6	1.584085130E+3	664.265650260E-3	548.260957337E-3	30.821995461E-3	3.252849760E-3	973.368548737E+3	803.383363513E+3	45.164402193E+3	4.766499139E+3	75.000000000E+0	125.620860936E-12
185.811514378E+0	7.851800000E+0	1.000000000E+0	678.904112881E-9	517.586696836E-12	1.472962059E+6	1.122965014E+3	662.302117653E-3	546.870303310E-3	30.305249157E-3	2.946418089E-3	975.545890925E+3	805.519207991E+3	44.638482198E+3	4.339962055E+3	75.000000000E+0	75.085895834E-12
230.547500610E+0	8.857300000E+0	1.000000000E+0	676.738211847E-9	660.744153833E-12	1.477676275E+6	1.442752815E+3	662.145842880E-3	545.379867677E-3	30.907171069E-3	2.767468221E-3	978.437202583E+3	805.894891303E+3	45.670793414E+3	4.089422132E+3	75.000000000E+0	134.822888964E-12
275.580210209E+0	9.866200000E+0	1.000000000E+0	673.048063692E-9	458.386942349E-12	1.485777991E+6	1.011905787E+3	659.411583033E-3	545.163043163E-3	28.344883121E-3	2.561115257E-3	979.739217161E+3	809.991251104E+3	42.114203502E+3	3.805248681E+3	75.000000000E+0	123.157012366E-12
319.467765331E+0	10.859000000E+0	1.000000000E+0	670.885434296E-9	647.792659407E-12	1.490567463E+6	1.439260136E+3	657.207039800E-3	546.047970143E-3	28.252395361E-3	2.421319117E-3	979.611430213E+3	813.921337726E+3	42.112101287E+3	3.609139495E+3	75.000000000E+0	110.234280037E-12
363.253974915E+0	11.867900000E+0	1.000000000E+0	669.563448714E-9	1.097427393E-9	1.493510439E+6	2.447892384E+3	654.722714260E-3	544.879845450E-3	26.305701408E-3	2.105199841E-3	977.835208175E+3	813.783736995E+3	39.287839648E+3	3.144137938E+3	75.000000000E+0	110.334852366E-12
407.312376499E+0	12.867500000E+0	1.000000000E+0	668.115607316E-9	911.161817919E-12	1.496746954E+6	2.041231578E+3	656.231450533E-3	544.522490777E-3	26.130967046E-3	1.903034598E-3	982.212424538E+3	815.012379316E+3	39.111445325E+3	2.848361237E+3	75.000000000E+0	38.429329163E-12
453.131994247E+0	13.895800000E+0	1.000000000E+0	667.009948176E-9	544.877537635E-12	1.499228014E+6	1.224712871E+3	650.650510820E-3	544.790125117E-3	24.678051060E-3	1.936279045E-3	975.473473221E+3	816.764617389E+3	36.998025482E+3	2.902923787E+3	75.000000000E+0	106.462977323E-12
497.312450409E+0	14.890200000E+0	1.000000000E+0	663.534737908E-9	589.850981080E-12	1.507080101E+6	1.339722889E+3	649.148886433E-3	544.507911000E-3	24.284740279E-3	1.568383334E-3	978.319369502E+3	820.617037650E+3	36.599048839E+3	2.363679314E+3	75.000000000E+0	107.518868808E-12
540.265307903E+0	15.867900000E+0	1.000000000E+0	663.579358640E-9	565.525040938E-12	1.506978761E+6	1.284298878E+3	648.698798150E-3	544.681587633E-3	23.932861888E-3	1.563518655E-3	977.575311383E+3	820.823584310E+3	36.066314566E+3	2.356189406E+3	75.000000000E+0	126.375285237E-12
583.097282887E+0	16.887100000E+0	1.000000000E+0	660.586899114E-9	554.794243920E-12	1.513805377E+6	1.271370218E+3	653.175962563E-3	543.948953567E-3	23.861558354E-3	1.318705701E-3	988.781284399E+3	823.432850842E+3	36.121755345E+3	1.996263782E+3	75.000000000E+0	107.066244759E-12
626.110800743E+0	17.883600000E+0	1.000000000E+0	657.134126688E-9	720.954578270E-12	1.521759348E+6	1.669551655E+3	646.204959917E-3	543.139651067E-3	22.772717126E-3	1.250282880E-3	983.368438303E+3	826.527841134E+3	34.654595159E+3	1.902629660E+3	75.000000000E+0	133.314345674E-12
669.128502369E+0	18.884500000E+0	1.000000000E+0	654.362831224E-9	677.570452152E-12	1.528204159E+6	1.582403421E+3	650.787991083E-3	543.328019110E-3	21.850927613E-3	1.233097527E-3	994.536914430E+3	830.316138363E+3	33.392678451E+3	1.884424769E+3	75.000000000E+0	43.357067936E-12
712.879608631E+0	19.927600000E+0	1.000000000E+0	657.125008803E-9	904.531677533E-12	1.521780463E+6	2.094728730E+3	648.789030830E-3	544.602391663E-3	21.675501841E-3	1.152684382E-3	987.314471583E+3	828.765279616E+3	32.985355223E+3	1.754132573E+3	75.000000000E+0	72.018703501E-12
755.949007034E+0	20.889500000E+0	1.000000000E+0	653.445696033E-9	591.647946096E-12	1.530349050E+6	1.385620684E+3	645.721012087E-3	545.141690280E-3	21.011956674E-3	1.012595249E-3	988.178537262E+3	834.257067709E+3	32.155627930E+3	1.549624177E+3	75.000000000E+0	84.036395898E-12
798.847611904E+0	21.895000000E+0	1.000000000E+0	647.312082610E-9	475.409325670E-12	1.544849891E+6	1.134593443E+3	651.381094353E-3	547.067208037E-3	19.315716311E-3	1.120324693E-3	1.006286012E+6	845.136716483E+3	29.839882229E+3	1.730733479E+3	75.000000000E+0	115.815759760E-12
842.798782825E+0	22.939900000E+0	1.000000000E+0	639.115675255E-9	397.711949548E-12	1.564661983E+6	973.665318898E+0	651.080292547E-3	549.133699353E-3	18.610051623E-3	1.400147661E-3	1.018720582E+6	859.208623124E+3	29.118440282E+3	2.190757816E+3	75.000000000E+0	85.947263195E-12
885.626894951E+0	23.897200000E+0	1.000000000E+0	632.204714148E-9	450.663812283E-12	1.581766124E+6	1.127553679E+3	646.385803013E-3	548.331464723E-3	18.185551648E-3	915.571478666E-6	1.022431166E+6	867.332135386E+3	28.765289535E+3	1.448219949E+3	75.000000000E+0	93.590232786E-12
929.820492744E+0	24.934100000E+0	1.000000000E+0	623.045813297E-9	436.042529105E-12	1.605018409E+6	1.123282223E+3	642.972048013E-3	546.135420829E-3	17.978883149E-3	1.036270394E-3	1.031981974E+6	876.557404245E+3	28.856438427E+3	1.663233059E+3	75.000000000E+0	94.294155817E-12
973.680755138E+0	25.938600000E+0	1.000000000E+0	611.057184996E-9	541.979648889E-12	1.636508046E+6	1.451507450E+3	645.964401043E-3	546.505449453E-3	16.955059129E-3	891.852895580E-6	1.057125940E+6	894.360565381E+3	27.747090691E+3	1.459524440E+3	75.000000000E+0	92.685227548E-12
1.017572834E+3	26.932900000E+0	1.000000000E+0	596.664286833E-9	508.790789992E-12	1.675984338E+6	1.429154408E+3	638.636577210E-3	545.895692430E-3	15.921556750E-3	898.344282159E-6	1.070344901E+6	914.912630900E+3	26.684279756E+3	1.505610947E+3	75.000000000E+0	114.960735376E-12
1.061744090E+3	27.925600000E+0	1.000000000E+0	584.445419189E-9	626.736046973E-12	1.711023762E+6	1.834833902E+3	631.191422523E-3	544.495770173E-3	14.838296311E-3	809.967447792E-6	1.079983522E+6	931.645201239E+3	25.388677580E+3	1.385873550E+3	75.000000000E+0	102.289371418E-12
1.106074505E+3	28.943800000E+0	1.000000000E+0	575.982069372E-9	480.725933343E-12	1.736165157E+6	1.449037496E+3	635.844310437E-3	544.448876983E-3	14.517864266E-3	816.140391760E-6	1.103930737E+6	945.253170081E+3	25.205410095E+3	1.416954512E+3	75.000000000E+0	70.208568126E-12
1.149311152E+3	29.909900000E+0	1.000000000E+0	564.161104050E-9	839.094676294E-12	1.772543326E+6	2.636359823E+3	641.060184030E-3	548.179358450E-3	14.546201549E-3	790.317298271E-6	1.136306951E+6	971.671663493E+3	25.783772480E+3	1.400871653E+3	75.000000000E+0	79.711980072E-12
1.192396120E+3	30.914400000E+0	1.000000000E+0	551.900424691E-9	492.100646402E-12	1.811921055E+6	1.615594920E+3	636.556604323E-3	552.925841923E-3	14.931521697E-3	784.334941103E-6	1.153390314E+6	1.001857975E+6	27.054738552E+3	1.421152994E+3	75.000000000E+0	102.339622887E-12
1.236600828E+3	31.949200000E+0	1.000000000E+0	529.645903727E-9	504.339838069E-12	1.888053873E+6	1.797844141E+3	620.747287387E-3	541.954270243E-3	15.262787182E-3	1.280477187E-3	1.172004320E+6	1.023238859E+6	28.816964457E+3	2.417609913E+3	75.000000000E+0	136.733679934E-12
1.280738818E+3	32.943200000E+0	1.000000000E+0	521.677185683E-9	986.638015358E-12	1.916894255E+6	3.625385190E+3	621.765668620E-3	545.332748850E-3	14.903042548E-3	1.154601494E-3	1.191859038E+6	1.045345213E+6	28.567556636E+3	2.213248970E+3	75.000000000E+0	97.210739458E-12
1.324160882E+3	33.917200000E+0	1.000000000E+0	500.366630302E-9	513.545230513E-12	1.998534553E+6	2.051171732E+3	622.740549883E-3	546.515043520E-3	15.929113648E-3	1.543836851E-3	1.244568507E+6	1.092229198E+6	31.834884029E+3	3.085411291E+3	75.000000000E+0	123.760335313E-12
1.368174967E+3	34.960300000E+0	1.000000000E+0	487.300184660E-9	509.376931606E-12	2.052123171E+6	2.145092977E+3	618.820411210E-3	547.357362877E-3	16.264943646E-3	1.908329233E-3	1.269895704E+6	1.123244727E+6	33.377667726E+3	3.916126637E+3	75.000000000E+0	54.318889664E-12
1.412442848E+3	35.932500000E+0	1.000000000E+0	467.096599862E-9	341.678227946E-12	2.140884777E+6	1.566043763E+3	607.872734857E-3	544.204356710E-3	16.619692484E-3	1.796391030E-3	1.301385484E+6	1.165078823E+6	35.580846637E+3	3.845866210E+3	75.000000000E+0	135.979116855E-12
1.456885225E+3	36.954200000E+0	1.000000000E+0	448.622249558E-9	462.619511036E-12	2.229046823E+6	2.298594312E+3	609.623285640E-3	549.116425100E-3	17.626189006E-3	3.301892324E-3	1.358878848E+6	1.224006223E+6	39.289600601E+3	7.360072593E+3	75.000000000E+0	103.596645151E-12
1.500892003E+3	37.949800000E+0	1.000000000E+0	429.157781176E-9	387.777729844E-12	2.330145331E+6	2.105469145E+3	599.707382850E-3	530.443763157E-3	18.280941638E-3	3.662500685E-3	1.397405358E+6	1.236011058E+6	42.597250801E+3	8.534158870E+3	75.000000000E+0	43.407250017E-12
1.545319821E+3	38.950200000E+0	1.000000000E+0	408.779815147E-9	484.789955831E-12	2.446304741E+6	2.901180351E+3	599.977954083E-3	537.037460653E-3	18.710445220E-3	4.725672098E-3	1.467728914E+6	1.313757286E+6	45.771450857E+3	11.560434060E+3	75.000000000E+0	90.120577667E-12
1.589434240E+3	39.948200000E+0	1.000000000E+0	388.680002639E-9	523.210770107E-12	2.572810521E+6	3.463317291E+3	592.849263643E-3	526.881056060E-3	18.332431284E-3	5.188865284E-3	1.525288823E+6	1.355565124E+6	47.165872077E+3	13.349967192E+3	75.000000000E+0	92.282924358E-12
1.633904429E+3	40.946200000E+0	1.000000000E+0	368.348115862E-9	453.696333910E-12	2.714823171E+6	3.343862143E+3	607.036057773E-3	526.762587437E-3	19.435381614E-3	5.562452309E-3	1.647995555E+6	1.430067278E+6	52.763624347E+3	15.101074416E+3	75.000000000E+0	74.130562799E-12
1.678175008E+3	41.921900000E+0	1.000000000E+0	350.250915122E-9	398.824972691E-12	2.855096038E+6	3.251051033E+3	605.162838503E-3	509.588319470E-3	19.372541652E-3	6.843093423E-3	1.727798022E+6	1.454923592E+6	55.310466912E+3	19.537688919E+3	75.000000000E+0	168.160541048E-12
1.722330661E+3	42.952500000E+0	1.000000000E+0	330.799270828E-9	410.478107049E-12	3.022981270E+6	3.751119603E+3	597.183305740E-3	513.013483187E-3	19.183969873E-3	6.495029229E-3	1.805273948E+6	1.550830151E+6	57.992781620E+3	19.634351711E+3	75.000000000E+0	80.415958614E-12
1.766341451E+3	43.927600000E+0	1.000000000E+0	313.540864350E-9	268.852748624E-12	3.189376932E+6	2.734803823E+3	600.453083207E-3	516.376274823E-3	18.717752790E-3	6.611015911E-3	1.915071212E+6	1.646918579E+6	59.697968969E+3	21.085021643E+3	75.000000000E+0	85.142677630E-12
1.810451547E+3	44.942800000E+0	1.000000000E+0	296.661230934E-9	385.942883412E-12	3.370848280E+6	4.385321603E+3	596.395114590E-3	522.330687657E-3	18.120636901E-3	6.161472336E-3	2.010357446E+6	1.760697500E+6	61.081917729E+3	20.769388426E+3	75.000000000E+0	104.954323010E-12
1.854785516E+3	45.943500000E+0	1.000000000E+0	281.281881202E-9	559.635840636E-12	3.555152560E+6	7.073298795E+3	601.884911803E-3	523.889805383E-3	18.217864581E-3	6.369695111E-3	2.139792685E+6	1.862508183E+6	64.767287901E+3	22.645237880E+3	75.000000000E+0	74.733975952E-12
1.899135734E+3	46.936400000E+0	1.000000000E+0	264.380238407E-9	369.379397181E-12	3.782430964E+6	5.284631248E+3	595.497392523E-3	514.467169707E-3	18.124754910E-3	6.727062836E-3	2.252427776E+6	1.945936553E+6	68.555634186E+3	25.444650767E+3	75.000000000E+0	108.021758205E-12
1.943286972E+3	47.936400000E+0	1.000000000E+0	250.717733296E-9	318.017056727E-12	3.988549142E+6	5.059182061E+3	608.232179730E-3	515.466873850E-3	17.194089210E-3	6.934338298E-3	2.425963939E+6	2.055964957E+6	68.579469765E+3	27.657949067E+3	75.000000000E+0	103.948724628E-12
1.987325257E+3	48.946300000E+0	1.000000000E+0	237.173206009E-9	350.550591417E-12	4.216327876E+6	6.231885361E+3	596.830932453E-3	516.333051057E-3	17.649117590E-3	5.581866744E-3	2.516434898E+6	2.177029437E+6	74.414466485E+3	23.534980353E+3	75.000000000E+0	82.980511351E-12
2.031649753E+3	49.943600000E+0	1.000000000E+0	223.454874188E-9	308.258234414E-12	4.475176492E+6	6.173550741E+3	602.979509170E-3	515.439589730E-3	16.796893443E-3	5.226719781E-3	2.698439725E+6	2.306683135E+6	75.169062677E+3	23.390493493E+3	75.000000000E+0	78.656130220E-12
2.075889031E+3	50.924100000E+0	1.000000000E+0	210.032028556E-9	306.306035906E-12	4.761178602E+6	6.943596906E+3	608.574855583E-3	510.388383800E-3	16.545456158E-3	6.656260824E-3	2.897533580E+6	2.430050251E+6	78.775871810E+3	31.691646600E+3	75.000000000E+0	127.732754929E-12
2.120263524E+3	51.933600000E+0	1.000000000E+0	197.030726550E-9	245.426235340E-12	5.075350518E+6	6.321979279E+3	610.298352340E-3	513.385506210E-3	16.445428307E-3	7.053172192E-3	3.097478059E+6	2.605611395E+6	83.466313069E+3	35.797321136E+3	75.000000000E+0	102.591074524E-12
2.164191504E+3	52.936300000E+0	1.000000000E+0	185.827012546E-9	300.399870822E-12	5.381348956E+6	8.699254802E+3	612.864811793E-3	506.283045297E-3	16.330813459E-3	8.670388741E-3	3.298039415E+6	2.724485737E+6	87.881805963E+3	46.658387399E+3	75.000000000E+0	78.605788545E-12
2.208032507E+3	53.937400000E+0	1.000000000E+0	173.815411003E-9	331.579515155E-12	5.753229787E+6	10.975166887E+3	614.600227090E-3	494.703300207E-3	16.529034492E-3	9.184723726E-3	3.535936334E+6	2.846141762E+6	95.095333587E+3	52.841826127E+3	75.000000000E+0	76.242415159E-12
2.252172556E+3	54.936100000E+0	1.000000000E+0	163.856564971E-9	282.965428256E-12	6.102898594E+6	10.539152426E+3	616.534244253E-3	488.486931773E-3	15.835718893E-3	10.211487933E-3	3.762645972E+6	2.981186209E+6	96.643786568E+3	62.319675353E+3	75.000000000E+0	91.428052629E-12
2.298736257E+3	55.929500000E+0	1.000000000E+0	153.339987248E-9	239.040010178E-12	6.521456131E+6	10.166225836E+3	618.047869793E-3	489.168709847E-3	15.516740895E-3	10.461530456E-3	4.030572070E+6	3.190092282E+6	101.191745050E+3	68.224411935E+3	75.000000000E+0	87.757363876E-12
2.342986397E+3	56.926700000E+0	1.000000000E+0	143.845194252E-9	245.121064430E-12	6.951918034E+6	11.846496208E+3	622.472326460E-3	483.960595150E-3	15.737346604E-3	13.307266124E-3	4.327376592E+6	3.364454389E+6	109.404743658E+3	92.511023345E+3	75.000000000E+0	96.858701615E-12
2.386864656E+3	57.930200000E+0	1.000000000E+0	134.279870016E-9	298.012003132E-12	7.447132618E+6	16.527681394E+3	619.229055077E-3	482.629470827E-3	14.891705772E-3	12.648666140E-3	4.611480894E+6	3.594205675E+6	110.900507801E+3	94.196294188E+3	75.000000000E+0	78.304099316E-12
2.431103503E+3	58.949800000E+0	1.000000000E+0	126.168073404E-9	284.336044475E-12	7.925935405E+6	17.862118847E+3	613.038356107E-3	479.407212483E-3	14.297034281E-3	14.201619200E-3	4.858902411E+6	3.799750599E+6	113.317370196E+3	112.561116427E+3	75.000000000E+0	66.738864435E-12
2.475123554E+3	59.929900000E+0	1.000000000E+0	117.867522337E-9	252.788120112E-12	8.484101304E+6	18.195682551E+3	610.285028230E-3	475.112763297E-3	14.922035918E-3	15.629938956E-3	5.177720004E+6	4.030904815E+6	126.600064393E+3	132.605985486E+3	75.000000000E+0	109.027398221E-12
2.520817463E+3	60.923300000E+0	1.000000000E+0	110.331142669E-9	268.945420154E-12	9.063624067E+6	22.093672954E+3	612.506630673E-3	468.994956527E-3	14.155417271E-3	17.007005919E-3	5.551529839E+6	4.250793975E+6	128.299380651E+3	154.145108150E+3	75.000000000E+0	96.808450145E-12
2.569142416E+3	61.912700000E+0	1.000000000E+0	103.311012437E-9	204.112332086E-12	9.679510213E+6	19.123879986E+3	626.789841257E-3	465.007455160E-3	14.350376835E-3	18.638673591E-3	6.067018670E+6	4.501044411E+6	138.904619132E+3	180.413231381E+3	75.000000000E+0	78.555509320E-12
2.616261152E+3	62.934600000E+0	1.000000000E+0	96.720965463E-9	1.020657723E-9	10.339020038E+6	109.103549564E+3	630.304487180E-3	460.662349547E-3	14.857466937E-3	19.065182855E-3	6.516730723E+6	4.762797263E+6	153.611648372E+3	197.115307561E+3	75.000000000E+0	89.165314021E-12
2.664498030E+3	63.904000000E+0	1.000000000E+0	90.342323118E-9	725.847694330E-12	11.069009136E+6	88.933010387E+3	624.097843123E-3	464.887121413E-3	14.011160153E-3	19.260213343E-3	6.908144728E+6	5.145839794E+6	155.089659745E+3	213.191477461E+3	75.000000000E+0	140.907008284E-12
2.710893594E+3	64.907500000E+0	1.000000000E+0	85.391051317E-9	287.809139637E-12	11.710828999E+6	39.471157300E+3	614.613849227E-3	474.666552717E-3	13.368543955E-3	21.740261834E-3	7.197637689E+6	5.558738830E+6	156.556732220E+3	254.596488724E+3	75.000000000E+0	85.846496578E-12
2.754969357E+3	65.935200000E+0	1.000000000E+0	80.989827615E-9	259.250319545E-12	12.347229639E+6	39.523768894E+3	609.134647810E-3	478.105536547E-3	12.533104015E-3	22.438778562E-3	7.521125378E+6	5.903278852E+6	154.749113361E+3	277.056751725E+3	75.000000000E+0	129.542890304E-12
2.800677438E+3	66.917300000E+0	1.000000000E+0	76.998420013E-9	297.436743548E-12	12.987279477E+6	50.168485464E+3	602.664846467E-3	482.651107803E-3	11.946371332E-3	25.293416372E-3	7.826976792E+6	6.268324827E+6	155.150863227E+3	328.492667351E+3	75.000000000E+0	73.677952628E-12
2.845802361E+3	67.916300000E+0	1.000000000E+0	72.901760750E-9	280.803355176E-12	13.717089817E+6	52.835552998E+3	592.844250507E-3	480.927244077E-3	11.915634325E-3	29.021216902E-3	8.132097831E+6	6.596922202E+6	163.447826265E+3	398.086638840E+3	75.000000000E+0	123.458826495E-12
2.892547470E+3	68.922600000E+0	1.000000000E+0	69.267410545E-9	308.088838833E-12	14.436803572E+6	64.212275499E+3	580.979385480E-3	487.950177367E-3	10.774294863E-3	32.309715313E-3	8.387485268E+6	7.044440864E+6	155.546378570E+3	466.449013447E+3	75.000000000E+0	84.740381379E-12
2.940811549E+3	69.919500000E+0	1.000000000E+0	64.814777362E-9	354.596049529E-12	15.428580344E+6	84.408430647E+3	576.630335210E-3	481.358473503E-3	10.569834443E-3	37.254099787E-3	8.896587456E+6	7.426677883E+6	163.077539929E+3	574.777871706E+3	75.000000000E+0	86.550627776E-12
2.984760081E+3	70.927700000E+0	1.000000000E+0	61.707838321E-9	219.333030660E-12	16.205396708E+6	57.600118068E+3	575.088315630E-3	486.261556053E-3	10.097141053E-3	40.612387852E-3	9.319534297E+6	7.880061420E+6	163.628176388E+3	658.139856400E+3	75.000000000E+0	121.598300873E-12
3.031658134E+3	71.929900000E+0	1.000000000E+0	59.078649096E-9	318.234241030E-12	16.926588798E+6	91.177104113E+3	558.562853197E-3	485.737908107E-3	10.000853318E-3	44.133901014E-3	9.454563734E+6	8.221885834E+6	169.280331748E+3	747.036394535E+3	75.000000000E+0	79.762266236E-12
3.077242679E+3	72.919700000E+0	1.000000000E+0	56.684550747E-9	257.673552064E-12	17.641491144E+6	80.193732275E+3	550.050882043E-3	487.033568757E-3	10.715343987E-3	48.237055139E-3	9.703717764E+6	8.591998390E+6	189.034646048E+3	850.973581030E+3	75.000000000E+0	74.884799750E-12
3.121443467E+3	73.925700000E+0	1.000000000E+0	54.959403950E-9	268.529084285E-12	18.195248276E+6	88.901134416E+3	537.967013127E-3	492.055567390E-3	8.642344335E-3	48.823089466E-3	9.788443368E+6	8.953073214E+6	157.249600858E+3	888.348234457E+3	75.000000000E+0	63.420095564E-12
3.165426748E+3	74.936800000E+0	1.000000000E+0	53.087182396E-9	278.172882013E-12	18.836938690E+6	98.704155828E+3	535.975206737E-3	496.221362230E-3	8.773588905E-3	50.074332330E-3	10.096132109E+6	9.347291377E+6	165.267556286E+3	943.247128030E+3	75.000000000E+0	98.819868954E-12
3.210712744E+3	75.918400000E+0	1.000000000E+0	51.420096949E-9	226.245717756E-12	19.447649058E+6	85.568631351E+3	527.782715473E-3	500.226935367E-3	8.538302829E-3	55.097179839E-3	10.264133030E+6	9.728237889E+6	166.049916964E+3	1.071510618E+6	75.000000000E+0	75.136216693E-12
3.260019310E+3	76.950700000E+0	1.000000000E+0	49.331185176E-9	265.944422260E-12	20.271152952E+6	109.281786785E+3	518.433320470E-3	495.725903640E-3	7.452444200E-3	66.846487782E-3	10.509241135E+6	10.048935615E+6	151.069636234E+3	1.355055378E+6	75.000000000E+0	96.506705405E-12
3.305381784E+3	77.922900000E+0	1.000000000E+0	46.955734609E-9	387.118833559E-12	21.296653291E+6	175.576756480E+3	510.109206790E-3	503.949810433E-3	7.287734314E-3	72.573450270E-3	10.863618918E+6	10.732444389E+6	155.204350967E+3	1.545571609E+6	75.000000000E+0	130.297328482E-12
3.349384741E+3	78.939500000E+0	1.000000000E+0	45.300992026E-9	245.936873387E-12	22.074571776E+6	119.841772135E+3	500.978431343E-3	492.795427827E-3	7.434729287E-3	81.302311118E-3	11.058884341E+6	10.878248042E+6	164.118465280E+3	1.794713702E+6	75.000000000E+0	109.278724958E-12
3.393602302E+3	79.920800000E+0	1.000000000E+0	43.002938810E-9	307.372012338E-12	23.254224657E+6	166.214171080E+3	480.581821067E-3	479.425676997E-3	7.336002739E-3	95.968812797E-3	11.175557633E+6	11.148672399E+6	170.593055769E+3	2.231680333E+6	75.000000000E+0	126.123611555E-12
3.437328601E+3	80.921300000E+0	1.000000000E+0	41.885145152E-9	225.018503001E-12	23.874812809E+6	128.262051339E+3	472.348007773E-3	486.794818283E-3	6.781145878E-3	100.589545338E-3	11.277220266E+6	11.622135163E+6	161.898588480E+3	2.401556566E+6	75.000000000E+0	44.060963211E-12
3.481162378E+3	81.933900000E+0	1.000000000E+0	40.654043057E-9	261.237827694E-12	24.597799500E+6	158.062402270E+3	465.424263360E-3	493.926653287E-3	6.619497957E-3	105.748814874E-3	11.448412713E+6	12.149508785E+6	162.825083528E+3	2.601188146E+6	75.000000000E+0	76.393370796E-12
3.524878350E+3	82.918500000E+0	1.000000000E+0	39.115749268E-9	223.419394548E-12	25.565150066E+6	146.021754824E+3	468.148077383E-3	489.054633620E-3	6.698851102E-3	105.550848668E-3	11.968275852E+6	12.502755099E+6	171.257133692E+3	2.698423286E+6	75.000000000E+0	63.319592625E-12
3.571386738E+3	83.910100000E+0	1.000000000E+0	37.969699560E-9	236.985319212E-12	26.336789903E+6	164.379298090E+3	463.335645640E-3	470.084891360E-3	6.259728730E-3	114.522830454E-3	12.202773554E+6	12.380527021E+6	164.861160402E+3	3.016163725E+6	75.000000000E+0	98.869953891E-12
3.616846572E+3	84.918700000E+0	1.000000000E+0	36.199669069E-9	150.859827719E-12	27.624561929E+6	115.123611918E+3	457.706935390E-3	449.751803133E-3	5.860611308E-3	121.466785075E-3	12.643953582E+6	12.424196538E+6	161.896820022E+3	3.355466727E+6	75.000000000E+0	73.627583197E-12
3.664466993E+3	85.951500000E+0	1.000000000E+0	35.704447777E-9	310.570413712E-12	28.007715068E+6	243.621402861E+3	454.082372350E-3	450.891330983E-3	5.377976909E-3	126.356964908E-3	12.717809702E+6	12.628435925E+6	150.624844923E+3	3.538969870E+6	75.000000000E+0	43.155874707E-12
