[Main]
Experiment = "RvsT_75.00Vg"
Header length = 73    
Date = "20191105 23:25:42"
Comments = "SD: 2V- to 1Vb; Volt1: 2Va to 2I+; Volt2: 2Vb to 2I-; Gate: 1I+ to 1Vb"

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Static Gate Voltage]
Set initial gate voltage = TRUE
Initial gate voltage (V) = 7.500000E+1
Initial gate volt. ramp step (V) = 1.000000E-1
Initial voltage ramp delay (s) = 1.000000E-1
Delay after inital voltage set = 10.000000
Leak current threshold for initial set = 1.000000
Set final gate voltage = FALSE
Gate voltage source type = "Keithley 2400"
GPIB = "GPIB0::16::INSTR"
Gate leak limit (A) = 1.000000E-6
Auto-range = FALSE
Manual range (V) = 5.000000
Check Compliance = TRUE
Measuement speed = 1.000000
Number of measurements = 1

[Dynamic Temperature]
Initial temperature (K) = 3.000000E+2
Final temperature (K) = 4.000000E+0
Ramp rate (K/min) = 1.000000E+1
Step control = "Step Control"
Temperature interval (K) = 1.000000
Stability Temperature (K) = 0.200000
Stability time (s) = FALSE
Go to other temperature at finish = FALSE

[Measure Voltage Configuration1]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::7::INSTR"
Range (V) = 1.000000E+0
Speed = 1.000000

[Measure Voltage Configuration2]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::8::INSTR"
Range (V) = 1.000000E+0
Speed = 1.000000

[Dynamic Voltage]
Voltage source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial Voltage (V) = 1.000000E+0
Final Voltage (V) = 1.000000E+0
Voltage step (V) = 1.000000E-12
Number of measurement sequences = 1.000000E+0
Samples/sequence = 30.000000E+0
Pre-measuement delay (s) = 1.000000E+0
Current limit (A) = 100.000000E-6
Auto-range = 0
Manual range (V) = 10.000000E+0
Measurement Type = "Subtract bias"
Pattern = "Linear"
Check compliance = 0
Measurement Speed = 1.000000
Time (s)	Temperature (K)	Voltage 1 (V)	Current (A)	STD_Current (A)	Resistance 1 (Ohms)	STD_Resistance 1 (Ohms)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)	Gate Voltage (V)	Gate Leak Current (A)
6.890347042E+3	164.031000000E+0	1.000000000E+0	27.459545000E-12	4.010806709E-12	36.417209389E+9	5.319184559E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	60.805346869E-12
6.940897618E+3	163.049800000E+0	1.000000000E+0	30.498717333E-12	11.835408064E-12	32.788264145E+9	12.723895291E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	92.534299667E-12
6.991772510E+3	162.070600000E+0	1.000000000E+0	26.332655667E-12	3.895128341E-12	37.975660817E+9	5.617362510E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	79.762245420E-12
7.042976312E+3	161.059100000E+0	1.000000000E+0	27.424294600E-12	5.705720594E-12	36.464019023E+9	7.586466938E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	67.442808283E-12
7.093781917E+3	160.057100000E+0	1.000000000E+0	26.468263667E-12	4.299911521E-12	37.781095602E+9	6.137741799E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	105.004685502E-12
7.145459924E+3	159.061400000E+0	1.000000000E+0	24.387278333E-12	3.584650433E-12	41.004985728E+9	6.027262978E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	6.599804037E-12
7.197300675E+3	158.064900000E+0	1.000000000E+0	26.978378233E-12	6.143136859E-12	37.066720295E+9	8.440312227E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	144.980222272E-12
7.248410001E+3	157.031300000E+0	1.000000000E+0	26.984902333E-12	3.906924001E-12	37.057758729E+9	5.365290754E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	69.403809089E-12
7.299611420E+3	156.059400000E+0	1.000000000E+0	24.957706333E-12	3.866023177E-12	40.067784541E+9	6.206619375E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	82.930134981E-12
7.351685453E+3	155.069900000E+0	1.000000000E+0	32.565639000E-12	12.891625712E-12	30.707212593E+9	12.155938086E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	50.095053106E-12
7.400968653E+3	154.085400000E+0	1.000000000E+0	28.353152167E-12	5.521187524E-12	35.269447084E+9	6.867992316E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	40.792591527E-12
7.452056750E+3	153.040600000E+0	1.000000000E+0	31.608844767E-12	12.134129971E-12	31.636714577E+9	12.144828746E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	117.474890926E-12
7.503167752E+3	152.045800000E+0	1.000000000E+0	30.624810000E-12	9.486016248E-12	32.653263808E+9	10.114328580E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	77.499472118E-12
7.553783091E+3	151.073700000E+0	1.000000000E+0	27.178488067E-12	5.150605658E-12	36.793805364E+9	6.972808113E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	79.711980072E-12
7.604911508E+3	150.031100000E+0	1.000000000E+0	25.244185667E-12	2.604878678E-12	39.613082125E+9	4.087565919E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	122.050786144E-12
7.656489042E+3	149.075900000E+0	1.000000000E+0	26.768749700E-12	5.690862081E-12	37.356993181E+9	7.941853778E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	46.022109734E-12
7.707568367E+3	148.039000000E+0	1.000000000E+0	25.160475000E-12	3.295690772E-12	39.744877630E+9	5.206055388E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	31.590664112E-12
7.759325533E+3	147.089000000E+0	1.000000000E+0	25.785609333E-12	4.510151962E-12	38.781321282E+9	6.783227419E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	125.620722158E-12
7.811831318E+3	146.026800000E+0	1.000000000E+0	26.367434000E-12	3.647535195E-12	37.925571370E+9	5.246428469E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	68.699858302E-12
7.863536589E+3	145.086800000E+0	1.000000000E+0	25.186726000E-12	3.937168433E-12	39.703453319E+9	6.206411388E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	94.696445130E-12
7.915517268E+3	144.061500000E+0	1.000000000E+0	26.643686195E-12	6.506472795E-12	37.532344161E+9	9.165517654E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	88.461252212E-12
7.967135231E+3	143.070300000E+0	1.000000000E+0	28.151256133E-12	7.163274625E-12	35.522393575E+9	9.038909643E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	118.128617999E-12
8.018615966E+3	142.074300000E+0	1.000000000E+0	28.348187467E-12	6.560304143E-12	35.275623924E+9	8.163443326E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	80.969043970E-12
8.069694702E+3	141.045800000E+0	1.000000000E+0	26.781215667E-12	4.721029386E-12	37.339604462E+9	6.582276627E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	74.784171911E-12
8.120794346E+3	140.088500000E+0	1.000000000E+0	25.697751333E-12	3.904669202E-12	38.913910678E+9	5.912811070E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	80.265086244E-12
8.172433934E+3	139.084600000E+0	1.000000000E+0	25.434003667E-12	3.332842192E-12	39.317443416E+9	5.152111953E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	104.903988274E-12
8.223907527E+3	138.082300000E+0	1.000000000E+0	26.658943333E-12	3.874654890E-12	37.510864084E+9	5.451890990E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	67.895321310E-12
8.274925630E+3	137.059600000E+0	1.000000000E+0	26.249167667E-12	5.026236731E-12	38.096446055E+9	7.294774407E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	91.126259316E-12
8.327262115E+3	136.055200000E+0	1.000000000E+0	26.089143000E-12	4.353112787E-12	38.330120694E+9	6.395585265E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	76.694990636E-12
8.378576841E+3	135.075100000E+0	1.000000000E+0	26.644672667E-12	5.272077369E-12	37.530954593E+9	7.426103478E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	100.126976155E-12
8.429534441E+3	134.065800000E+0	1.000000000E+0	25.689776333E-12	4.613141874E-12	38.925990909E+9	6.989983732E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	68.951205856E-12
8.481244765E+3	133.069700000E+0	1.000000000E+0	25.851009667E-12	3.696648244E-12	38.683208621E+9	5.531629791E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	63.621170832E-12
8.532597712E+3	132.083100000E+0	1.000000000E+0	27.207840667E-12	5.625010397E-12	36.754111149E+9	7.598627906E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	81.823776921E-12
8.583847527E+3	131.081500000E+0	1.000000000E+0	26.016669533E-12	6.202053649E-12	38.436895188E+9	9.162882503E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	80.516371348E-12
8.635394592E+3	130.092000000E+0	1.000000000E+0	25.651204000E-12	3.729280323E-12	38.984524859E+9	5.667734796E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	63.118385518E-12
8.686914138E+3	129.091800000E+0	1.000000000E+0	26.108554667E-12	4.397480438E-12	38.301622314E+9	6.451166563E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	106.412240131E-12
8.738218885E+3	128.058800000E+0	1.000000000E+0	25.706190000E-12	4.127378672E-12	38.901136263E+9	6.245955550E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	129.341690136E-12
8.789550395E+3	127.075500000E+0	1.000000000E+0	27.677209000E-12	4.546777213E-12	36.130810733E+9	5.935524313E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	111.943704306E-12
8.841496880E+3	126.036700000E+0	1.000000000E+0	25.895977700E-12	4.850146203E-12	38.616035725E+9	7.232529361E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	122.653984191E-12
8.894183141E+3	125.053300000E+0	1.000000000E+0	28.509380967E-12	6.101944594E-12	35.076173740E+9	7.507454089E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	118.279289141E-12
8.945627398E+3	124.081100000E+0	1.000000000E+0	26.825375000E-12	4.069607312E-12	37.278136839E+9	5.655368406E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	106.311875969E-12
8.996712548E+3	123.073700000E+0	1.000000000E+0	25.887449667E-12	5.070037922E-12	38.628756903E+9	7.565413545E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	81.019205234E-12
9.048616586E+3	122.097300000E+0	1.000000000E+0	25.301294667E-12	3.883286728E-12	39.523669171E+9	6.066161513E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	133.515212775E-12
9.100196860E+3	121.083800000E+0	1.000000000E+0	25.767455667E-12	3.502254053E-12	38.808643466E+9	5.274782681E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	79.259293573E-12
9.151370152E+3	120.090000000E+0	1.000000000E+0	26.855917000E-12	4.736518059E-12	37.235742127E+9	6.567184618E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	41.949048402E-12
9.202270223E+3	119.075400000E+0	1.000000000E+0	24.131439000E-12	3.177975503E-12	41.439716877E+9	5.457378861E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	93.288515801E-12
9.255539570E+3	118.044400000E+0	1.000000000E+0	24.878744667E-12	4.156032270E-12	40.194954102E+9	6.714628434E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	73.074421514E-12
9.308695148E+3	117.078700000E+0	1.000000000E+0	26.187619667E-12	4.227718858E-12	38.185983023E+9	6.164729846E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	67.442718077E-12
9.359998012E+3	116.083500000E+0	1.000000000E+0	26.313024667E-12	3.893304298E-12	38.003992801E+9	5.623112903E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	95.148861012E-12
9.411143832E+3	115.067900000E+0	1.000000000E+0	27.514637667E-12	4.640743812E-12	36.344291068E+9	6.129993276E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	90.673676900E-12
9.462107738E+3	114.073700000E+0	1.000000000E+0	27.814878467E-12	6.066628904E-12	35.951981642E+9	7.841390760E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	70.610607639E-12
9.512885929E+3	113.085900000E+0	1.000000000E+0	27.309865667E-12	6.021964737E-12	36.616804059E+9	8.074192144E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	92.584391542E-12
9.564057092E+3	112.090400000E+0	1.000000000E+0	26.688857000E-12	4.137882042E-12	37.468820789E+9	5.809224451E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	104.300457160E-12
9.615187075E+3	111.091300000E+0	1.000000000E+0	26.737502000E-12	3.916905019E-12	37.400651714E+9	5.479001008E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	84.639711906E-12
9.666537639E+3	110.070000000E+0	1.000000000E+0	25.739763667E-12	4.048853664E-12	38.850395557E+9	6.111150376E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	117.826706725E-12
9.719324615E+3	109.049500000E+0	1.000000000E+0	25.401602333E-12	3.909753256E-12	39.367595275E+9	6.059365145E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	109.932132841E-12
9.772087945E+3	108.070000000E+0	1.000000000E+0	27.297894067E-12	7.117604646E-12	36.632862504E+9	9.551587815E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	82.225996845E-12
9.824991890E+3	107.057400000E+0	1.000000000E+0	25.690762667E-12	3.970331515E-12	38.924496442E+9	6.015514485E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	134.520852790E-12
9.877506836E+3	106.050400000E+0	1.000000000E+0	26.869984333E-12	4.753786889E-12	37.216247974E+9	6.584228315E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	78.253736824E-12
9.928778495E+3	105.099000000E+0	1.000000000E+0	28.456322000E-12	5.606065152E-12	35.141575921E+9	6.923100046E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	82.477427665E-12
9.979058050E+3	104.070200000E+0	1.000000000E+0	29.806125000E-12	12.133131532E-12	33.550151185E+9	13.657206271E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	141.912592788E-12
10.031470726E+3	103.062000000E+0	1.000000000E+0	26.488714000E-12	3.907486014E-12	37.751927104E+9	5.568980327E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	93.690638581E-12
10.084108400E+3	102.070800000E+0	1.000000000E+0	26.008826333E-12	4.965236093E-12	38.448486186E+9	7.340039450E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	75.638863228E-12
10.136042066E+3	101.070800000E+0	1.000000000E+0	30.700713667E-12	11.689753759E-12	32.572532706E+9	12.402476723E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	77.851308733E-12
10.187931939E+3	100.053800000E+0	1.000000000E+0	26.997605333E-12	5.274474597E-12	37.040322194E+9	7.236502499E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	83.935788875E-12
10.239316426E+3	99.072400000E+0	1.000000000E+0	25.773286667E-12	3.645800038E-12	38.799863321E+9	5.488494540E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	59.447669010E-12
10.292208530E+3	98.038300000E+0	1.000000000E+0	28.513726700E-12	5.361849302E-12	35.070827834E+9	6.594876066E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	101.032016087E-12
10.342496189E+3	97.081200000E+0	1.000000000E+0	28.119166000E-12	6.058672164E-12	35.562932414E+9	7.662536957E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	86.802037780E-12
10.393388093E+3	96.078600000E+0	1.000000000E+0	24.077517333E-12	2.847101291E-12	41.532521238E+9	4.911108283E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	81.119916340E-12
10.446157915E+3	95.036700000E+0	1.000000000E+0	27.681109067E-12	6.323196225E-12	36.125720165E+9	8.252198885E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	83.432885600E-12
10.497681205E+3	94.049100000E+0	1.000000000E+0	27.475316000E-12	6.351033547E-12	36.396305688E+9	8.413157411E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	89.617778476E-12
10.549701735E+3	93.065800000E+0	1.000000000E+0	27.292171300E-12	6.288556296E-12	36.640543876E+9	8.442572060E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	77.499458240E-12
10.602159855E+3	92.076000000E+0	1.000000000E+0	26.610355333E-12	5.269697770E-12	37.579355385E+9	7.441909091E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	74.884737300E-12
10.653026053E+3	91.089500000E+0	1.000000000E+0	32.505521467E-12	13.099113512E-12	30.764004233E+9	12.397314836E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	66.537643451E-12
10.703952782E+3	90.102400000E+0	1.000000000E+0	26.583022333E-12	4.739546685E-12	37.617994954E+9	6.706996709E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	107.971298569E-12
10.756459106E+3	89.048900000E+0	1.000000000E+0	27.306937267E-12	5.689078806E-12	36.620730851E+9	7.629498017E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	32.596314536E-12
10.808174855E+3	88.070500000E+0	1.000000000E+0	24.731539000E-12	3.227220593E-12	40.434200233E+9	5.276262171E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	121.246124252E-12
10.860621864E+3	87.064700000E+0	1.000000000E+0	26.352089333E-12	3.867021779E-12	37.947655207E+9	5.568606241E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	92.634892812E-12
10.912814538E+3	86.070800000E+0	1.000000000E+0	27.806317667E-12	5.487735268E-12	35.963050267E+9	7.097512934E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	92.785751304E-12
10.964645008E+3	85.057200000E+0	1.000000000E+0	25.808245667E-12	4.170949462E-12	38.747306303E+9	6.262070598E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	129.995472720E-12
11.017673971E+3	84.076400000E+0	1.000000000E+0	28.452600367E-12	7.284973782E-12	35.146172480E+9	8.998788925E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	121.799362263E-12
11.069906613E+3	83.086100000E+0	1.000000000E+0	27.998719667E-12	4.929285114E-12	35.715918867E+9	6.287928495E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	79.208986592E-12
11.121859190E+3	82.062400000E+0	1.000000000E+0	27.441631233E-12	5.167798619E-12	36.440982371E+9	6.862553350E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	106.161038294E-12
11.173536246E+3	81.057200000E+0	1.000000000E+0	27.353211333E-12	5.333644039E-12	36.558778705E+9	7.128651540E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	91.025645355E-12
11.225622563E+3	80.054700000E+0	1.000000000E+0	25.975830933E-12	5.553827761E-12	38.497324785E+9	8.231017196E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	101.886929449E-12
11.279425218E+3	79.074500000E+0	1.000000000E+0	27.612749867E-12	6.696063295E-12	36.215154406E+9	8.782137502E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	85.896852131E-12
11.332054621E+3	78.097500000E+0	1.000000000E+0	27.106205000E-12	4.516480886E-12	36.891921979E+9	6.146993298E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	121.598148217E-12
11.384062950E+3	77.038300000E+0	1.000000000E+0	29.255549667E-12	5.378487919E-12	34.181548848E+9	6.284108473E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	112.245504558E-12
