[Main]
Experiment = "RvsT_75.00Vg"
Header length = 73    
Date = "20191104 21:01:39"
Comments = "SD: 2V- to 1Vb; Volt1: 2Va to 2I+; Volt2: 2Vb to 2I-; Gate: 1I+ to 1Vb"

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Static Gate Voltage]
Set initial gate voltage = TRUE
Initial gate voltage (V) = 7.500000E+1
Initial gate volt. ramp step (V) = 1.000000E-1
Initial voltage ramp delay (s) = 1.000000E-1
Delay after inital voltage set = 100.000000
Leak current threshold for initial set = 1.000000
Set final gate voltage = FALSE
Gate voltage source type = "Keithley 2400"
GPIB = "GPIB0::16::INSTR"
Gate leak limit (A) = 1.000000E-6
Auto-range = FALSE
Manual range (V) = 5.000000
Check Compliance = TRUE
Measuement speed = 1.000000
Number of measurements = 1

[Dynamic Temperature]
Initial temperature (K) = 4.000000E+0
Final temperature (K) = 3.000000E+2
Ramp rate (K/min) = 1.000000E+1
Step control = "Step Control"
Temperature interval (K) = 1.000000
Stability Temperature (K) = 0.200000
Stability time (s) = FALSE
Go to other temperature at finish = FALSE

[Measure Voltage Configuration1]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::7::INSTR"
Range (V) = 1.000000E+0
Speed = 1.000000

[Measure Voltage Configuration2]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::8::INSTR"
Range (V) = 1.000000E+0
Speed = 1.000000

[Dynamic Voltage]
Voltage source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial Voltage (V) = 100.000000E-3
Final Voltage (V) = 100.000000E-3
Voltage step (V) = 1.000000E-12
Number of measurement sequences = 1.000000E+0
Samples/sequence = 30.000000E+0
Pre-measuement delay (s) = 1.000000E+0
Current limit (A) = 100.000000E-6
Auto-range = 0
Manual range (V) = 10.000000E+0
Measurement Type = "Subtract bias"
Pattern = "Linear"
Check compliance = 0
Measurement Speed = 1.000000
Time (s)	Temperature (K)	Voltage 1 (V)	Current (A)	STD_Current (A)	Resistance 1 (Ohms)	STD_Resistance 1 (Ohms)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)	Gate Voltage (V)	Gate Leak Current (A)
6.010171424E+3	139.961900000E+0	100.000001490E-3	147.404742229E-9	394.910419732E-12	678.404235697E+3	1.817505308E+3	15.013640527E-3	14.736323990E-3	25.978711839E-6	338.486896423E-6	101.853171748E+3	99.971844642E+3	176.240678868E+0	2.296309408E+3	75.000000000E+0	125.520205341E-12
6.054718231E+3	140.977500000E+0	100.000001490E-3	144.087228428E-9	308.274548093E-12	694.024047665E+3	1.484864078E+3	15.037115101E-3	14.924857001E-3	27.655605489E-6	314.713880978E-6	104.361193318E+3	103.582095121E+3	191.936549761E+0	2.184189983E+3	75.000000000E+0	118.732135235E-12
6.099017048E+3	141.938400000E+0	100.000001490E-3	139.537967970E-9	382.107744064E-12	716.650836652E+3	1.962461103E+3	15.059818746E-3	14.778641426E-3	22.993379344E-6	397.048230114E-6	107.926315432E+3	105.911255845E+3	164.782242989E+0	2.845449421E+3	75.000000000E+0	111.541456627E-12
6.141963750E+3	142.922600000E+0	100.000001490E-3	136.465462516E-9	376.739792567E-12	732.786154433E+3	2.023000536E+3	15.099975993E-3	14.345637093E-3	21.812737780E-6	412.585686035E-6	110.650531751E+3	105.122840819E+3	159.840719970E+0	3.023370737E+3	75.000000000E+0	103.295066944E-12
6.186250230E+3	143.976100000E+0	100.000001490E-3	134.184492308E-9	341.243063019E-12	745.242611644E+3	1.895218047E+3	15.085263218E-3	14.745126621E-3	38.233677309E-6	351.395470241E-6	112.421807901E+3	109.886965081E+3	284.933651056E+0	2.618748741E+3	75.000000000E+0	110.585943180E-12
6.230501213E+3	144.948000000E+0	100.000001490E-3	130.387689254E-9	272.706256318E-12	766.943582344E+3	1.604064880E+3	15.185082292E-3	14.174690182E-3	26.700631371E-6	425.794802709E-6	116.461012373E+3	108.711875051E+3	204.778775695E+0	3.265605865E+3	75.000000000E+0	115.363121833E-12
6.274807947E+3	145.966200000E+0	100.000001490E-3	124.565649490E-9	214.715115124E-12	802.789548321E+3	1.383776755E+3	14.950071678E-3	13.813615777E-3	26.828960632E-6	339.149434986E-6	120.017611106E+3	110.894262048E+3	215.380088665E+0	2.722656177E+3	75.000000000E+0	83.231845027E-12
6.318918315E+3	146.947300000E+0	100.000001490E-3	121.255710533E-9	277.729670692E-12	824.703439127E+3	1.888938785E+3	14.960909978E-3	13.906958013E-3	48.081796924E-6	448.303221476E-6	123.383137277E+3	114.691159305E+3	396.532226917E+0	3.697172030E+3	75.000000000E+0	124.464258344E-12
6.362825582E+3	147.957100000E+0	100.000001490E-3	118.570638071E-9	322.492682224E-12	843.379129241E+3	2.293852862E+3	14.988911271E-3	13.757565506E-3	36.101364720E-6	454.048817560E-6	126.413347472E+3	116.028434440E+3	304.471370882E+0	3.829352907E+3	75.000000000E+0	120.391238645E-12
6.406943421E+3	148.947600000E+0	100.000001490E-3	115.695680832E-9	264.937678932E-12	864.336514302E+3	1.979290050E+3	14.935691555E-3	13.733721094E-3	38.976634994E-6	447.523543009E-6	129.094633851E+3	118.705564422E+3	336.889283280E+0	3.868109335E+3	75.000000000E+0	142.264880432E-12
6.451069372E+3	149.942600000E+0	100.000001490E-3	113.520533569E-9	259.145163620E-12	880.897916405E+3	2.010917563E+3	14.946790954E-3	13.343448218E-3	30.816273273E-6	556.040998038E-6	131.665968123E+3	117.542155580E+3	271.459905134E+0	4.898153493E+3	75.000000000E+0	91.226852461E-12
6.495247682E+3	150.982900000E+0	100.000001490E-3	109.189108661E-9	366.324827557E-12	915.842273250E+3	3.072611975E+3	14.855213344E-3	13.403307972E-3	37.045113865E-6	517.029917543E-6	136.050321558E+3	122.753158592E+3	339.274807890E+0	4.735178480E+3	75.000000000E+0	141.259115516E-12
6.539375884E+3	151.960500000E+0	100.000001490E-3	104.591113529E-9	270.111952924E-12	956.104186251E+3	2.469188445E+3	14.103194037E-3	13.138525999E-3	35.502914954E-6	533.540166668E-6	134.841226577E+3	125.617995216E+3	339.444851062E+0	5.101199793E+3	75.000000000E+0	101.635644345E-12
6.583587112E+3	152.957200000E+0	100.000001490E-3	102.061108912E-9	304.982732020E-12	979.805163356E+3	2.927889563E+3	14.134580115E-3	12.969056767E-3	36.014363631E-6	548.813681976E-6	138.491343723E+3	127.071485951E+3	352.870589145E+0	5.377304713E+3	75.000000000E+0	101.685840304E-12
6.627878357E+3	153.966500000E+0	100.000001490E-3	100.158414664E-9	611.951396523E-12	998.418373789E+3	6.100171615E+3	14.319010699E-3	13.556343073E-3	31.144394964E-6	695.719816995E-6	142.963631634E+3	135.349018038E+3	310.951357088E+0	6.946194379E+3	75.000000000E+0	86.349358219E-12
6.672958938E+3	154.953900000E+0	100.000001490E-3	96.392121204E-9	236.778742882E-12	1.037429203E+6	2.548353325E+3	14.242436510E-3	12.770573930E-3	37.965193073E-6	808.560767727E-6	147.755193397E+3	132.485661389E+3	393.861994102E+0	8.388245405E+3	75.000000000E+0	122.101023736E-12
6.717911354E+3	155.948500000E+0	100.000001490E-3	94.587047783E-9	273.560143825E-12	1.057227219E+6	3.057662089E+3	14.588293315E-3	12.188524765E-3	33.602404272E-6	701.271441905E-6	154.231405430E+3	128.860399501E+3	355.253758939E+0	7.414032453E+3	75.000000000E+0	115.815718127E-12
6.762630300E+3	156.938000000E+0	100.000001490E-3	93.972277499E-9	439.768723759E-12	1.064143641E+6	4.979948376E+3	14.841842476E-3	12.592263090E-3	38.672923712E-6	1.036139330E-3	157.938520499E+3	133.999764882E+3	411.535452165E+0	11.026010618E+3	75.000000000E+0	135.174565985E-12
6.807125342E+3	157.944700000E+0	100.000001490E-3	92.195028107E-9	225.914573590E-12	1.084657205E+6	2.657842564E+3	14.860830914E-3	12.219037268E-3	41.599389879E-6	1.161689274E-3	161.189070807E+3	132.534666124E+3	451.210772784E+0	12.600346221E+3	75.000000000E+0	84.891246810E-12
6.851439097E+3	158.963700000E+0	100.000001490E-3	90.619691480E-9	223.229052914E-12	1.103512933E+6	2.718351197E+3	15.024413938E-3	13.131449550E-3	36.248721121E-6	1.428283462E-3	165.796348372E+3	144.907241852E+3	400.009319482E+0	15.761292479E+3	75.000000000E+0	83.483241153E-12
6.895619598E+3	159.948900000E+0	100.000001490E-3	88.268869722E-9	301.068346264E-12	1.132902254E+6	3.864114373E+3	15.044621803E-3	12.615169351E-3	36.824920417E-6	2.025516966E-3	170.440857018E+3	142.917535833E+3	417.190347323E+0	22.947127024E+3	75.000000000E+0	86.550558387E-12
6.939651920E+3	160.971600000E+0	100.000001490E-3	86.009765172E-9	279.217312483E-12	1.162658697E+6	3.774390455E+3	15.047893217E-3	11.936548796E-3	44.675077034E-6	1.788250195E-3	174.955636574E+3	138.781320614E+3	519.418660715E+0	20.791246102E+3	75.000000000E+0	122.603927011E-12
6.983796515E+3	161.954500000E+0	100.000001490E-3	84.712604257E-9	225.048213538E-12	1.180461897E+6	3.136024955E+3	15.240573130E-3	11.819651976E-3	43.825139698E-6	1.627745032E-3	179.909155948E+3	139.526485817E+3	517.339067571E+0	19.214909595E+3	75.000000000E+0	90.472684899E-12
7.027937182E+3	162.968400000E+0	100.000001490E-3	83.075754554E-9	233.465159254E-12	1.203720653E+6	3.382777988E+3	15.237402179E-3	12.950263657E-3	30.144502351E-6	1.966244449E-3	183.415754223E+3	155.884995881E+3	362.855595019E+0	23.668090157E+3	75.000000000E+0	113.100251387E-12
7.071874385E+3	163.976500000E+0	100.000001490E-3	81.861741526E-9	218.068222927E-12	1.221571880E+6	3.254096530E+3	15.354779502E-3	11.206094155E-3	39.766982700E-6	2.333686841E-3	187.569665825E+3	136.890492992E+3	485.782270925E+0	28.507661788E+3	75.000000000E+0	80.164520855E-12
7.115667418E+3	164.968600000E+0	100.000001490E-3	80.193838683E-9	194.033100021E-12	1.246978610E+6	3.017128614E+3	15.385979266E-3	12.882808537E-3	52.793205561E-6	2.766634903E-3	191.859867527E+3	160.645864433E+3	658.319971065E+0	34.499344947E+3	75.000000000E+0	131.554475646E-12
7.159683064E+3	165.981800000E+0	100.000001490E-3	78.781099312E-9	263.783015564E-12	1.269340011E+6	4.250135361E+3	15.473971040E-3	12.466822600E-3	42.649378375E-6	2.951511750E-3	196.417302815E+3	158.246365040E+3	541.365616210E+0	37.464719025E+3	75.000000000E+0	122.402754599E-12
7.203460005E+3	166.957500000E+0	100.000001490E-3	78.232689928E-9	274.042052550E-12	1.278238056E+6	4.477552553E+3	15.772641834E-3	11.002063238E-3	36.388380056E-6	3.004474463E-3	201.611907354E+3	140.632557160E+3	465.130114907E+0	38.404335402E+3	75.000000000E+0	70.359176818E-12
7.247412417E+3	167.958800000E+0	100.000001490E-3	76.055520045E-9	259.412490720E-12	1.314828975E+6	4.484658828E+3	15.540013857E-3	11.737497094E-3	46.540378755E-6	2.661669530E-3	204.324601921E+3	154.328010469E+3	611.926375990E+0	34.996401682E+3	75.000000000E+0	105.406947060E-12
7.291414964E+3	168.963000000E+0	100.000001490E-3	75.180377390E-9	290.675984060E-12	1.330134338E+6	5.142806155E+3	15.807058415E-3	12.710444457E-3	34.209200496E-6	3.472304009E-3	210.255108625E+3	169.065983686E+3	455.028315687E+0	46.186307241E+3	75.000000000E+0	115.916040655E-12
7.335255253E+3	169.936900000E+0	100.000001490E-3	73.099154603E-9	276.685805849E-12	1.368004897E+6	5.178001572E+3	15.742578508E-3	10.126009355E-3	45.491343352E-6	3.336147795E-3	215.359241756E+3	138.524301819E+3	622.323795656E+0	45.638664540E+3	75.000000000E+0	112.446441047E-12
7.379208506E+3	170.963500000E+0	100.000001490E-3	71.882444800E-9	244.480580348E-12	1.391160272E+6	4.731498375E+3	15.830172724E-3	10.813155583E-3	50.141317095E-6	3.812962997E-3	220.223070711E+3	150.428322428E+3	697.546073091E+0	53.044425631E+3	75.000000000E+0	113.100293020E-12
7.423184120E+3	171.961500000E+0	100.000001490E-3	70.732019860E-9	191.928897477E-12	1.413786877E+6	3.836261953E+3	15.986326270E-3	10.442692678E-3	34.826260956E-6	3.913102887E-3	226.012579622E+3	147.637416530E+3	492.369099953E+0	55.322934292E+3	75.000000000E+0	120.290818972E-12
7.467561705E+3	172.955300000E+0	100.000001490E-3	68.011123536E-9	222.762400042E-12	1.470347736E+6	4.815950295E+3	15.683109473E-3	13.484711048E-3	89.270366109E-6	4.554592622E-3	230.596241574E+3	198.272140602E+3	1.312584787E+3	66.968348493E+3	75.000000000E+0	126.375215848E-12
7.511883862E+3	173.963200000E+0	100.000001490E-3	67.221020862E-9	322.715825881E-12	1.487629914E+6	7.141839118E+3	15.788476647E-3	10.596647087E-3	68.887122508E-6	4.959498872E-3	234.874098087E+3	157.638889608E+3	1.024785426E+3	73.778987705E+3	75.000000000E+0	69.956998527E-12
7.555953038E+3	174.968100000E+0	100.000001490E-3	65.754174492E-9	253.696029410E-12	1.520816013E+6	5.867688051E+3	15.700480394E-3	9.072693572E-3	69.065170487E-6	6.035050882E-3	238.775416388E+3	137.978974604E+3	1.050354157E+3	91.782018836E+3	75.000000000E+0	134.068423030E-12
7.599765911E+3	175.954600000E+0	100.000001490E-3	63.758691258E-9	266.723626833E-12	1.568413647E+6	6.561191393E+3	15.683604987E-3	11.319402343E-3	37.164839694E-6	7.753317777E-3	245.983797308E+3	177.535048472E+3	582.898409001E+0	121.604092310E+3	75.000000000E+0	93.087482167E-12
7.644041076E+3	176.969700000E+0	100.000001490E-3	61.833078498E-9	215.229857877E-12	1.617257363E+6	5.629382863E+3	15.546733591E-3	6.616576156E-3	57.008088422E-6	7.729596672E-3	251.430689991E+3	107.007063475E+3	921.967493883E+0	125.007469454E+3	75.000000000E+0	71.767265741E-12
7.687850354E+3	177.961000000E+0	100.000001490E-3	62.156881712E-9	196.350554357E-12	1.608832341E+6	5.082222809E+3	15.837048875E-3	10.564470195E-3	42.418526620E-6	7.644309795E-3	254.791560301E+3	169.964610578E+3	682.442964508E+0	122.984126363E+3	75.000000000E+0	170.473996031E-12
7.732126969E+3	178.958900000E+0	100.000001490E-3	61.884571353E-9	393.381046941E-12	1.615911677E+6	10.271849888E+3	16.026445886E-3	9.965831379E-3	53.370388329E-6	8.682379579E-3	258.973206662E+3	161.039030592E+3	862.418324344E+0	140.299583395E+3	75.000000000E+0	104.501837739E-12
7.776178846E+3	179.959000000E+0	100.000001490E-3	61.375033795E-9	180.371090059E-12	1.629327029E+6	4.788323104E+3	15.927715731E-3	10.307044684E-3	44.977739096E-6	8.421976655E-3	259.514573689E+3	167.935462461E+3	732.834449357E+0	137.221540006E+3	75.000000000E+0	131.353330990E-12
7.820484481E+3	180.959300000E+0	100.000001490E-3	60.681358612E-9	235.821515236E-12	1.647952580E+6	6.404317296E+3	15.943260195E-3	9.730747780E-3	37.190004876E-6	10.324132462E-3	262.737363821E+3	160.358106712E+3	612.873635770E+0	170.136804742E+3	75.000000000E+0	104.250427735E-12
7.864399167E+3	181.979100000E+0	100.000001490E-3	60.735322591E-9	215.389181217E-12	1.646488357E+6	5.839036724E+3	16.276492818E-3	11.531451225E-3	36.803615411E-6	11.810238590E-3	267.990555146E+3	189.863998952E+3	605.967233589E+0	194.454200391E+3	75.000000000E+0	118.178994368E-12
7.908322136E+3	182.960700000E+0	100.000001490E-3	59.159983793E-9	278.640742073E-12	1.690331793E+6	7.961383270E+3	16.082445447E-3	9.121842412E-3	92.889302418E-6	12.272372596E-3	271.846684459E+3	154.189400117E+3	1.570137388E+3	207.443812681E+3	75.000000000E+0	114.105988547E-12
7.952431538E+3	183.930900000E+0	100.000001490E-3	59.073408102E-9	257.274515202E-12	1.692809078E+6	7.372465019E+3	16.373502704E-3	10.191709922E-3	61.347756622E-6	13.794257481E-3	277.172135989E+3	172.526188168E+3	1.038500378E+3	233.510439366E+3	75.000000000E+0	137.186331739E-12
7.996440405E+3	184.965700000E+0	100.000001490E-3	58.683694477E-9	265.446838702E-12	1.704050885E+6	7.708017097E+3	16.524185043E-3	11.114937417E-3	45.356648192E-6	12.807061535E-3	281.580517208E+3	189.404186563E+3	772.900353265E+0	218.238842140E+3	75.000000000E+0	121.095286576E-12
8.040425044E+3	185.965900000E+0	100.000001490E-3	58.007003176E-9	240.074656646E-12	1.723929802E+6	7.134860148E+3	16.580101030E-3	12.021418280E-3	43.818261493E-6	18.507943756E-3	285.829298566E+3	207.240809251E+3	755.396057266E+0	319.063953371E+3	75.000000000E+0	84.388350474E-12
8.084415249E+3	186.950300000E+0	100.000001490E-3	56.759160944E-9	220.043782512E-12	1.761830158E+6	6.830259039E+3	16.459970832E-3	12.343477422E-3	44.019362225E-6	13.319665622E-3	289.996725780E+3	217.471104525E+3	775.546387450E+0	234.669882373E+3	75.000000000E+0	89.416751781E-12
8.128474012E+3	187.965600000E+0	100.000001490E-3	56.463753218E-9	245.157224498E-12	1.771047722E+6	7.689625984E+3	16.666963778E-3	12.124963201E-3	73.855673449E-6	21.339536944E-3	295.179877860E+3	214.738881311E+3	1.308019202E+3	377.933377225E+3	75.000000000E+0	121.598203728E-12
8.172365173E+3	188.958200000E+0	100.000001490E-3	55.006259112E-9	276.013982850E-12	1.817974956E+6	9.122352918E+3	16.660165412E-3	6.042505899E-3	54.995808440E-6	21.420813873E-3	302.877630311E+3	109.851242317E+3	999.810009414E+0	389.425025776E+3	75.000000000E+0	96.506691527E-12
8.216135636E+3	189.957500000E+0	100.000001490E-3	54.360034280E-9	259.905963537E-12	1.839586800E+6	8.795424543E+3	16.809816109E-3	18.162931340E-3	49.092192017E-6	23.660392996E-3	309.231153581E+3	334.122882385E+3	903.093470531E+0	435.253459813E+3	75.000000000E+0	115.011153379E-12
8.260077156E+3	190.968300000E+0	100.000001490E-3	53.584269416E-9	294.859949361E-12	1.866219370E+6	10.269307668E+3	16.673559533E-3	5.830567896E-3	49.522451994E-6	24.459430984E-3	311.165192969E+3	108.811185818E+3	924.197577650E+0	456.466631924E+3	75.000000000E+0	83.634141279E-12
8.303947922E+3	191.945400000E+0	100.000001490E-3	52.592964767E-9	173.745204951E-12	1.901395024E+6	6.281415576E+3	16.853084515E-3	13.812197712E-3	86.979785871E-6	24.704667461E-3	320.443705543E+3	262.624436048E+3	1.653829296E+3	469.733310724E+3	75.000000000E+0	116.670340056E-12
8.347867657E+3	192.948500000E+0	100.000001490E-3	50.980907121E-9	177.905767394E-12	1.961518677E+6	6.845023073E+3	16.526430492E-3	-2.933736729E-3	40.364370968E-6	31.466927515E-3	324.169015928E+3	-57.545793011E+3	791.754663615E+0	617.229651102E+3	75.000000000E+0	117.927390075E-12
8.391964804E+3	193.957000000E+0	100.000001490E-3	50.256343369E-9	173.894808015E-12	1.989798596E+6	6.885014342E+3	16.618816969E-3	14.877666791E-3	66.248622580E-6	31.646051123E-3	330.680981835E+3	296.035600563E+3	1.318214143E+3	629.692671638E+3	75.000000000E+0	74.935065097E-12
8.435745788E+3	194.954500000E+0	100.000001490E-3	48.722764546E-9	169.462021973E-12	2.052428724E+6	7.138526002E+3	16.360464548E-3	12.395336102E-3	60.863720107E-6	28.668362005E-3	335.786868849E+3	254.405434864E+3	1.249184456E+3	588.397687867E+3	75.000000000E+0	89.567450678E-12
8.480014482E+3	195.974000000E+0	100.000001490E-3	48.246609264E-9	259.561961541E-12	2.072684547E+6	11.150836815E+3	16.631633917E-3	-6.783699110E-3	55.038426216E-6	34.104483958E-3	344.721301050E+3	-140.604681105E+3	1.140772938E+3	706.878358469E+3	75.000000000E+0	107.971256935E-12
8.524325975E+3	196.952700000E+0	100.000001490E-3	46.730788161E-9	176.749163115E-12	2.139916860E+6	8.093775626E+3	16.507275171E-3	-1.217667416E-3	54.475726507E-6	32.447599048E-3	353.241959319E+3	-26.057069951E+3	1.165735239E+3	694.351632509E+3	75.000000000E+0	101.585323486E-12
8.568650206E+3	197.958800000E+0	100.000001490E-3	45.872619995E-9	232.263781761E-12	2.179949641E+6	11.037593835E+3	16.305405380E-3	11.055557273E-3	59.124514408E-6	35.703052354E-3	355.449620752E+3	241.005577500E+3	1.288884620E+3	778.308550027E+3	75.000000000E+0	98.920219238E-12
8.612858296E+3	198.966400000E+0	100.000001490E-3	45.151403520E-9	180.646314065E-12	2.214770609E+6	8.861078857E+3	16.408223627E-3	5.091035520E-3	56.050340554E-6	38.468966888E-3	363.404509000E+3	112.754756733E+3	1.241386451E+3	851.999359697E+3	75.000000000E+0	99.473304593E-12
8.656629975E+3	199.959500000E+0	100.000001490E-3	43.985720749E-9	305.971299353E-12	2.273465111E+6	15.814565775E+3	16.426254999E-3	6.598705300E-3	129.133225993E-6	46.629637408E-3	373.445170838E+3	150.019260516E+3	2.935798796E+3	1.060108522E+6	75.000000000E+0	98.769326051E-12
8.700803644E+3	200.935200000E+0	100.000001490E-3	42.626656144E-9	217.574288252E-12	2.345949942E+6	11.974159716E+3	16.087148823E-3	8.217558010E-3	118.135532476E-6	46.362284719E-3	377.396452779E+3	192.779794461E+3	2.771400414E+3	1.087635975E+6	75.000000000E+0	103.797706541E-12
8.744668521E+3	201.946400000E+0	100.000001490E-3	41.698680399E-9	225.833990410E-12	2.398157460E+6	12.988072135E+3	15.974905832E-3	13.245767270E-3	96.708462361E-6	46.430923359E-3	383.103390295E+3	317.654351251E+3	2.319221170E+3	1.113486636E+6	75.000000000E+0	49.843601468E-12
8.788665856E+3	202.959400000E+0	100.000001490E-3	40.974196490E-9	312.948514479E-12	2.440560403E+6	18.640261871E+3	16.282268787E-3	2.095388550E-3	92.860112024E-6	44.120219246E-3	397.378598777E+3	51.139222474E+3	2.266307090E+3	1.076780584E+6	75.000000000E+0	105.758846125E-12
8.832658466E+3	203.960200000E+0	100.000001490E-3	40.277585879E-9	275.348148317E-12	2.482770487E+6	16.972870673E+3	16.112043709E-3	15.746478832E-3	96.625390562E-6	36.459607477E-3	400.025060020E+3	390.948923277E+3	2.398986644E+3	905.208360452E+3	75.000000000E+0	161.925514663E-12
8.876597941E+3	204.955600000E+0	100.000001490E-3	39.142449585E-9	263.420261266E-12	2.554771164E+6	17.193060083E+3	15.918880338E-3	13.378393823E-3	104.976749010E-6	36.275924530E-3	406.690958459E+3	341.787342522E+3	2.681915673E+3	926.766845583E+3	75.000000000E+0	121.447268908E-12
8.920695961E+3	205.947200000E+0	100.000001490E-3	38.925752794E-9	254.494444486E-12	2.568993386E+6	16.795938366E+3	16.197899249E-3	7.052168783E-3	109.678831136E-6	41.432981881E-3	416.122954255E+3	181.169746947E+3	2.817641876E+3	1.064410548E+6	75.000000000E+0	131.353136701E-12
8.964486296E+3	206.965000000E+0	100.000001490E-3	38.078959023E-9	280.737145027E-12	2.626122249E+6	19.361087631E+3	16.025087761E-3	4.047496980E-3	102.249155269E-6	44.138489587E-3	420.838388755E+3	106.292217116E+3	2.685187775E+3	1.159130678E+6	75.000000000E+0	91.377842792E-12
9.008458824E+3	207.953700000E+0	100.000001490E-3	37.511402447E-9	258.169325214E-12	2.665856112E+6	18.347548444E+3	16.037866551E-3	10.509724483E-3	75.825300539E-6	38.881675682E-3	427.546439343E+3	280.174128341E+3	2.021393379E+3	1.036529512E+6	75.000000000E+0	164.841987282E-12
9.052529370E+3	208.966600000E+0	100.000001490E-3	37.145214529E-9	206.105982713E-12	2.692136868E+6	14.937738865E+3	16.312340214E-3	-4.049784597E-3	56.170511812E-6	47.638197353E-3	439.150518329E+3	-109.025742562E+3	1.512187035E+3	1.282485455E+6	75.000000000E+0	159.411386869E-12
9.096364447E+3	209.959200000E+0	100.000001490E-3	36.027478888E-9	248.430169529E-12	2.775659152E+6	19.139764838E+3	15.974030685E-3	26.541625653E-3	90.480007046E-6	45.277199028E-3	443.384638010E+3	736.705050500E+3	2.511416559E+3	1.256740700E+6	75.000000000E+0	124.967286519E-12
9.140303876E+3	210.971500000E+0	100.000001490E-3	35.624262492E-9	262.277509953E-12	2.807075698E+6	20.666612380E+3	16.129649838E-3	10.061112833E-3	139.150262005E-6	42.128935676E-3	452.771473964E+3	282.423049053E+3	3.906053130E+3	1.182591097E+6	75.000000000E+0	151.365947554E-12
9.184338417E+3	211.962000000E+0	100.000001490E-3	35.102203005E-9	267.428474365E-12	2.848824089E+6	21.703956292E+3	16.086514982E-3	-115.535486667E-6	98.464869627E-6	53.616565243E-3	458.276507017E+3	-3.291402726E+3	2.805090883E+3	1.527441603E+6	75.000000000E+0	132.911917583E-12
9.228198074E+3	212.946900000E+0	100.000001490E-3	34.729591948E-9	193.330549102E-12	2.879388898E+6	16.028804415E+3	16.279105220E-3	6.154656847E-3	88.710486347E-6	54.651111172E-3	468.738741439E+3	177.216503319E+3	2.554319857E+3	1.573618004E+6	75.000000000E+0	67.191439912E-12
9.272392389E+3	213.970900000E+0	100.000001490E-3	34.509372450E-9	179.474152066E-12	2.897763546E+6	15.070504574E+3	16.409887709E-3	5.768107690E-3	113.630836125E-6	42.598533914E-3	475.519736915E+3	167.146119459E+3	3.292752897E+3	1.234404769E+6	75.000000000E+0	115.061141170E-12
9.316333329E+3	214.961100000E+0	100.000001490E-3	34.110478510E-9	181.134338789E-12	2.931650503E+6	15.567725774E+3	16.518507873E-3	8.252755330E-3	96.058081716E-6	42.763048736E-3	484.264911963E+3	241.941939549E+3	2.816087194E+3	1.253663115E+6	75.000000000E+0	135.727817874E-12
9.360525791E+3	215.946900000E+0	100.000001490E-3	33.261982513E-9	228.001944879E-12	3.006435394E+6	20.608306093E+3	16.256335390E-3	5.119490640E-3	78.266975146E-6	45.516974975E-3	488.736213584E+3	153.914176271E+3	2.353046007E+3	1.368438425E+6	75.000000000E+0	114.759507452E-12
9.404558125E+3	216.970800000E+0	100.000001490E-3	32.923862842E-9	161.161115163E-12	3.037310718E+6	14.867525866E+3	16.480842908E-3	-1.404217493E-3	111.821827160E-6	47.990949586E-3	500.574400624E+3	-42.650447784E+3	3.396376291E+3	1.457634234E+6	75.000000000E+0	139.850894754E-12
9.448479079E+3	217.955000000E+0	100.000001490E-3	32.212185899E-9	208.460767988E-12	3.104415261E+6	20.090185480E+3	16.219623050E-3	4.234074547E-3	95.213936415E-6	48.758089410E-3	503.524445719E+3	131.443254443E+3	2.955835928E+3	1.513653546E+6	75.000000000E+0	92.936644491E-12
9.492668770E+3	218.959800000E+0	100.000001490E-3	31.052687924E-9	245.421099080E-12	3.220333188E+6	25.451507202E+3	15.821424635E-3	10.419512769E-3	82.014202746E-6	49.792413017E-3	509.502580713E+3	335.543022715E+3	2.641130550E+3	1.603481577E+6	75.000000000E+0	84.237519737E-12
9.536828708E+3	219.946900000E+0	100.000001490E-3	29.926485383E-9	204.354109421E-12	3.341521739E+6	22.817704465E+3	15.632306817E-3	3.926699167E-3	105.844566801E-6	55.485526326E-3	522.356922884E+3	131.211504361E+3	3.536819157E+3	1.854060897E+6	75.000000000E+0	139.247655073E-12
9.580955217E+3	220.961900000E+0	100.000001490E-3	30.078246542E-9	261.766304951E-12	3.324661940E+6	28.934016148E+3	16.148256116E-3	6.611091595E-3	79.475793928E-6	45.647946153E-3	536.874916998E+3	219.796442791E+3	2.642301433E+3	1.517639869E+6	75.000000000E+0	115.312634441E-12
9.625013321E+3	221.960600000E+0	100.000001490E-3	29.476565929E-9	162.815269433E-12	3.392525497E+6	18.738782334E+3	15.938216189E-3	17.880515144E-3	83.588275704E-6	46.375662787E-3	540.708039968E+3	606.601026293E+3	2.835753524E+3	1.573306161E+6	75.000000000E+0	149.153328577E-12
