[Main]
Experiment = "RvsT_75.00Vg"
Header length = 73    
Date = "20191106 10:09:44"
Comments = "SD: 2V- to 1Vb; Volt1: 2Va to 2I+; Volt2: 2Vb to 2I-; Gate: 1I+ to 1Vb"

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Static Gate Voltage]
Set initial gate voltage = TRUE
Initial gate voltage (V) = 7.500000E+1
Initial gate volt. ramp step (V) = 1.000000E-1
Initial voltage ramp delay (s) = 1.000000E-1
Delay after inital voltage set = 10.000000
Leak current threshold for initial set = 1.000000
Set final gate voltage = FALSE
Gate voltage source type = "Keithley 2400"
GPIB = "GPIB0::16::INSTR"
Gate leak limit (A) = 1.000000E-6
Auto-range = FALSE
Manual range (V) = 5.000000
Check Compliance = TRUE
Measuement speed = 1.000000
Number of measurements = 1

[Dynamic Temperature]
Initial temperature (K) = 4.000000E+0
Final temperature (K) = 3.000000E+2
Ramp rate (K/min) = 1.000000E+1
Step control = "Step Control"
Temperature interval (K) = 1.000000
Stability Temperature (K) = 0.200000
Stability time (s) = FALSE
Go to other temperature at finish = FALSE

[Measure Voltage Configuration1]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::7::INSTR"
Range (V) = 1.000000E+0
Speed = 1.000000

[Measure Voltage Configuration2]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::8::INSTR"
Range (V) = 1.000000E+0
Speed = 1.000000

[Dynamic Voltage]
Voltage source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial Voltage (V) = 100.000000E-3
Final Voltage (V) = 100.000000E-3
Voltage step (V) = 1.000000E-12
Number of measurement sequences = 1.000000E+0
Samples/sequence = 30.000000E+0
Pre-measuement delay (s) = 1.000000E+0
Current limit (A) = 100.000000E-6
Auto-range = 0
Manual range (V) = 10.000000E+0
Measurement Type = "Subtract bias"
Pattern = "Linear"
Check compliance = 0
Measurement Speed = 1.000000
Time (s)	Temperature (K)	Voltage 1 (V)	Current (A)	STD_Current (A)	Resistance 1 (Ohms)	STD_Resistance 1 (Ohms)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)	Gate Voltage (V)	Gate Leak Current (A)
9.908534218E+3	227.952100000E+0	100.000001490E-3	32.969056378E-9	195.618956762E-12	3.033147214E+6	17.996908581E+3	18.853264256E-3	17.972122786E-3	91.116650629E-6	1.038765109E-3	571.847250933E+3	545.120933382E+3	2.763702109E+3	31.507274481E+3	75.000000000E+0	56.431199991E-12
9.952518930E+3	228.933700000E+0	100.000001490E-3	32.511844757E-9	144.067955724E-12	3.075802134E+6	13.629633415E+3	18.829291724E-3	17.694408688E-3	62.538817917E-6	1.085790648E-3	579.151748076E+3	544.244991953E+3	1.923570267E+3	33.396771431E+3	75.000000000E+0	80.567413852E-12
9.996625837E+3	229.964500000E+0	100.000001490E-3	31.611934743E-9	169.902514351E-12	3.163362265E+6	17.001907887E+3	18.800163546E-3	17.252891149E-3	72.755273480E-6	1.190580294E-3	594.717270521E+3	545.771440109E+3	2.301512833E+3	37.662367183E+3	75.000000000E+0	72.019182284E-12
10.040431352E+3	230.964200000E+0	100.000001490E-3	30.630511231E-9	164.928752940E-12	3.264718657E+6	17.578746001E+3	18.481613955E-3	17.931751262E-3	58.947639067E-6	1.145926705E-3	603.372689938E+3	585.421220254E+3	1.924474542E+3	37.411282361E+3	75.000000000E+0	46.525283626E-12
10.084163142E+3	231.954100000E+0	100.000001490E-3	30.188190723E-9	204.396419266E-12	3.312553654E+6	22.428442690E+3	18.563123306E-3	18.087559335E-3	77.816801455E-6	1.163222236E-3	614.913410215E+3	599.160098767E+3	2.577723262E+3	38.532360115E+3	75.000000000E+0	84.942164413E-12
10.128183197E+3	232.955300000E+0	100.000001490E-3	29.394701665E-9	176.504299692E-12	3.401973683E+6	20.427592338E+3	18.297198961E-3	17.657031648E-3	53.725196395E-6	1.245231769E-3	622.465884141E+3	600.687560943E+3	1.827717015E+3	42.362456456E+3	75.000000000E+0	83.685114394E-12
10.172396417E+3	233.952300000E+0	100.000001490E-3	28.502695030E-9	190.880068917E-12	3.508440215E+6	23.495718892E+3	18.153772832E-3	17.050150439E-3	74.458351573E-6	1.335390256E-3	636.914257145E+3	598.194325883E+3	2.612326711E+3	46.851368085E+3	75.000000000E+0	46.123001252E-12
10.216757871E+3	234.956700000E+0	100.000001490E-3	27.930412391E-9	233.767242086E-12	3.580326709E+6	29.966012994E+3	18.309115210E-3	16.909791879E-3	97.640087652E-6	1.502659048E-3	655.526132364E+3	605.425786147E+3	3.495834085E+3	53.800102456E+3	75.000000000E+0	98.317617936E-12
10.260792447E+3	235.943500000E+0	100.000001490E-3	27.294611934E-9	232.435654643E-12	3.663726809E+6	31.199591384E+3	18.095124788E-3	16.926725725E-3	82.419765210E-6	1.648461015E-3	662.955928134E+3	620.148979056E+3	3.019634989E+3	60.395107251E+3	75.000000000E+0	88.663160147E-12
10.304662135E+3	236.956800000E+0	100.000001490E-3	26.509027005E-9	191.120724397E-12	3.772299959E+6	27.196950711E+3	18.307584034E-3	17.501991563E-3	84.985438142E-6	1.787772995E-3	690.616974762E+3	660.227610748E+3	3.205905601E+3	67.440158945E+3	75.000000000E+0	84.187996852E-12
10.348666574E+3	237.961400000E+0	100.000001490E-3	25.833663287E-9	151.924161830E-12	3.870918359E+6	22.764329650E+3	18.109333645E-3	16.943081693E-3	98.351449708E-6	1.775907045E-3	700.997510235E+3	655.852849989E+3	3.807104266E+3	68.743910813E+3	75.000000000E+0	99.071945092E-12
10.391895738E+3	238.926000000E+0	100.000001490E-3	25.396891742E-9	144.377230397E-12	3.937489773E+6	22.383993831E+3	17.971705179E-3	16.605860449E-3	99.974184468E-6	1.951061666E-3	707.634042827E+3	653.854047078E+3	3.936473230E+3	76.822852396E+3	75.000000000E+0	78.405150428E-12
10.435855971E+3	239.941100000E+0	100.000001490E-3	24.441065118E-9	196.083240299E-12	4.091474779E+6	32.824659167E+3	17.795621744E-3	16.085924944E-3	90.941978365E-6	2.152447269E-3	728.103364491E+3	658.151552146E+3	3.720868052E+3	88.066835816E+3	75.000000000E+0	63.068682221E-12
10.479644154E+3	240.957200000E+0	100.000001490E-3	23.852413160E-9	156.890046730E-12	4.192447985E+6	27.575967088E+3	17.639466877E-3	17.247291823E-3	99.120050720E-6	2.071177722E-3	739.525462616E+3	723.083727729E+3	4.155556507E+3	86.833047391E+3	75.000000000E+0	90.272157804E-12
10.523324952E+3	241.936200000E+0	100.000001490E-3	23.224487724E-9	161.259442831E-12	4.305800097E+6	29.897362336E+3	17.452651815E-3	16.132838561E-3	114.744906700E-6	2.215717406E-3	751.476287561E+3	694.647768038E+3	4.940686230E+3	95.404360807E+3	75.000000000E+0	18.668049745E-12
10.567411360E+3	242.941700000E+0	100.000001490E-3	22.743100301E-9	142.519147644E-12	4.396937980E+6	27.553317042E+3	17.380334944E-3	17.474043054E-3	98.126006091E-6	2.429906579E-3	764.202536764E+3	768.322824183E+3	4.314539565E+3	106.841483664E+3	75.000000000E+0	93.993271499E-12
10.611409481E+3	243.962100000E+0	100.000001490E-3	22.121563159E-9	184.306061317E-12	4.520476278E+6	37.662400801E+3	17.174034037E-3	15.720762147E-3	106.054535194E-6	2.497865975E-3	776.348122997E+3	710.653312943E+3	4.794170034E+3	112.915437189E+3	75.000000000E+0	80.617658382E-12
10.655469498E+3	244.953100000E+0	100.000001490E-3	21.341999200E-9	194.537236239E-12	4.685596722E+6	42.710292877E+3	17.179755599E-3	16.618597304E-3	96.004306094E-6	2.745215749E-3	804.974053166E+3	778.680438914E+3	4.498374552E+3	128.629737216E+3	75.000000000E+0	44.564227308E-12
10.699275309E+3	245.937900000E+0	100.000001490E-3	20.737155160E-9	166.956390806E-12	4.822262298E+6	38.824395272E+3	16.930672499E-3	16.952563944E-3	105.053359658E-6	2.960110333E-3	816.441424509E+3	817.497087387E+3	5.065948480E+3	142.744282455E+3	75.000000000E+0	88.210473648E-12
10.743436986E+3	246.940800000E+0	100.000001490E-3	20.145522303E-9	157.865658062E-12	4.963882295E+6	38.898298754E+3	16.558850058E-3	15.451291130E-3	115.040727360E-6	3.018132003E-3	821.961814105E+3	766.983893395E+3	5.710486213E+3	149.816517913E+3	75.000000000E+0	69.153099913E-12
10.787702840E+3	247.964700000E+0	100.000001490E-3	19.663508647E-9	176.260101560E-12	5.085562464E+6	45.586053462E+3	16.644812337E-3	15.734286081E-3	129.038268300E-6	3.192769295E-3	846.482315815E+3	800.176935035E+3	6.562321639E+3	162.370274427E+3	75.000000000E+0	113.704462512E-12
10.831907327E+3	248.931300000E+0	100.000001490E-3	19.184763240E-9	177.948439776E-12	5.212469929E+6	48.348310570E+3	16.464766378E-3	16.029480419E-3	151.528037118E-6	3.222654944E-3	858.220983622E+3	835.531834233E+3	7.898353252E+3	167.979917384E+3	75.000000000E+0	39.334750734E-12
10.875758273E+3	249.944500000E+0	100.000001490E-3	18.546914970E-9	195.310986512E-12	5.391732353E+6	56.778421996E+3	16.039998234E-3	15.061112078E-3	124.742850342E-6	3.444345104E-3	864.833761302E+3	812.054840540E+3	6.725800520E+3	185.709866556E+3	75.000000000E+0	46.625897587E-12
10.919901015E+3	250.959500000E+0	100.000001490E-3	18.040226843E-9	209.824721982E-12	5.543167631E+6	64.472227385E+3	16.005490723E-3	15.365587494E-3	117.438966988E-6	3.496137299E-3	887.211167745E+3	851.740259579E+3	6.509838707E+3	193.796748222E+3	75.000000000E+0	97.513067066E-12
10.964047050E+3	251.944600000E+0	100.000001490E-3	17.509977812E-9	153.232455085E-12	5.711029595E+6	49.978080798E+3	15.857620756E-3	15.259475787E-3	114.997132899E-6	3.627617102E-3	905.633400881E+3	871.473165198E+3	6.567520195E+3	207.174283208E+3	75.000000000E+0	92.233241877E-12
11.008417053E+3	252.969700000E+0	100.000001490E-3	17.072211046E-9	190.207841412E-12	5.857472194E+6	65.260272327E+3	15.629172403E-3	14.523679798E-3	118.088006684E-6	4.123264469E-3	915.474413965E+3	850.720493023E+3	6.916972053E+3	241.519066136E+3	75.000000000E+0	98.418148631E-12
11.052295759E+3	253.947100000E+0	100.000001490E-3	16.648375916E-9	180.439806186E-12	6.006591994E+6	65.101142640E+3	15.584578437E-3	13.449748514E-3	139.452967900E-6	4.203432206E-3	936.102026728E+3	807.871505437E+3	8.376370680E+3	252.483018616E+3	75.000000000E+0	62.968158465E-12
11.096399672E+3	254.961800000E+0	100.000001490E-3	16.078552709E-9	172.940314432E-12	6.219465353E+6	66.896337820E+3	15.280162687E-3	14.208715026E-3	132.079162845E-6	4.288631833E-3	950.344409977E+3	883.706094911E+3	8.214617649E+3	266.729966977E+3	75.000000000E+0	42.200881678E-12
11.140285382E+3	255.938500000E+0	100.000001490E-3	15.725700981E-9	194.484585551E-12	6.359017103E+6	78.643922279E+3	15.220979486E-3	14.385251899E-3	164.121224838E-6	4.597279498E-3	967.904674316E+3	914.760614872E+3	10.436496601E+3	292.341785189E+3	75.000000000E+0	88.210563853E-12
11.184106141E+3	256.967000000E+0	100.000001490E-3	15.124134528E-9	177.505062911E-12	6.611948691E+6	77.601423479E+3	15.001026056E-3	13.673835666E-3	136.605703184E-6	4.575271706E-3	991.860131112E+3	904.106984792E+3	9.032298868E+3	302.514613146E+3	75.000000000E+0	57.436937151E-12
11.227960664E+3	257.936700000E+0	100.000001490E-3	14.746784192E-9	176.012898892E-12	6.781139548E+6	80.937512480E+3	14.839517424E-3	14.244535670E-3	141.843061776E-6	4.798957112E-3	1.006288370E+6	965.941827354E+3	9.618575815E+3	325.423973785E+3	75.000000000E+0	55.727297776E-12
11.272351212E+3	258.964800000E+0	100.000001490E-3	14.417549277E-9	167.162031271E-12	6.935991656E+6	80.418275806E+3	14.820370670E-3	14.249255846E-3	157.342570515E-6	4.970767444E-3	1.027939658E+6	988.327181888E+3	10.913267400E+3	344.772010059E+3	75.000000000E+0	34.457187104E-12
11.317775336E+3	259.996000000E+0	100.000001490E-3	14.154166962E-9	184.972839979E-12	7.065057361E+6	92.329257399E+3	14.622855414E-3	14.567603647E-3	189.221367984E-6	5.014957380E-3	1.033113107E+6	1.029209538E+6	13.368597989E+3	354.309610295E+3	75.000000000E+0	44.966474988E-12
11.361630944E+3	260.926000000E+0	100.000001490E-3	13.699281690E-9	171.352393650E-12	7.299652913E+6	91.305006178E+3	14.561566731E-3	14.037682245E-3	163.333311351E-6	5.317663978E-3	1.062943814E+6	1.024702066E+6	11.922764641E+3	388.171007691E+3	75.000000000E+0	54.671253635E-12
11.405730878E+3	261.940800000E+0	100.000001490E-3	13.411921375E-9	204.936774831E-12	7.456053364E+6	113.929949830E+3	14.360591740E-3	13.813037717E-3	158.898173987E-6	5.726796902E-3	1.070733368E+6	1.029907448E+6	11.847532471E+3	426.993026738E+3	75.000000000E+0	76.896662649E-12
11.449777684E+3	262.951500000E+0	100.000001490E-3	13.063607415E-9	170.226734965E-12	7.654853542E+6	99.747388579E+3	14.435036056E-3	12.850020813E-3	157.580936030E-6	5.940675997E-3	1.104980852E+6	983.650258676E+3	12.062589683E+3	454.750040182E+3	75.000000000E+0	70.812439246E-12
11.493643840E+3	263.921700000E+0	100.000001490E-3	12.752857360E-9	180.022280496E-12	7.841380066E+6	110.690732430E+3	14.094263257E-3	13.587238342E-3	169.687398992E-6	6.191639719E-3	1.105184733E+6	1.065426983E+6	13.305833681E+3	485.509995435E+3	75.000000000E+0	79.511473794E-12
11.537680463E+3	264.941200000E+0	100.000001490E-3	12.512162331E-9	146.315693458E-12	7.992223794E+6	93.460085930E+3	14.132784188E-3	14.688276655E-3	196.319770174E-6	6.492682414E-3	1.129523724E+6	1.173919924E+6	15.690315149E+3	518.909701020E+3	75.000000000E+0	42.904825526E-12
11.581620166E+3	265.956100000E+0	100.000001490E-3	12.408012775E-9	174.666626150E-12	8.059308393E+6	113.450254412E+3	14.325634651E-3	12.926425670E-3	161.056533267E-6	6.763982056E-3	1.154547059E+6	1.041780493E+6	12.980042509E+3	545.130165406E+3	75.000000000E+0	61.912128202E-12
11.625633899E+3	266.927400000E+0	100.000001490E-3	12.029555213E-9	160.281986564E-12	8.312859430E+6	110.760672349E+3	13.989529421E-3	13.095519993E-3	186.470524781E-6	6.902163168E-3	1.162929898E+6	1.088612152E+6	15.501032372E+3	573.767113222E+3	75.000000000E+0	65.633116997E-12
11.669992501E+3	267.950300000E+0	100.000001490E-3	11.786804006E-9	173.328097002E-12	8.484064165E+6	124.760426648E+3	13.882661126E-3	14.130811873E-3	202.551953180E-6	6.991696939E-3	1.177813860E+6	1.198867128E+6	17.184637420E+3	593.180045720E+3	75.000000000E+0	46.123029007E-12
11.713813992E+3	268.933800000E+0	100.000001490E-3	11.457650929E-9	168.847542725E-12	8.727792644E+6	128.618540614E+3	13.833250756E-3	14.075074528E-3	206.977247978E-6	7.678062701E-3	1.207337424E+6	1.228443301E+6	18.064544754E+3	670.125381636E+3	75.000000000E+0	77.852169156E-12
11.757816359E+3	269.931800000E+0	100.000001490E-3	11.161451577E-9	163.632408454E-12	8.959408263E+6	131.349362783E+3	13.615466162E-3	13.225016687E-3	187.679099666E-6	7.497239230E-3	1.219865182E+6	1.184883220E+6	16.814936513E+3	671.708261027E+3	75.000000000E+0	81.422375786E-12
11.801607536E+3	270.930800000E+0	100.000001490E-3	11.043682711E-9	170.926422282E-12	9.054950609E+6	140.146213191E+3	13.555805686E-3	13.767260646E-3	150.985613425E-6	7.719130676E-3	1.227471491E+6	1.246618633E+6	13.671672519E+3	698.963459731E+3	75.000000000E+0	60.604819774E-12
11.845694763E+3	271.941400000E+0	100.000001490E-3	10.764194018E-9	145.656940065E-12	9.290059369E+6	125.709516050E+3	13.300159814E-3	13.567112239E-3	177.287178653E-6	8.341886245E-3	1.235592725E+6	1.260392763E+6	16.470083905E+3	774.966173075E+3	75.000000000E+0	64.325759996E-12
11.889531517E+3	272.946800000E+0	100.000001490E-3	10.776559039E-9	195.374602234E-12	9.279399958E+6	168.231721196E+3	13.483915331E-3	12.335237592E-3	204.205907755E-6	8.540679794E-3	1.251226415E+6	1.144636015E+6	18.949082635E+3	792.523825353E+3	75.000000000E+0	102.390651513E-12
11.933540022E+3	273.939700000E+0	100.000001490E-3	10.626344459E-9	168.709119224E-12	9.410574058E+6	149.406944865E+3	13.577448096E-3	15.148479002E-3	219.060154800E-6	8.569181032E-3	1.277715789E+6	1.425558814E+6	20.614817791E+3	806.409115111E+3	75.000000000E+0	58.643777334E-12
11.977402283E+3	274.931800000E+0	100.000001490E-3	10.528562474E-9	145.187825522E-12	9.497972942E+6	130.976098753E+3	13.575898652E-3	12.515593519E-3	198.435332283E-6	9.145257605E-3	1.289435161E+6	1.188727668E+6	18.847333886E+3	868.614079800E+3	75.000000000E+0	38.530241497E-12
12.021346221E+3	275.942900000E+0	100.000001490E-3	10.313156395E-9	270.633430245E-12	9.696352664E+6	254.447531075E+3	13.473648432E-3	13.885747968E-3	160.129913483E-6	9.212152660E-3	1.306452449E+6	1.346411073E+6	15.526760901E+3	893.242796592E+3	75.000000000E+0	100.127919844E-12
12.067025874E+3	276.975600000E+0	100.000001490E-3	10.358829972E-9	180.205878200E-12	9.653600046E+6	167.937448410E+3	13.660107482E-3	12.983507592E-3	192.527704710E-6	9.541106209E-3	1.318692122E+6	1.253375876E+6	18.585854313E+3	921.060219611E+3	75.000000000E+0	75.488754137E-12
12.111811172E+3	277.937400000E+0	100.000001490E-3	10.196597940E-9	187.554655781E-12	9.807192760E+6	180.391996726E+3	13.675679869E-3	13.647235899E-3	196.179926627E-6	9.511685593E-3	1.341200266E+6	1.338410711E+6	19.239743273E+3	932.829326908E+3	75.000000000E+0	41.999737022E-12
12.156717982E+3	278.932700000E+0	100.000001490E-3	10.009610713E-9	290.978159461E-12	9.990398663E+6	290.419667514E+3	12.590527888E-3	14.759772966E-3	232.603782769E-6	9.669952967E-3	1.257843911E+6	1.474560139E+6	23.238044858E+3	966.066837546E+3	75.000000000E+0	76.041943575E-12
12.205128952E+3	279.940000000E+0	100.000001490E-3	9.803347768E-9	290.023512181E-12	10.200597169E+6	301.775790020E+3	12.493022951E-3	13.219780852E-3	202.836079873E-6	9.869033800E-3	1.274362927E+6	1.348496571E+6	20.690491114E+3	1.006700367E+6	75.000000000E+0	36.719946528E-12
12.255804946E+3	280.969100000E+0	100.000001490E-3	9.771389802E-9	203.533187232E-12	10.233958885E+6	213.168271052E+3	13.472442513E-3	14.325092444E-3	204.037251897E-6	10.352605430E-3	1.378764207E+6	1.466024049E+6	20.881088159E+3	1.059481367E+6	75.000000000E+0	-10.245141541E-12
12.307475863E+3	281.972000000E+0	100.000001490E-3	9.479813909E-9	210.940901046E-12	10.548730434E+6	234.725989754E+3	12.615711339E-3	14.314684959E-3	249.976167201E-6	10.325217976E-3	1.330797362E+6	1.510017506E+6	26.369311633E+3	1.089179395E+6	75.000000000E+0	41.044355414E-12
12.358178201E+3	282.958600000E+0	100.000001490E-3	9.331116909E-9	305.737842651E-12	10.716830843E+6	351.141323615E+3	12.815835385E-3	14.581133965E-3	245.539892309E-6	10.902912114E-3	1.373451379E+6	1.562635439E+6	26.314094520E+3	1.168446631E+6	75.000000000E+0	24.299905838E-12
12.406443001E+3	283.922300000E+0	100.000001490E-3	8.997883071E-9	394.212990927E-12	11.113725384E+6	486.911742368E+3	12.584793840E-3	14.593090381E-3	235.084008552E-6	11.273947230E-3	1.398639407E+6	1.621835966E+6	26.126590742E+3	1.252955516E+6	75.000000000E+0	42.301530334E-12
12.453298935E+3	284.940400000E+0	100.000001490E-3	8.989881210E-9	313.852390152E-12	11.123617672E+6	388.344841491E+3	13.385348603E-3	15.256560096E-3	224.002327399E-6	11.126567180E-3	1.488934980E+6	1.697081390E+6	24.917162104E+3	1.237676775E+6	75.000000000E+0	44.966461110E-12
12.500511555E+3	285.951400000E+0	100.000001490E-3	8.781974174E-9	315.892441213E-12	11.386961464E+6	409.595266805E+3	12.546661236E-3	14.384604412E-3	265.587313215E-6	11.600712171E-3	1.428683459E+6	1.637969337E+6	30.242324557E+3	1.320968605E+6	75.000000000E+0	55.626760143E-12
12.547576188E+3	286.960900000E+0	100.000001490E-3	8.584301573E-9	294.904922169E-12	11.649171530E+6	400.195402527E+3	12.406710743E-3	13.035758979E-3	231.082285684E-6	11.757944192E-3	1.445278994E+6	1.518557901E+6	26.919171434E+3	1.369703067E+6	75.000000000E+0	63.118989202E-12
12.593879623E+3	287.957300000E+0	100.000001490E-3	8.601758732E-9	301.994712405E-12	11.625529686E+6	408.154727823E+3	12.557605097E-3	13.341322077E-3	248.527883142E-6	12.477231829E-3	1.459888087E+6	1.550999335E+6	28.892682402E+3	1.450544269E+6	75.000000000E+0	96.507468683E-12
12.640319408E+3	288.969400000E+0	100.000001490E-3	8.385210940E-9	336.978056415E-12	11.925758602E+6	479.262714291E+3	12.592282112E-3	14.744419465E-3	259.193430946E-6	12.481331342E-3	1.501725145E+6	1.758383846E+6	30.910782425E+3	1.488493424E+6	75.000000000E+0	39.033075383E-12
12.686806690E+3	289.957900000E+0	100.000001490E-3	8.327114265E-9	317.806872077E-12	12.008962326E+6	458.325733521E+3	12.393678517E-3	12.964704174E-3	239.729301256E-6	13.094374322E-3	1.488352162E+6	1.556926417E+6	28.789001043E+3	1.572498456E+6	75.000000000E+0	102.793176748E-12
12.733225276E+3	290.974100000E+0	100.000001490E-3	8.237862610E-9	345.025289131E-12	12.139071288E+6	508.419086254E+3	12.370784481E-3	14.651721195E-3	251.945881052E-6	14.045214122E-3	1.501698325E+6	1.778582854E+6	30.583889653E+3	1.704958530E+6	75.000000000E+0	53.112576837E-12
12.779781137E+3	291.939800000E+0	100.000001490E-3	8.113843336E-9	280.417653996E-12	12.324615765E+6	425.943624493E+3	12.477653802E-3	13.999427437E-3	260.947561771E-6	14.037086538E-3	1.537822865E+6	1.725375615E+6	32.160783856E+3	1.730016955E+6	75.000000000E+0	85.545633077E-12
12.825907123E+3	292.953900000E+0	100.000001490E-3	8.032630841E-9	340.030208273E-12	12.449221615E+6	526.989413846E+3	12.449910879E-3	14.393151962E-3	259.836672295E-6	14.161177681E-3	1.549916973E+6	1.791835358E+6	32.347642689E+3	1.762956366E+6	75.000000000E+0	115.665629852E-12
12.871770006E+3	293.936400000E+0	100.000001490E-3	7.892270507E-9	307.469301093E-12	12.670625190E+6	493.625790960E+3	12.322627060E-3	15.001139560E-3	258.278015033E-6	15.015068059E-3	1.561353865E+6	1.900738140E+6	32.725438745E+3	1.902502967E+6	75.000000000E+0	69.152988891E-12
12.916819091E+3	294.920200000E+0	100.000001490E-3	7.783237768E-9	294.062272204E-12	12.848123683E+6	485.421177721E+3	12.649781986E-3	15.072753478E-3	251.762374043E-6	15.124636439E-3	1.625259611E+6	1.936565980E+6	32.346740721E+3	1.943231967E+6	75.000000000E+0	46.475066851E-12
12.961884839E+3	295.913100000E+0	100.000001490E-3	7.685333222E-9	358.589077456E-12	13.011797745E+6	607.115971989E+3	12.268563877E-3	13.023345596E-3	232.750363170E-6	15.203774213E-3	1.596360694E+6	1.694571363E+6	30.285006055E+3	1.978284321E+6	75.000000000E+0	62.616176133E-12
13.008208735E+3	296.964000000E+0	100.000001490E-3	7.604024584E-9	293.735016017E-12	13.150930851E+6	508.005838402E+3	12.372134375E-3	13.478659088E-3	252.142229427E-6	15.710313929E-3	1.627050812E+6	1.772569110E+6	33.159049743E+3	2.066052490E+6	75.000000000E+0	100.127919844E-12
13.054684860E+3	297.963500000E+0	100.000001490E-3	7.538651100E-9	255.766594742E-12	13.264972760E+6	450.045620525E+3	12.413042733E-3	15.258981721E-3	297.594281302E-6	16.228123216E-3	1.646586713E+6	2.024099739E+6	39.475799762E+3	2.152656092E+6	75.000000000E+0	40.742680063E-12
13.100591838E+3	298.969700000E+0	100.000001490E-3	7.594613425E-9	356.812321745E-12	13.167227336E+6	618.626478258E+3	12.470796559E-3	15.057874359E-3	308.290880945E-6	16.230724713E-3	1.642058109E+6	1.982704519E+6	40.593360545E+3	2.137136389E+6	75.000000000E+0	68.398849085E-12
13.146210979E+3	299.954400000E+0	100.000001490E-3	7.565564136E-9	280.652582689E-12	13.217785177E+6	490.327684877E+3	12.683333098E-3	14.469420679E-3	274.254939738E-6	16.819923724E-3	1.676455697E+6	1.912536913E+6	36.250428232E+3	2.223221352E+6	75.000000000E+0	11.879788819E-12
