[Main]
Experiment = "IvsV_400.0K"
Header length = 55    
Date = "20201124 23:43:36"
Comments = ""

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Static Temperature]
Set initial temperature = TRUE
Initial temperature (K) = 4.000000E+2
Delay after setting initial temperature (s) = 1.000000E+1
Initial temperature stabilization (K) = 2.000000E-1
Initial temperature ramp rate (K/min) = 1.000000E+1
Wait for initial temperature to stabilize = TRUE
Set final temperature = FALSE

[Measure Voltage Configuration1]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::7::INSTR"
Range (V) = 1.000000E+1
Speed = 1.000000

[Measure Voltage Configuration2]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::8::INSTR"
Range (V) = 1.000000E+1
Speed = 1.000000

[Dynamic Voltage]
Voltage source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial Voltage (V) = -10.000000E+0
Final Voltage (V) = 10.000000E+0
Voltage step (V) = 10.000000E-3
Number of measurement sequences = 1.000000E+0
Samples/sequence = 30.000000E+0
Pre-measuement delay (s) = 1.000000E+0
Current limit (A) = 100.000000E-6
Auto-range = 1
Manual range (V) = 10.000000E+0
Measurement Type = "Static"
Pattern = "Linear"
Check compliance = 0
Measurement Speed = 1.000000
Time (s)	Voltage 1 (V)	Current (A)	STD_Current (A)	Resistance 1 (Ohms)	STD_Resistance 1 (Ohms)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)	Temperature (K)
9.000548634E+3	4.150000095E+0	1.713233100E-6	130.678956436E-12	2.422320754E+6	184.765487164E+0	276.101780867E-3	-260.830259233E-3	289.229059303E-6	218.115504137E-6	161.158327414E+3	-152.244466461E+3	168.820611336E+0	127.312216964E+0	399.996100000E+0
9.006878571E+3	4.159999847E+0	1.717338967E-6	164.549643140E-12	2.422352214E+6	232.101640995E+0	276.802798667E-3	-261.457135900E-3	241.576054949E-6	196.672584949E-6	161.181225163E+3	-152.245503640E+3	140.668825222E+0	114.521704082E+0	399.996100000E+0
9.013215816E+3	4.170000076E+0	1.721791500E-6	128.296195552E-12	2.421896075E+6	180.463228260E+0	277.380311900E-3	-262.008178567E-3	279.513776836E-6	186.219372439E-6	161.099826489E+3	-152.171838789E+3	162.338922475E+0	108.154426619E+0	399.996100000E+0
9.019556082E+3	4.179999828E+0	1.726442033E-6	188.286737192E-12	2.421164306E+6	264.053538244E+0	278.137258667E-3	-262.619259667E-3	263.279408633E-6	242.811714847E-6	161.104313552E+3	-152.115886080E+3	152.498261482E+0	140.642842423E+0	399.996100000E+0
9.025909750E+3	4.190000057E+0	1.731468133E-6	149.605166178E-12	2.419911736E+6	209.089206151E+0	278.811671633E-3	-263.233770767E-3	293.368656820E-6	195.484901875E-6	161.026164020E+3	-152.029232129E+3	169.433471614E+0	112.901241502E+0	400.013900000E+0
9.032424408E+3	4.199999809E+0	1.736280433E-6	166.142166653E-12	2.418963970E+6	231.467168115E+0	279.438765467E-3	-263.861812233E-3	288.981730340E-6	224.075050507E-6	160.941032394E+3	-151.969582314E+3	166.437244118E+0	129.054642444E+0	400.013900000E+0
9.038764322E+3	4.210000038E+0	1.740801000E-6	161.275091606E-12	2.418426941E+6	224.053195355E+0	280.116781400E-3	-264.504101667E-3	287.120375039E-6	179.674541422E-6	160.912580703E+3	-151.943904942E+3	164.935782458E+0	103.213716802E+0	400.013900000E+0
9.045098300E+3	4.219999790E+0	1.745240267E-6	121.357816148E-12	2.418005057E+6	168.139492732E+0	280.813263333E-3	-265.132826033E-3	263.468093297E-6	200.022611577E-6	160.902351783E+3	-151.917664918E+3	150.963794688E+0	114.610357896E+0	400.013900000E+0
9.051441527E+3	4.230000019E+0	1.749241833E-6	148.540737088E-12	2.418190520E+6	205.345993596E+0	281.502950233E-3	-265.733684033E-3	277.735145790E-6	225.398402473E-6	160.928549083E+3	-151.913634221E+3	158.774584793E+0	128.854911984E+0	400.013900000E+0
9.057790493E+3	4.239999771E+0	1.752947367E-6	138.073064949E-12	2.418783274E+6	190.518452791E+0	282.133444367E-3	-266.311758800E-3	302.219125213E-6	230.458886324E-6	160.948040843E+3	-151.922278937E+3	172.406274689E+0	131.469370220E+0	400.013900000E+0
9.064131363E+3	4.250000000E+0	1.756753033E-6	147.687807573E-12	2.419235897E+6	203.381829328E+0	282.706925300E-3	-266.898220867E-3	223.805102442E-6	189.841324196E-6	160.925821636E+3	-151.927001578E+3	127.397020637E+0	108.063752044E+0	400.013900000E+0
9.070471148E+3	4.260000229E+0	1.760701733E-6	108.648732742E-12	2.419489996E+6	149.300995687E+0	283.328083567E-3	-267.553625700E-3	324.336977637E-6	191.014057086E-6	160.917705823E+3	-151.958517808E+3	184.208927325E+0	108.487458988E+0	400.013900000E+0
9.076812341E+3	4.269999981E+0	1.764366400E-6	163.947131933E-12	2.420132225E+6	224.881712295E+0	284.050551133E-3	-268.213450700E-3	271.087875504E-6	210.516755984E-6	160.992949726E+3	-152.016866055E+3	153.646020183E+0	119.315781566E+0	400.013900000E+0
9.083151565E+3	4.280000210E+0	1.768169267E-6	115.208337023E-12	2.420582854E+6	157.717550287E+0	284.696831600E-3	-268.790659533E-3	295.665017551E-6	209.573979062E-6	161.012204525E+3	-152.016362121E+3	167.215335729E+0	118.525970908E+0	400.013900000E+0
9.089645030E+3	4.289999962E+0	1.772155267E-6	172.610171382E-12	2.420781092E+6	235.787149720E+0	285.373607167E-3	-269.429706300E-3	268.497294160E-6	204.576831478E-6	161.031943721E+3	-152.035045330E+3	151.508899480E+0	115.439564087E+0	399.994800000E+0
9.096215905E+3	4.300000191E+0	1.776110133E-6	136.691884413E-12	2.421021146E+6	186.325125038E+0	286.018272700E-3	-270.031472400E-3	261.823001660E-6	191.376337912E-6	161.036338531E+3	-152.035319957E+3	147.413719873E+0	107.750265212E+0	399.994800000E+0
9.102559581E+3	4.309999943E+0	1.780204100E-6	161.372208435E-12	2.421070675E+6	219.465577947E+0	286.638739767E-3	-270.699108033E-3	283.664286374E-6	257.652341423E-6	161.014537472E+3	-152.060714855E+3	159.343687825E+0	144.731911034E+0	399.994800000E+0
9.108894273E+3	4.320000172E+0	1.784273033E-6	134.745349439E-12	2.421154213E+6	182.841563130E+0	287.295347667E-3	-271.192564500E-3	307.895815889E-6	199.101184895E-6	161.015350397E+3	-151.990507862E+3	172.560931056E+0	111.586725336E+0	399.994800000E+0
9.115234583E+3	4.329999924E+0	1.788522433E-6	156.504860194E-12	2.420992794E+6	211.849251514E+0	288.038929333E-3	-271.894981000E-3	265.324070087E-6	240.681731217E-6	161.048541503E+3	-152.022125042E+3	148.348192419E+0	134.570149488E+0	399.994800000E+0
9.121574579E+3	4.340000153E+0	1.792812667E-6	159.872650468E-12	2.420777270E+6	215.870896900E+0	288.556997333E-3	-272.498833433E-3	287.463108325E-6	208.731175693E-6	160.952118812E+3	-151.995151808E+3	160.341966380E+0	116.426651581E+0	399.994800000E+0
9.127916881E+3	4.349999905E+0	1.796859667E-6	124.223195494E-12	2.420890170E+6	167.364607536E+0	289.283781933E-3	-273.064002467E-3	263.162434822E-6	216.565616424E-6	160.994087240E+3	-151.967350335E+3	146.456865666E+0	120.524501964E+0	399.994800000E+0
9.134257397E+3	4.360000134E+0	1.800949133E-6	143.243880132E-12	2.420945741E+6	192.557166144E+0	289.928165967E-3	-273.689460267E-3	285.893703848E-6	195.295888385E-6	160.986315827E+3	-151.969567158E+3	158.746129225E+0	108.440535477E+0	399.994800000E+0
9.140599550E+3	4.369999886E+0	1.804730000E-6	149.246844823E-12	2.421414774E+6	200.245197380E+0	290.560170600E-3	-274.281826367E-3	237.168334081E-6	230.077425879E-6	160.999246757E+3	-151.979424272E+3	131.414856561E+0	127.485787835E+0	399.994800000E+0
9.146944829E+3	4.380000114E+0	1.808413233E-6	119.940986447E-12	2.422012864E+6	160.637296130E+0	291.186246300E-3	-274.850591400E-3	270.822278876E-6	236.421753331E-6	161.017537879E+3	-151.984395123E+3	149.756855283E+0	130.734363680E+0	399.994800000E+0
9.153287101E+3	4.389999866E+0	1.812196167E-6	178.920341230E-12	2.422474977E+6	239.173913625E+0	291.798748467E-3	-275.376088467E-3	300.879332969E-6	190.114986108E-6	161.019404982E+3	-151.957107918E+3	166.030222612E+0	104.908612878E+0	399.995000000E+0
9.159794561E+3	4.400000095E+0	1.816025400E-6	121.086916631E-12	2.422873653E+6	161.549667788E+0	292.514053667E-3	-276.095797600E-3	284.365555951E-6	200.178092179E-6	161.073767838E+3	-152.033004384E+3	156.586772383E+0	110.228685226E+0	399.995000000E+0
9.166138462E+3	4.409999847E+0	1.819962700E-6	125.254816137E-12	2.423126500E+6	166.766200338E+0	293.230829133E-3	-276.708095467E-3	301.520256948E-6	193.250103173E-6	161.119142240E+3	-152.040531087E+3	165.673866255E+0	106.183551549E+0	399.995000000E+0
9.172484448E+3	4.420000076E+0	1.824018400E-6	166.432258146E-12	2.423221211E+6	221.106419842E+0	293.872536233E-3	-277.301352700E-3	314.973929574E-6	231.035385207E-6	161.112703816E+3	-152.027716771E+3	172.681333464E+0	126.662858887E+0	399.995000000E+0
9.178823051E+3	4.429999828E+0	1.828302800E-6	179.663747231E-12	2.423012112E+6	238.104670398E+0	294.472372300E-3	-277.940693467E-3	308.822611834E-6	182.498811892E-6	161.063239798E+3	-152.021149597E+3	168.912180102E+0	99.818701744E+0	399.995000000E+0
9.185168323E+3	4.440000057E+0	1.832434000E-6	153.941099350E-12	2.423006808E+6	203.554579186E+0	295.257953433E-3	-278.548665500E-3	240.778027387E-6	205.576556401E-6	161.128833799E+3	-152.010203642E+3	131.397926139E+0	112.187700294E+0	399.995000000E+0
9.191510410E+3	4.449999809E+0	1.836536400E-6	155.697451976E-12	2.423039265E+6	205.419854263E+0	295.919551500E-3	-279.108131000E-3	290.480753561E-6	203.440806196E-6	161.129151320E+3	-151.975278573E+3	158.167708280E+0	110.774175887E+0	399.995000000E+0
9.197853169E+3	4.460000038E+0	1.840819400E-6	125.776923491E-12	2.422834113E+6	165.544007662E+0	296.491251700E-3	-279.691650067E-3	280.829815841E-6	191.199461947E-6	161.064823469E+3	-151.938669305E+3	152.556962318E+0	103.866496598E+0	399.995000000E+0
9.204204498E+3	4.469999790E+0	1.845350300E-6	177.526714842E-12	2.422304204E+6	233.030936049E+0	297.181381733E-3	-280.319392000E-3	271.178950508E-6	198.310419152E-6	161.043343225E+3	-151.905788294E+3	146.952559906E+0	107.464918261E+0	399.995000000E+0
9.210543148E+3	4.480000019E+0	1.849670567E-6	170.128284930E-12	2.422052932E+6	222.774649034E+0	297.813691600E-3	-280.928647500E-3	248.215691329E-6	186.738334138E-6	161.009045052E+3	-151.880368625E+3	134.194540262E+0	100.957617807E+0	399.995000000E+0
9.216892865E+3	4.489999771E+0	1.853887000E-6	159.055184525E-12	2.421938215E+6	207.791429388E+0	298.439340733E-3	-281.516013667E-3	307.599369965E-6	202.146632671E-6	160.980329833E+3	-151.851765327E+3	165.921315573E+0	109.039349578E+0	400.004100000E+0
9.223424831E+3	4.500000000E+0	1.857990633E-6	123.177607496E-12	2.421971306E+6	160.567349208E+0	299.114159367E-3	-282.120976833E-3	272.072820420E-6	214.382491719E-6	160.987980241E+3	-151.841980133E+3	146.433903131E+0	115.384054081E+0	400.004100000E+0
9.229768804E+3	4.510000229E+0	1.862198667E-6	159.455394981E-12	2.421868466E+6	207.378514337E+0	299.759241133E-3	-282.794434433E-3	241.714320648E-6	215.303727412E-6	160.970602385E+3	-151.860507418E+3	129.800501404E+0	115.618022538E+0	400.004100000E+0
9.236112909E+3	4.519999981E+0	1.866164233E-6	171.496794649E-12	2.422080490E+6	222.584396924E+0	300.434583033E-3	-283.395016500E-3	297.281198934E-6	209.327581320E-6	160.990430353E+3	-151.859633487E+3	159.300662623E+0	112.169967456E+0	400.004100000E+0
9.242443729E+3	4.530000210E+0	1.870087067E-6	184.218186480E-12	2.422347221E+6	238.620126364E+0	301.082224833E-3	-284.045440833E-3	275.603442310E-6	194.787903710E-6	160.999041275E+3	-151.888885762E+3	147.374658230E+0	104.159804740E+0	400.004100000E+0
9.248774796E+3	4.539999962E+0	1.874210067E-6	175.115909069E-12	2.422353845E+6	226.331457315E+0	301.803802833E-3	-284.704022033E-3	282.598601173E-6	183.503789765E-6	161.029869704E+3	-151.906142805E+3	150.782778408E+0	97.909937114E+0	400.004100000E+0
9.255106493E+3	4.550000191E+0	1.877994333E-6	179.652218300E-12	2.422797614E+6	231.769051803E+0	302.411994400E-3	-285.262717467E-3	253.813125619E-6	235.854821650E-6	161.029236900E+3	-151.897538988E+3	135.151166920E+0	125.588675889E+0	400.004100000E+0
9.261443792E+3	4.559999943E+0	1.882097767E-6	161.915619432E-12	2.422828412E+6	208.434317289E+0	302.942447967E-3	-285.896602100E-3	246.895097658E-6	205.781506475E-6	160.959995454E+3	-151.903162080E+3	131.180803692E+0	109.336247096E+0	400.004100000E+0
9.267779469E+3	4.570000172E+0	1.886069467E-6	154.191267997E-12	2.423028554E+6	198.089122200E+0	303.605863700E-3	-286.464142900E-3	231.148480643E-6	252.304026519E-6	160.972789744E+3	-151.884195128E+3	122.555655944E+0	133.772393317E+0	400.004100000E+0
9.274116539E+3	4.579999924E+0	1.890114833E-6	143.191957811E-12	2.423133157E+6	183.572539989E+0	304.254639100E-3	-287.104451767E-3	291.366768015E-6	200.785014161E-6	160.971510161E+3	-151.897888268E+3	154.152945036E+0	106.229002926E+0	400.004100000E+0
9.280448290E+3	4.590000153E+0	1.894097300E-6	145.950428524E-12	2.423318038E+6	186.729745128E+0	305.012327133E-3	-287.767348200E-3	304.764568743E-6	214.114404567E-6	161.033082690E+3	-151.928492903E+3	160.902277165E+0	113.042980721E+0	399.998400000E+0
9.286968824E+3	4.599999905E+0	1.898198600E-6	191.671162366E-12	2.423350172E+6	244.698496970E+0	305.622870467E-3	-288.280445500E-3	289.528332304E-6	208.972734949E-6	161.006793739E+3	-151.870539521E+3	152.527945339E+0	110.090026907E+0	399.998400000E+0
9.293310559E+3	4.610000134E+0	1.902316633E-6	189.600211577E-12	2.423361102E+6	241.531703858E+0	306.359219000E-3	-288.956330733E-3	251.215143780E-6	198.107969013E-6	161.045334742E+3	-151.897074162E+3	132.057481588E+0	104.140375762E+0	399.998400000E+0
9.299647599E+3	4.619999886E+0	1.906326433E-6	157.650788975E-12	2.423509324E+6	200.421160992E+0	306.991207533E-3	-289.530827633E-3	266.324996442E-6	183.609101290E-6	161.038110874E+3	-151.878934568E+3	139.705871872E+0	96.315666656E+0	399.998400000E+0
9.305985835E+3	4.630000114E+0	1.910360067E-6	164.525636475E-12	2.423626936E+6	208.729637480E+0	307.607492767E-3	-290.137753800E-3	284.064388066E-6	189.480919034E-6	161.020688264E+3	-151.875952006E+3	148.696778698E+0	99.185971451E+0	399.998400000E+0
9.312326979E+3	4.639999866E+0	1.914439400E-6	183.683686134E-12	2.423685945E+6	232.544090151E+0	308.292669267E-3	-290.795301667E-3	234.040498156E-6	181.072142817E-6	161.035480813E+3	-151.895798669E+3	122.250147043E+0	94.582331944E+0	399.998400000E+0
9.318668466E+3	4.650000095E+0	1.918398933E-6	187.337595567E-12	2.423896310E+6	236.700979501E+0	308.887826167E-3	-291.435936433E-3	293.305654659E-6	230.509887490E-6	161.013343366E+3	-151.916231483E+3	152.890855788E+0	120.157431015E+0	399.998400000E+0
9.325003886E+3	4.659999847E+0	1.922250867E-6	182.781900057E-12	2.424241252E+6	230.514877063E+0	309.440569133E-3	-291.951022333E-3	300.992384024E-6	220.402346854E-6	160.978244047E+3	-151.879771468E+3	156.583299945E+0	114.658471834E+0	399.998400000E+0
9.331342807E+3	4.670000076E+0	1.925993200E-6	154.808313062E-12	2.424723034E+6	194.895435046E+0	310.149368433E-3	-292.547357633E-3	310.077189233E-6	182.826588401E-6	161.033470125E+3	-151.894283756E+3	160.995993772E+0	94.925874297E+0	399.998400000E+0
9.337682934E+3	4.679999828E+0	1.929904367E-6	185.343573479E-12	2.424990538E+6	232.890509873E+0	310.783980967E-3	-293.196173800E-3	287.477340160E-6	233.326536700E-6	161.035948897E+3	-151.922643870E+3	148.959370799E+0	120.900569339E+0	399.998400000E+0
9.344020905E+3	4.690000057E+0	1.934001767E-6	204.014989871E-12	2.425023668E+6	255.812164960E+0	311.478340733E-3	-293.802672100E-3	221.459617400E-6	187.748746720E-6	161.053803622E+3	-151.914376276E+3	114.508487643E+0	97.077856885E+0	399.998400000E+0
9.350556447E+3	4.699999809E+0	1.938029033E-6	171.908452648E-12	2.425144169E+6	215.116891619E+0	312.048099467E-3	-294.392071700E-3	298.905291616E-6	190.871215476E-6	161.013119050E+3	-151.902818088E+3	154.231586047E+0	98.487283830E+0	399.998400000E+0
9.356900474E+3	4.710000038E+0	1.941960933E-6	155.560595430E-12	2.425383517E+6	194.285115399E+0	312.746137533E-3	-295.019240167E-3	265.883864537E-6	236.190687254E-6	161.046564926E+3	-151.918215811E+3	136.915145909E+0	121.624839717E+0	399.998400000E+0
9.363241844E+3	4.719999790E+0	1.946213933E-6	167.702925629E-12	2.425221457E+6	208.978430684E+0	313.305993800E-3	-295.630683100E-3	286.097597452E-6	201.599724621E-6	160.982299240E+3	-151.900404183E+3	147.002131961E+0	103.585593119E+0	399.998400000E+0
9.369580847E+3	4.730000019E+0	1.950337833E-6	194.924226362E-12	2.425220871E+6	242.385854376E+0	314.036246667E-3	-296.251805200E-3	277.799636728E-6	193.373929559E-6	161.016333324E+3	-151.897686717E+3	142.436675319E+0	99.148940381E+0	399.998400000E+0
9.375917868E+3	4.739999771E+0	1.954421533E-6	125.154176183E-12	2.425269928E+6	155.305626071E+0	314.631752633E-3	-296.850559467E-3	326.619731815E-6	175.156976844E-6	160.984591741E+3	-151.886660275E+3	167.118365329E+0	89.620879558E+0	399.998400000E+0
9.382256384E+3	4.750000000E+0	1.958469533E-6	162.836650397E-12	2.425363233E+6	201.656455825E+0	315.276227700E-3	-297.518879900E-3	242.679720329E-6	218.865035148E-6	160.980920221E+3	-151.913968962E+3	123.912941304E+0	111.753096703E+0	399.998400000E+0
9.388593300E+3	4.760000229E+0	1.962694200E-6	154.636481399E-12	2.425237833E+6	191.079305724E+0	315.981984767E-3	-298.095334200E-3	280.077317008E-6	212.855022901E-6	160.993997316E+3	-151.880682278E+3	142.700435457E+0	108.450426409E+0	399.998400000E+0
9.395125117E+3	4.769999981E+0	1.966635700E-6	148.411857041E-12	2.425461910E+6	183.037105563E+0	316.642946233E-3	-298.781345433E-3	255.937100721E-6	172.474580707E-6	161.007423100E+3	-151.925110194E+3	130.139557988E+0	87.700320251E+0	399.998400000E+0
9.401466978E+3	4.780000210E+0	1.970673000E-6	174.647822972E-12	2.425567413E+6	214.962131259E+0	317.195354567E-3	-299.342609133E-3	254.720214611E-6	189.082171100E-6	160.957883204E+3	-151.898670725E+3	129.255444516E+0	95.948019332E+0	399.998400000E+0
9.407809000E+3	4.789999962E+0	1.974754900E-6	146.920656513E-12	2.425617459E+6	180.464577890E+0	317.905327167E-3	-299.950553433E-3	286.855474412E-6	232.217484359E-6	160.984701021E+3	-151.892547998E+3	145.261305295E+0	117.593066542E+0	400.003400000E+0
9.414309357E+3	4.800000191E+0	1.978819433E-6	133.395104944E-12	2.425688827E+6	163.519222741E+0	318.647886200E-3	-300.533551000E-3	253.824443728E-6	227.595390075E-6	161.029288894E+3	-151.875176652E+3	128.270644331E+0	115.015744358E+0	400.003400000E+0
9.420641133E+3	4.809999943E+0	1.982902867E-6	159.529422934E-12	2.425736542E+6	195.156483572E+0	319.233536100E-3	-301.150525200E-3	296.804545665E-6	178.965227928E-6	160.993027680E+3	-151.873563886E+3	149.681838004E+0	90.254157648E+0	400.003400000E+0
9.426971777E+3	4.820000172E+0	1.986901600E-6	138.874192632E-12	2.425887710E+6	169.557061653E+0	319.917705933E-3	-301.767632133E-3	283.321935604E-6	191.607982414E-6	161.013361675E+3	-151.878498731E+3	142.594849993E+0	96.435567023E+0	400.003400000E+0
9.433303693E+3	4.829999924E+0	1.991045733E-6	169.461201608E-12	2.425860864E+6	206.469037919E+0	320.587872200E-3	-302.385236467E-3	302.547638590E-6	194.199227681E-6	161.014820922E+3	-151.872571988E+3	151.954138233E+0	97.536296847E+0	400.003400000E+0
9.439634021E+3	4.840000153E+0	1.994870100E-6	164.882894703E-12	2.426223218E+6	200.535717740E+0	321.130460033E-3	-302.960225400E-3	261.261235513E-6	238.771008584E-6	160.978130873E+3	-151.869650761E+3	130.966540384E+0	119.692509595E+0	400.003400000E+0
9.445963904E+3	4.849999905E+0	1.998652800E-6	173.142436879E-12	2.426634533E+6	210.218311312E+0	321.873189833E-3	-303.563146533E-3	267.843456295E-6	238.945425721E-6	161.045074879E+3	-151.883882250E+3	134.011998630E+0	119.553243925E+0	400.003400000E+0
9.452301298E+3	4.860000134E+0	2.002339533E-6	135.688470105E-12	2.427160855E+6	164.476472455E+0	322.546634333E-3	-304.219712000E-3	317.532899345E-6	176.859619663E-6	161.084885437E+3	-151.932130858E+3	158.580946967E+0	88.326488449E+0	400.003400000E+0
9.458627337E+3	4.869999886E+0	2.006206767E-6	155.825207853E-12	2.427466583E+6	188.545114694E+0	323.229395367E-3	-304.792297533E-3	270.891524477E-6	229.040976899E-6	161.114697018E+3	-151.924668283E+3	135.026722558E+0	114.166187007E+0	400.003400000E+0
9.464958661E+3	4.880000114E+0	2.010131033E-6	139.308509860E-12	2.427702490E+6	168.247547364E+0	323.802929667E-3	-305.464051400E-3	343.411307981E-6	223.043344902E-6	161.085483631E+3	-151.962258348E+3	170.840259807E+0	110.959604724E+0	400.003400000E+0
9.471292256E+3	4.889999866E+0	2.014002333E-6	139.674086984E-12	2.428001093E+6	168.385522815E+0	324.440562233E-3	-306.053248800E-3	274.549991950E-6	205.650755300E-6	161.092446053E+3	-151.962708153E+3	136.320592785E+0	102.110485125E+0	399.995500000E+0
9.477791924E+3	4.900000095E+0	2.018063167E-6	147.919615480E-12	2.428070725E+6	177.972272559E+0	325.143411967E-3	-306.667332133E-3	330.188552703E-6	176.253589394E-6	161.116568271E+3	-151.961215684E+3	163.616559757E+0	87.337994323E+0	399.995500000E+0
9.484125777E+3	4.909999847E+0	2.022304767E-6	152.783300074E-12	2.427922798E+6	183.427376285E+0	325.663629133E-3	-307.255229400E-3	303.974387170E-6	199.090382625E-6	161.035880695E+3	-151.933197441E+3	150.310869153E+0	98.447269624E+0	399.995500000E+0
9.490461903E+3	4.920000076E+0	2.026410600E-6	162.191585308E-12	2.427938383E+6	194.329409566E+0	326.372929567E-3	-307.836916533E-3	234.514752345E-6	234.610062011E-6	161.059624129E+3	-151.912409328E+3	115.729138184E+0	115.776171923E+0	399.995500000E+0
9.496796056E+3	4.929999828E+0	2.030904500E-6	210.020811777E-12	2.427489736E+6	251.032662990E+0	327.057403367E-3	-308.397626600E-3	295.689978981E-6	204.198422063E-6	161.040267214E+3	-151.852352782E+3	145.595215817E+0	100.545555964E+0	399.995500000E+0
9.503126904E+3	4.940000057E+0	2.035494200E-6	144.418310044E-12	2.426929076E+6	172.190613806E+0	327.678334100E-3	-309.066510733E-3	270.171990905E-6	216.561060610E-6	160.982199851E+3	-151.838561237E+3	132.730415495E+0	106.392374201E+0	399.995500000E+0
9.509464667E+3	4.949999809E+0	2.040203333E-6	177.187283216E-12	2.426228665E+6	210.712755216E+0	328.372863733E-3	-309.612967867E-3	263.899666338E-6	214.094373073E-6	160.951047559E+3	-151.755936680E+3	129.349688840E+0	104.937762612E+0	399.995500000E+0
9.515798150E+3	4.960000038E+0	2.044829033E-6	175.213265781E-12	2.425630680E+6	207.842644082E+0	328.948908300E-3	-310.175038433E-3	245.682020397E-6	233.537150229E-6	160.868660870E+3	-151.687516842E+3	120.147951927E+0	114.208643570E+0	399.995500000E+0
9.522138524E+3	4.969999790E+0	2.049386300E-6	146.204427029E-12	2.425116139E+6	173.009215251E+0	329.576634067E-3	-310.790096733E-3	227.884625627E-6	205.514230168E-6	160.817232977E+3	-151.650324165E+3	111.196520454E+0	100.280864651E+0	399.995500000E+0
9.528477435E+3	4.980000019E+0	2.053598933E-6	159.723669425E-12	2.425011008E+6	188.611150058E+0	330.211858533E-3	-311.442921133E-3	288.060679490E-6	188.414211716E-6	160.796664418E+3	-151.657130357E+3	140.271147795E+0	91.748300342E+0	399.995500000E+0
9.534809515E+3	4.989999771E+0	2.057573967E-6	189.621307426E-12	2.425186094E+6	223.499599686E+0	330.861348067E-3	-312.096137000E-3	281.452506217E-6	205.347688869E-6	160.801678786E+3	-151.681612450E+3	136.788524144E+0	99.800878217E+0	400.001200000E+0
9.541317708E+3	5.000000000E+0	2.061548133E-6	228.121373219E-12	2.425361756E+6	268.379304516E+0	331.504834467E-3	-312.657445133E-3	292.985377271E-6	172.813584208E-6	160.803829465E+3	-151.661482009E+3	142.119105799E+0	83.827091599E+0	400.001200000E+0
9.547665133E+3	5.010000229E+0	2.065294833E-6	185.557888232E-12	2.425803884E+6	217.948081197E+0	332.282747500E-3	-313.298335100E-3	284.441510312E-6	201.436212947E-6	160.888771006E+3	-151.696663374E+3	137.724408990E+0	97.533877341E+0	400.001200000E+0
9.554001293E+3	5.019999981E+0	2.068960467E-6	192.022400513E-12	2.426339247E+6	225.191101613E+0	332.849239633E-3	-313.949360000E-3	272.665894699E-6	196.704832270E-6	160.877525209E+3	-151.742561087E+3	131.788837482E+0	95.074234351E+0	400.001200000E+0
9.560344462E+3	5.030000210E+0	2.072657300E-6	213.767219512E-12	2.426836414E+6	250.296116235E+0	333.409584833E-3	-314.493645867E-3	261.236011046E-6	168.668180539E-6	160.860931922E+3	-151.734512921E+3	126.039172537E+0	81.377746596E+0	400.001200000E+0
9.566680862E+3	5.039999962E+0	2.076369733E-6	197.031930431E-12	2.427313345E+6	230.333849675E+0	334.134053100E-3	-315.142773867E-3	336.329282978E-6	255.619471881E-6	160.922232556E+3	-151.775846473E+3	161.979476766E+0	123.108841252E+0	400.001200000E+0
9.573013448E+3	5.050000191E+0	2.080024900E-6	214.357476161E-12	2.427855643E+6	250.203258665E+0	334.835686567E-3	-315.771949033E-3	230.028754782E-6	169.034314367E-6	160.976768387E+3	-151.811619675E+3	110.589423608E+0	81.265524450E+0	400.001200000E+0
9.579346131E+3	5.059999943E+0	2.083708200E-6	189.503052473E-12	2.428363023E+6	220.847720087E+0	335.434236267E-3	-316.384689267E-3	268.456505399E-6	201.158005284E-6	160.979467407E+3	-151.837329846E+3	128.835940368E+0	96.538471790E+0	400.001200000E+0
9.585690037E+3	5.070000172E+0	2.087626133E-6	166.742571221E-12	2.428595854E+6	193.976455195E+0	336.050057667E-3	-316.951047933E-3	262.342732393E-6	242.430727382E-6	160.972337097E+3	-151.823663669E+3	125.665572108E+0	116.127463396E+0	400.001200000E+0
9.592020574E+3	5.079999924E+0	2.091895600E-6	190.089924274E-12	2.428419431E+6	220.669743671E+0	336.672812333E-3	-317.551738300E-3	288.360131066E-6	171.707566792E-6	160.941498387E+3	-151.800949483E+3	137.846329934E+0	82.082283070E+0	400.001200000E+0
9.598355847E+3	5.090000153E+0	2.095959933E-6	191.228863305E-12	2.428481610E+6	221.567106498E+0	337.432151000E-3	-318.170938200E-3	288.067900673E-6	204.949728798E-6	160.991699142E+3	-151.802013550E+3	137.439602776E+0	97.783228362E+0	399.996800000E+0
